Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
16/01/2024;01:00;1;1;;Sin datos / Daturik gabe;78;78;Muy bueno / Oso ona;12;10,29;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;229;95;1010,4;0,2;0,4;13,7;2,75;Muy bueno / Oso ona
15/01/2024;24:00;3;18;14;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;4;10,67;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;210;99;1010,5;0,5;0,4;13;1,17;Muy bueno / Oso ona
15/01/2024;23:00;8;41;29;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;7;10,21;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;185;98;1010,1;0;0,4;12,6;0,83;Muy bueno / Oso ona
15/01/2024;22:00;27;78;37;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;10;9,83;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;170;97;1009,9;0,2;0,4;12,9;0,85;Muy bueno / Oso ona
15/01/2024;21:00;36;91;37;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;12;9,46;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;198;97;1010,1;0,3;0,4;12,9;1,12;Muy bueno / Oso ona
15/01/2024;20:00;46;105;35;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;15;9,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;180;97;1010;0;0,4;12,7;0,86;Muy bueno / Oso ona
15/01/2024;19:00;51;111;33;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;19;9,13;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;170;96;1009,6;0;0,4;13,1;0,41;Muy bueno / Oso ona
15/01/2024;18:00;32;79;30;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;21;9,08;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;1009,1;0;0,5;;;Muy bueno / Oso ona
15/01/2024;17:00;19;54;26;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;20;9,08;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;1008,7;0;8,9;;;Muy bueno / Oso ona
15/01/2024;16:00;22;56;23;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;19;9,08;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1008,5;0;37,4;;;Muy bueno / Oso ona
15/01/2024;15:00;19;58;29;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;18;8,92;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1008,6;0;104,6;;;Muy bueno / Oso ona
15/01/2024;14:00;25;69;31;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;16;8,79;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1008,9;0;209,3;;;Muy bueno / Oso ona
15/01/2024;13:00;16;53;29;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;15;8,79;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1009,5;0,4;37,7;;;Muy bueno / Oso ona
15/01/2024;12:00;7;23;13;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;13;9,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1010,2;2;30,9;;;Muy bueno / Oso ona
15/01/2024;11:00;14;36;15;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;10;9,33;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1009,9;4;22;;;Muy bueno / Oso ona
15/01/2024;10:00;43;96;31;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;9;9,71;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1009;0,1;46,5;;;Muy bueno / Oso ona
15/01/2024;09:00;111;208;38;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;9;9,88;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;1008,9;0,4;18,6;;;Muy bueno / Oso ona
15/01/2024;08:00;53;111;30;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;8;9,92;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1008,8;0;1,7;;;Muy bueno / Oso ona
15/01/2024;07:00;26;62;23;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;6;10;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;229;91;1008,9;0,6;0,4;12,6;2;Muy bueno / Oso ona
15/01/2024;06:00;13;34;15;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;5;10,17;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1009,1;0,2;0,4;;;Muy bueno / Oso ona
15/01/2024;05:00;3;12;8;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;5;10,29;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;181;92;1009,6;0,2;0,4;12,2;1,04;Muy bueno / Oso ona
15/01/2024;04:00;1;6;5;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;4;10,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;201;91;1010,2;0;0,4;12,4;1,16;Muy bueno / Oso ona
15/01/2024;03:00;1;9;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;4;10,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1;Muy bueno / Oso ona;202;96;1010,7;0;0,4;12;1,32;Muy bueno / Oso ona
15/01/2024;02:00;2;14;11;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;6;10,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1;Muy bueno / Oso ona;166;98;1011,1;0;0,4;11,2;1,2;Muy bueno / Oso ona
15/01/2024;01:00;4;19;13;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;11;10,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1;Muy bueno / Oso ona;162;99;1011,8;0;0,4;10,8;1,29;Muy bueno / Oso ona
14/01/2024;24:00;5;24;16;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;13;10,92;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;167;99;1012,5;0;0,4;10,5;1,24;Muy bueno / Oso ona
14/01/2024;23:00;9;34;20;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;14;10,96;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;172;98;1013;0;0,4;10,5;1,04;Muy bueno / Oso ona
14/01/2024;22:00;11;34;18;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;15;11,04;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;173;98;1013,2;0;0,4;10,6;0,9;Muy bueno / Oso ona
14/01/2024;21:00;16;47;23;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;19;11,17;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;165;97;1013,6;0;0,4;11,4;0,51;Muy bueno / Oso ona
14/01/2024;20:00;18;55;29;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;20;11,29;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;183;96;1013,8;0;0,4;12;0,2;Muy bueno / Oso ona
14/01/2024;19:00;8;40;27;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;19;11,42;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;185;94;1013,9;0,2;0,4;12,1;0,57;Muy bueno / Oso ona
14/01/2024;18:00;5;24;17;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;18;11,5;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;346;89;1013,2;0,4;0,5;12,4;0,81;Muy bueno / Oso ona
14/01/2024;17:00;4;23;16;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;14;11,5;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;338;80;1012;0,4;6,3;14,3;2,66;Muy bueno / Oso ona
14/01/2024;16:00;23;55;21;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;13;11,46;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;19;72;1011,2;0;38,9;16,4;0,27;Muy bueno / Oso ona
14/01/2024;15:00;16;42;17;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;12;11,46;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;265;68;1011,1;0;79,4;16,5;0,22;Muy bueno / Oso ona
14/01/2024;14:00;13;41;22;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;11;11,42;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;221;68;1011,9;0;104,4;16,3;0,64;Muy bueno / Oso ona
14/01/2024;13:00;20;55;25;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;8;11,33;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;202;66;1012,8;0;117,5;15,8;1,43;Muy bueno / Oso ona
14/01/2024;12:00;60;122;31;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;8;11;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;156;67;1013,8;0;124,1;15;0,89;Muy bueno / Oso ona
14/01/2024;11:00;32;74;26;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;8;10,75;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;170;70;1014,7;0;121,4;14;0,73;Muy bueno / Oso ona
14/01/2024;10:00;32;68;20;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;7;10,88;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;168;83;1014,9;0;167,7;11,4;1,15;Muy bueno / Oso ona
14/01/2024;09:00;23;51;15;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;9;10,79;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;173;92;1015,2;0;34,5;9;1,31;Muy bueno / Oso ona
14/01/2024;08:00;22;47;14;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;10;10,67;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;165;94;1015,4;0;2,4;8,8;1,56;Muy bueno / Oso ona
14/01/2024;07:00;2;12;9;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;11;10,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;163;94;1015,7;0;0,4;9,3;1,35;Muy bueno / Oso ona
14/01/2024;06:00;4;20;13;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;11;10,29;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;0;Muy bueno / Oso ona;167;91;1015,7;0;0,4;10,1;0,9;Muy bueno / Oso ona
14/01/2024;05:00;3;14;10;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;12;10,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;165;87;1016;0;0,4;10,6;0,67;Muy bueno / Oso ona
14/01/2024;04:00;3;15;11;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;13;10,13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;167;76;1016,2;0,1;0,4;12,1;0,73;Muy bueno / Oso ona
14/01/2024;03:00;2;13;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;15;10,04;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;213;71;1016;0;0,4;12,7;0,53;Muy bueno / Oso ona
14/01/2024;02:00;2;12;10;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;15;10,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;190;71;1016;0;0,4;12,2;1,13;Muy bueno / Oso ona
14/01/2024;01:00;3;18;13;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;19;10,17;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;191;73;1016,2;0;0,4;11,2;1,13;Muy bueno / Oso ona
13/01/2024;24:00;4;21;16;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;22;10,5;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;189;66;1016,3;0;0,4;12,2;1,39;Muy bueno / Oso ona
13/01/2024;23:00;9;37;23;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;27;10,96;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;224;58;1016,4;0;0,4;13,9;1,95;Muy bueno / Oso ona
13/01/2024;22:00;11;45;29;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;34;11,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;1;Muy bueno / Oso ona;221;54;1016,5;0;0,4;14,2;1,78;Muy bueno / Oso ona
13/01/2024;21:00;12;44;26;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;40;12;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;219;47;1016,6;0;0,4;15,3;2,31;Muy bueno / Oso ona
13/01/2024;20:00;23;68;33;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;45;12,46;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;230;48;1017;0;0,4;14,9;2,58;Muy bueno / Oso ona
13/01/2024;19:00;9;31;17;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;46;12,75;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;215;53;1017,2;0;0,4;14,1;1,98;Muy bueno / Oso ona
13/01/2024;18:00;13;42;23;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;45;13,08;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;222;45;1017,3;0;0,6;15,9;2,13;Muy bueno / Oso ona
13/01/2024;17:00;5;18;10;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;41;13,5;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;219;43;1017,2;0;15;16,4;3,34;Muy bueno / Oso ona
13/01/2024;16:00;5;19;12;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;36;13,96;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;218;42;1017,2;0;60,1;16,7;2,15;Muy bueno / Oso ona
13/01/2024;15:00;2;10;7;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;31;14,33;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;188;40;1017,6;0;90,2;16,8;2,41;Muy bueno / Oso ona
13/01/2024;14:00;3;11;6;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;26;14,67;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;190;39;1018,1;0;190;17,2;3,82;Muy bueno / Oso ona
13/01/2024;13:00;5;14;6;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;19;14,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;193;41;1018,8;0;201,2;16,7;3,61;Muy bueno / Oso ona
13/01/2024;12:00;12;30;13;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;14;15,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;201;44;1019,8;0;279,9;15,3;2,56;Muy bueno / Oso ona
13/01/2024;11:00;63;140;43;Bueno / Ona;14;14;Muy bueno / Oso ona;12;15,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;171;52;1020,6;0;294,3;12,5;1,83;Bueno / Ona
13/01/2024;10:00;38;95;36;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;12;15,75;Muy bueno / Oso ona;11,04;Bueno / Ona;1;Muy bueno / Oso ona;157;65;1020,8;0;154,8;8,2;2,53;Bueno / Ona
13/01/2024;09:00;41;96;35;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;10;16;Muy bueno / Oso ona;11,33;Bueno / Ona;1;Muy bueno / Oso ona;172;77;1020,8;0;40,8;5,1;1,85;Bueno / Ona
13/01/2024;08:00;32;83;34;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;10;16,63;Muy bueno / Oso ona;11,83;Bueno / Ona;1;Muy bueno / Oso ona;173;77;1020,7;0;3,1;4,8;1,76;Bueno / Ona
13/01/2024;07:00;7;28;18;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;8;17,38;Muy bueno / Oso ona;12,38;Bueno / Ona;1;Muy bueno / Oso ona;179;65;1021,1;0;0,4;6,9;1,52;Bueno / Ona
13/01/2024;06:00;4;23;17;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;7;18,21;Muy bueno / Oso ona;12,96;Bueno / Ona;1;Muy bueno / Oso ona;180;79;1021,3;0;0,4;5,3;0,73;Bueno / Ona
13/01/2024;05:00;2;17;14;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;5;18,67;Muy bueno / Oso ona;13,38;Bueno / Ona;1;Muy bueno / Oso ona;182;91;1021,7;0;0,4;2,7;1,57;Bueno / Ona
13/01/2024;04:00;2;17;14;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;3;19,13;Muy bueno / Oso ona;13,79;Bueno / Ona;1;Muy bueno / Oso ona;188;95;1022,4;0;0,4;2,2;1,4;Bueno / Ona
13/01/2024;03:00;6;28;19;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;2;19,5;Muy bueno / Oso ona;14,08;Bueno / Ona;1;Muy bueno / Oso ona;173;97;1022,8;0;0,4;1,5;1,66;Bueno / Ona
13/01/2024;02:00;14;39;17;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;2;19,75;Muy bueno / Oso ona;14,25;Bueno / Ona;1;Muy bueno / Oso ona;166;97;1023,2;0;0,4;1,1;1,22;Bueno / Ona
13/01/2024;01:00;21;49;18;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;4;20;Muy bueno / Oso ona;14,42;Bueno / Ona;1;Muy bueno / Oso ona;177;97;1023,6;0;0,4;1,1;1,07;Bueno / Ona
12/01/2024;24:00;29;64;20;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;9;;Sin datos / Daturik gabe;14,5;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,2;0;0,4;;;Bueno / Ona
12/01/2024;23:00;39;82;22;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;15;;Sin datos / Daturik gabe;14,58;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,7;0;0,4;;;Bueno / Ona
12/01/2024;22:00;36;81;27;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;14,5;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,6;0;0,4;;;Bueno / Ona
12/01/2024;21:00;39;92;33;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;26;19,92;Muy bueno / Oso ona;14,38;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,6;0;0,4;;;Bueno / Ona
12/01/2024;20:00;34;85;33;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;31;19,75;Muy bueno / Oso ona;14,25;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,8;0;0,4;;;Bueno / Ona
12/01/2024;19:00;35;90;37;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;34;19,79;Muy bueno / Oso ona;14,38;Bueno / Ona;1;Muy bueno / Oso ona;186;89;1024,8;0;0,4;5,2;0,61;Bueno / Ona
12/01/2024;18:00;16;63;39;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;36;19,75;Muy bueno / Oso ona;14,42;Bueno / Ona;1;Muy bueno / Oso ona;;;1024,9;0;0,6;;;Bueno / Ona
12/01/2024;17:00;11;44;28;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;36;19,75;Muy bueno / Oso ona;14,54;Bueno / Ona;1;Muy bueno / Oso ona;;;1025;0;10,5;;;Bueno / Ona
12/01/2024;16:00;10;35;21;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;31;19,79;Muy bueno / Oso ona;14,75;Bueno / Ona;1;Muy bueno / Oso ona;;;1025,3;0;93;;;Bueno / Ona
12/01/2024;15:00;8;27;15;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;26;19,96;Muy bueno / Oso ona;14,96;Bueno / Ona;1;Muy bueno / Oso ona;;;1025,3;0;210,3;;;Bueno / Ona
12/01/2024;14:00;10;28;13;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;15,08;Bueno / Ona;1;Muy bueno / Oso ona;;;1025,9;0;377,7;;;Bueno / Ona
12/01/2024;13:00;13;35;14;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;15;;Sin datos / Daturik gabe;15,25;Bueno / Ona;1;Muy bueno / Oso ona;49;69;1026,6;0;139;9,3;0,59;Bueno / Ona
12/01/2024;12:00;12;33;15;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;10;;Sin datos / Daturik gabe;15,29;Bueno / Ona;1;Muy bueno / Oso ona;157;74;1027,6;0;308,3;7,9;1,07;Bueno / Ona
12/01/2024;11:00;15;39;17;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;8;;Sin datos / Daturik gabe;15,25;Bueno / Ona;1;Muy bueno / Oso ona;189;83;1027,8;0;291,6;6,2;1,48;Bueno / Ona
12/01/2024;10:00;19;50;21;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;5;;Sin datos / Daturik gabe;15,08;Bueno / Ona;1;Muy bueno / Oso ona;192;91;1027,6;0;168,9;4,5;1,81;Bueno / Ona
12/01/2024;09:00;31;74;28;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;4;;Sin datos / Daturik gabe;14,88;Bueno / Ona;1;Muy bueno / Oso ona;217;95;1027,7;0,1;41,2;3,3;1,82;Bueno / Ona
12/01/2024;08:00;48;103;29;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;4;19,58;Muy bueno / Oso ona;14,5;Bueno / Ona;1;Muy bueno / Oso ona;195;95;1027,5;0;3,8;3,2;1,19;Bueno / Ona
12/01/2024;07:00;38;87;29;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;4;18,96;Muy bueno / Oso ona;14,17;Bueno / Ona;1;Muy bueno / Oso ona;185;94;1027,4;0;0,4;3,9;1,01;Bueno / Ona
12/01/2024;06:00;16;49;25;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;5;18,17;Muy bueno / Oso ona;13,67;Bueno / Ona;1;Muy bueno / Oso ona;166;94;1027,3;0;0,4;4,2;1,2;Bueno / Ona
12/01/2024;05:00;3;23;18;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;5;17,5;Muy bueno / Oso ona;13,17;Bueno / Ona;1;Muy bueno / Oso ona;189;94;1026,8;0;0,4;4,5;0,91;Bueno / Ona
12/01/2024;04:00;3;21;18;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;5;16,96;Muy bueno / Oso ona;12,71;Bueno / Ona;1;Muy bueno / Oso ona;176;93;1026,7;0;0,4;4,7;0,8;Bueno / Ona
12/01/2024;03:00;4;23;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;5;16,46;Muy bueno / Oso ona;12,29;Bueno / Ona;1;Muy bueno / Oso ona;189;93;1026,8;0;0,4;4,7;0,57;Bueno / Ona
12/01/2024;02:00;4;30;23;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;5;15,92;Muy bueno / Oso ona;11,88;Bueno / Ona;1;Muy bueno / Oso ona;171;92;1026,9;0;0,4;4,8;0,51;Bueno / Ona
12/01/2024;01:00;6;36;28;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;7;15,29;Muy bueno / Oso ona;11,42;Bueno / Ona;1;Muy bueno / Oso ona;205;91;1027,1;0;0,4;4,9;0,44;Bueno / Ona
11/01/2024;24:00;9;44;31;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;10;14,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;208;90;1027,2;0;0,4;5,1;0,39;Muy bueno / Oso ona
11/01/2024;23:00;5;37;30;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;13;13,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;212;90;1027,2;0;0,4;4,9;0,59;Muy bueno / Oso ona
11/01/2024;22:00;11;46;30;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;16;13,29;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;203;90;1027;0;0,4;4,9;0,7;Muy bueno / Oso ona
11/01/2024;21:00;15;48;26;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;18;12,79;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;192;89;1026,7;0;0,4;5;0,8;Muy bueno / Oso ona
11/01/2024;20:00;17;58;33;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;18;12,29;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;173;89;1026,5;0;0,4;5,1;0,79;Muy bueno / Oso ona
11/01/2024;19:00;14;53;33;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;18;11,67;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;212;85;1026,3;0;0,4;5,4;0,66;Muy bueno / Oso ona
11/01/2024;18:00;21;70;39;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;18;11,17;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1026,1;0;0,5;;;Muy bueno / Oso ona
11/01/2024;17:00;15;54;32;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;16;10,67;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1025,8;0;5,5;;;Muy bueno / Oso ona
11/01/2024;16:00;13;44;24;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;14;10,17;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1025,4;0;39,1;;;Muy bueno / Oso ona
11/01/2024;15:00;12;42;24;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;12;9,75;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;1024,8;0;70,6;;;Muy bueno / Oso ona
