Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);Tº (ºC);V.vien (m/s);ICA Estación
02/10/2024;06:00;1;14;12;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;62;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;70;100;1001,1;1,2;15;0,33;Muy bueno / Oso ona
02/10/2024;05:00;1;4;2;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;64;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;344;100;1001,2;1,4;15,3;0,4;Muy bueno / Oso ona
02/10/2024;04:00;1;4;2;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;65;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;17;99;1001,3;0,9;15,8;0,41;Muy bueno / Oso ona
02/10/2024;03:00;1;3;1;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;66;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;10;100;1001,5;0,3;15,4;0,44;Muy bueno / Oso ona
02/10/2024;02:00;1;4;2;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;64;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;111;100;1002,1;0,2;15,3;0,3;Muy bueno / Oso ona
02/10/2024;01:00;1;3;1;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;63;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;332;100;1002,7;0,6;15,5;0,48;Muy bueno / Oso ona
01/10/2024;24:00;1;3;1;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;61;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;325;100;1002,9;0,6;15,7;0,64;Muy bueno / Oso ona
01/10/2024;23:00;1;4;2;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;60;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;320;100;1003;0,4;15,8;0,52;Muy bueno / Oso ona
01/10/2024;22:00;1;3;1;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;61;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;263;99;1003;1,1;16;0,34;Muy bueno / Oso ona
01/10/2024;21:00;1;2;0;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;61;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;300;99;1002,5;2,3;16,7;2,2;Muy bueno / Oso ona
01/10/2024;20:00;1;2;0;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;60;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;300;98;1002;6,2;17,8;2,74;Muy bueno / Oso ona
01/10/2024;19:00;1;3;1;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;59;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;289;97;1001,7;0,1;18,6;2,13;Muy bueno / Oso ona
01/10/2024;18:00;1;3;1;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;57;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;291;92;1001,3;0,1;19,5;2,96;Muy bueno / Oso ona
01/10/2024;17:00;1;4;2;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;50;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;284;88;1000,8;0;20,1;1,51;Muy bueno / Oso ona
01/10/2024;16:00;1;6;4;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;42;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;271;88;1000,7;0;20,1;1,22;Muy bueno / Oso ona
01/10/2024;15:00;1;7;5;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;34;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;300;56;1000,2;0;25,2;2,85;Muy bueno / Oso ona
01/10/2024;14:00;1;6;4;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;22;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;272;45;1000,1;0;27,7;1,43;Muy bueno / Oso ona
