Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
27/02/2024;20:00;0,4;0,42;3;9;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/02/2024;19:00;0,41;0,42;3;10;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/02/2024;18:00;0,41;0,43;3;10;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/02/2024;17:00;0,41;0,43;3;10;7;Muy bueno / Oso ona;21,21;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;16:00;0,42;0,43;3;11;6;Muy bueno / Oso ona;22,38;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;15:00;0,42;0,44;3;9;5;Muy bueno / Oso ona;23,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;14:00;0,45;0,44;3;10;5;Muy bueno / Oso ona;22,79;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;13:00;0,42;0,44;2;10;7;Muy bueno / Oso ona;22,54;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;12:00;0,44;0,43;4;12;6;Muy bueno / Oso ona;22,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;11:00;0,47;0,43;2;10;7;Muy bueno / Oso ona;21,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;10:00;0,43;0,42;4;11;6;Muy bueno / Oso ona;22,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;09:00;0,44;0,42;5;18;10;Muy bueno / Oso ona;21,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;08:00;0,45;0,41;7;22;11;Muy bueno / Oso ona;21,58;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;07:00;0,43;0,4;6;18;9;Muy bueno / Oso ona;21,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;06:00;0,41;0,4;2;8;4;Muy bueno / Oso ona;22,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;05:00;0,41;0,4;1;5;3;Muy bueno / Oso ona;21,75;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;04:00;0,4;0,39;1;4;2;Muy bueno / Oso ona;21,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;03:00;0,4;0,38;1;4;2;Muy bueno / Oso ona;21,29;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
27/02/2024;02:00;0,39;0,37;1;4;2;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/02/2024;01:00;0,4;0,36;1;4;2;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;24:00;0,4;0,36;1;4;2;Muy bueno / Oso ona;21,58;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;23:00;0,4;0,36;1;4;2;Muy bueno / Oso ona;22,75;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;22:00;0,42;0,35;1;6;4;Muy bueno / Oso ona;23,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;21:00;0,31;0,35;1;8;5;Muy bueno / Oso ona;23,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;20:00;0,32;0,35;1;8;6;Muy bueno / Oso ona;24,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;19:00;0,33;0,36;2;9;6;Muy bueno / Oso ona;24,46;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;18:00;0,34;0,36;3;11;7;Muy bueno / Oso ona;25;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;17:00;0,37;0,36;5;18;11;Muy bueno / Oso ona;23,71;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;16:00;0,38;0,35;6;24;15;Muy bueno / Oso ona;22,13;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;15:00;0,37;0,35;5;22;14;Muy bueno / Oso ona;21,63;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;14:00;0,39;0,35;11;39;23;Muy bueno / Oso ona;22,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;13:00;0,35;0,34;6;27;18;Muy bueno / Oso ona;22,67;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;12:00;0,34;0,33;9;36;22;Muy bueno / Oso ona;22,58;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;11:00;0,34;0,32;9;36;23;Muy bueno / Oso ona;22,29;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;10:00;0,33;0,32;9;36;23;Muy bueno / Oso ona;21,54;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;09:00;0,34;0,31;9;38;24;Muy bueno / Oso ona;21,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
26/02/2024;08:00;0,35;0,32;13;46;26;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;07:00;0,35;0,32;17;52;27;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;06:00;0,3;0,32;3;13;8;Muy bueno / Oso ona;19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;05:00;0,29;0,33;2;8;5;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;04:00;0,3;0,33;1;6;4;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;03:00;0,3;0,34;1;7;5;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;02:00;0,29;0,35;1;8;6;Muy bueno / Oso ona;17,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/02/2024;01:00;0,34;0,35;2;16;14;Muy bueno / Oso ona;16,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;24:00;0,38;0,35;6;35;27;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;23:00;0,38;0,35;4;27;21;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;22:00;0,35;0,34;4;20;15;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;21:00;0,34;0,34;5;24;17;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;20:00;0,36;0,34;6;29;20;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;19:00;0,34;0,34;4;16;11;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;18:00;0,34;0,34;5;20;12;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;17:00;0,34;0,34;5;18;11;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;16:00;0,34;0,34;5;18;11;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;15:00;0,35;0,34;4;18;11;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;14:00;0,34;0,33;5;18;10;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;13:00;0,33;0,33;5;18;10;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;12:00;0,33;0,33;5;16;9;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;11:00;0,34;0,32;10;30;15;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;10:00;0,35;0,32;5;19;12;Muy bueno / Oso ona;11,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;09:00;0,33;0,32;5;20;12;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;08:00;0,33;0,31;4;17;11;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;07:00;0,32;0,32;2;8;6;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;06:00;0,31;0,34;1;8;5;Muy bueno / Oso ona;11,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;05:00;0,31;0,38;1;8;6;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;04:00;0,3;0,42;1;6;4;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;03:00;0,3;0,44;1;9;7;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;02:00;0,34;0,46;4;16;9;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/02/2024;01:00;0,31;0,47;2;15;11;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;24:00;0,37;0,48;4;29;24;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;23:00;0,5;0,47;8;46;34;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;22:00;0,62;0,46;14;61;40;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;21:00;0,6;0,43;12;63;44;Bueno / Ona;13,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;20:00;0,47;0,4;11;62;45;Bueno / Ona;13,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;19:00;0,44;0,39;13;61;42;Bueno / Ona;13,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;18:00;0,42;0,38;12;51;33;Muy bueno / Oso ona;14,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;17:00;0,4;0,37;10;39;23;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;16:00;0,35;0,37;5;20;13;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;15:00;0,35;0,37;7;24;14;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;14:00;0,38;0,36;10;36;21;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;13:00;0,41;0,35;12;47;28;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/02/2024;12:00;0,39;0,33;11;44;27;Muy bueno / Oso ona;21,75;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;11:00;0,34;0,31;7;28;17;Muy bueno / Oso ona;21,54;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;10:00;0,37;0,31;10;39;24;Muy bueno / Oso ona;21,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;09:00;0,34;0,3;7;32;22;Muy bueno / Oso ona;21,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;08:00;0,34;0,3;8;32;19;Muy bueno / Oso ona;21,63;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;07:00;0,29;0,29;6;20;12;Muy bueno / Oso ona;21,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;06:00;0,28;0,3;3;14;10;Muy bueno / Oso ona;22,46;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;05:00;0,28;0,32;2;8;6;Muy bueno / Oso ona;22,5;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;04:00;0,27;0,33;1;6;4;Muy bueno / Oso ona;22,25;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;03:00;0,3;0,35;1;12;10;Muy bueno / Oso ona;22,79;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;02:00;0,31;0,35;1;19;17;Muy bueno / Oso ona;23,13;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/02/2024;01:00;0,3;0,35;1;12;10;Muy bueno / Oso ona;23,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;24:00;0,31;0,35;3;16;11;Muy bueno / Oso ona;23,54;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;23:00;0,4;0,35;7;38;27;Muy bueno / Oso ona;24,13;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;22:00;0,43;0,35;15;58;34;Muy bueno / Oso ona;25,54;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;21:00;0,36;0,34;7;36;26;Muy bueno / Oso ona;28,46;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;20:00;0,38;0,33;7;42;32;Muy bueno / Oso ona;29,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;19:00;0,34;0,32;8;34;23;Muy bueno / Oso ona;29,88;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;18:00;0,3;0,32;4;18;12;Muy bueno / Oso ona;29,71;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;17:00;0,32;0,33;6;25;15;Muy bueno / Oso ona;29,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;16:00;0,32;0,33;6;24;15;Muy bueno / Oso ona;29,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;15:00;0,33;0,34;6;27;18;Muy bueno / Oso ona;29,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;14:00;0,37;0,34;13;42;22;Muy bueno / Oso ona;30,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;13:00;0,32;0,34;5;21;12;Muy bueno / Oso ona;29,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;12:00;0,3;0,33;8;29;17;Muy bueno / Oso ona;28,5;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;11:00;0,32;0,33;10;34;19;Muy bueno / Oso ona;28,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;10:00;0,33;0,33;11;38;21;Muy bueno / Oso ona;30,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;09:00;0,36;0,33;16;53;29;Muy bueno / Oso ona;30,65;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;08:00;0,4;0,32;17;62;37;Muy bueno / Oso ona;30,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;07:00;0,35;0,31;23;62;27;Muy bueno / Oso ona;31;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;06:00;0,33;0,31;14;50;30;Muy bueno / Oso ona;30,91;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;05:00;0,3;0,31;2;17;14;Muy bueno / Oso ona;30,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;04:00;0,3;0,31;2;16;13;Muy bueno / Oso ona;30,78;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;03:00;0,3;0,31;2;12;9;Muy bueno / Oso ona;30,48;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;02:00;0,32;0,32;2;13;10;Muy bueno / Oso ona;30,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
23/02/2024;01:00;0,31;0,32;2;14;11;Muy bueno / Oso ona;29,57;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;24:00;0,3;0,32;2;13;9;Muy bueno / Oso ona;28,87;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;23:00;0,33;0,32;2;16;13;Muy bueno / Oso ona;27,7;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;22:00;0,32;0,32;4;17;11;Muy bueno / Oso ona;25,65;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;21:00;0,29;0,32;2;11;9;Muy bueno / Oso ona;23,39;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;20:00;0,33;0,32;4;23;18;Muy bueno / Oso ona;23,39;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;19:00;0,4;0,31;11;51;35;Muy bueno / Oso ona;23,61;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;18:00;0,31;0,29;6;23;14;Muy bueno / Oso ona;23,78;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;17:00;0,31;0,29;7;27;17;Muy bueno / Oso ona;23,26;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
22/02/2024;16:00;0,32;0,3;6;25;15;Muy bueno / Oso ona;23,09;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;15:00;0,32;0,31;6;19;10;Muy bueno / Oso ona;21,74;Bueno / Ona;7,63;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;14:00;0,31;0,31;6;22;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;7,8;Muy bueno / Oso ona;Muy bueno / Oso ona
22/02/2024;13:00;0,29;0,31;7;23;13;Muy bueno / Oso ona;21,78;Bueno / Ona;8,05;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;12:00;0,26;0,31;5;23;15;Muy bueno / Oso ona;22,52;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;11:00;;0,32;;;;Sin datos / Daturik gabe;22,91;Bueno / Ona;7,83;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;10:00;0,34;0,33;8;32;20;Muy bueno / Oso ona;22,67;Bueno / Ona;7,54;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;09:00;0,37;0,33;10;41;25;Muy bueno / Oso ona;22,46;Bueno / Ona;7,54;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;08:00;0,36;0,33;8;37;24;Muy bueno / Oso ona;22,58;Bueno / Ona;7,54;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;07:00;0,34;0,33;13;44;24;Muy bueno / Oso ona;22,96;Bueno / Ona;7,5;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;06:00;0,32;0,33;4;16;10;Muy bueno / Oso ona;22,96;Bueno / Ona;7,29;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;05:00;0,32;0,35;2;11;8;Muy bueno / Oso ona;23;Bueno / Ona;7,29;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;04:00;0,32;0,39;1;9;7;Muy bueno / Oso ona;23,25;Bueno / Ona;7,08;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;03:00;0,33;0,47;1;10;8;Muy bueno / Oso ona;23,63;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;02:00;0,33;0,51;2;10;7;Muy bueno / Oso ona;24;Bueno / Ona;7,17;Muy bueno / Oso ona;Bueno / Ona
22/02/2024;01:00;0,34;0,55;2;11;9;Muy bueno / Oso ona;24,5;Bueno / Ona;7,17;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;24:00;0,34;0,58;2;13;10;Muy bueno / Oso ona;24,75;Bueno / Ona;7,13;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;23:00;0,36;0,62;5;21;14;Muy bueno / Oso ona;25,21;Bueno / Ona;7,17;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;22:00;0,44;0,65;14;50;30;Muy bueno / Oso ona;26,25;Bueno / Ona;7,38;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;21:00;0,64;0,66;42;112;48;Bueno / Ona;26,46;Bueno / Ona;7,08;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;20:00;0,98;0,65;97;209;60;Bueno / Ona;25,71;Bueno / Ona;6,5;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;19:00;0,68;0,58;32;103;54;Bueno / Ona;25,83;Bueno / Ona;6,08;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;18:00;0,61;0,55;20;77;47;Bueno / Ona;26,21;Bueno / Ona;5,79;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;17:00;0,62;0,53;21;69;37;Muy bueno / Oso ona;26,33;Bueno / Ona;5,96;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;16:00;0,65;0,51;43;122;56;Bueno / Ona;25,46;Bueno / Ona;5,71;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;15:00;0,6;0,49;29;97;52;Bueno / Ona;25;Bueno / Ona;5,25;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;14:00;0,51;0,46;19;71;42;Bueno / Ona;24,96;Bueno / Ona;5,21;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;13:00;0,52;0,44;18;66;39;Muy bueno / Oso ona;24,46;Bueno / Ona;4,96;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;12:00;0,48;0,42;19;69;39;Muy bueno / Oso ona;24,29;Bueno / Ona;4,88;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;11:00;0,45;0,4;17;64;37;Muy bueno / Oso ona;23,71;Bueno / Ona;4,75;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;10:00;0,44;0,38;18;66;38;Muy bueno / Oso ona;23,38;Bueno / Ona;4,71;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;09:00;0,45;0,37;22;78;44;Bueno / Ona;23,75;Bueno / Ona;4,79;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;08:00;0,49;0,36;23;79;44;Bueno / Ona;23,83;Bueno / Ona;4,79;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;07:00;0,39;0,34;13;51;31;Muy bueno / Oso ona;23,83;Bueno / Ona;4,71;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;06:00;0,33;0,34;5;30;23;Muy bueno / Oso ona;24,21;Bueno / Ona;4,75;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;05:00;0,32;0,35;5;27;20;Muy bueno / Oso ona;24,71;Bueno / Ona;4,75;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;04:00;0,32;0,37;4;25;19;Muy bueno / Oso ona;25;Bueno / Ona;4,96;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;03:00;0,33;0,38;5;27;20;Muy bueno / Oso ona;25,38;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;02:00;0,33;0,38;4;27;20;Muy bueno / Oso ona;25,42;Bueno / Ona;5,04;Muy bueno / Oso ona;Bueno / Ona
21/02/2024;01:00;0,35;0,39;5;26;18;Muy bueno / Oso ona;25,42;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;24:00;0,37;0,38;6;33;24;Muy bueno / Oso ona;25,83;Bueno / Ona;5,08;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;23:00;0,39;0,38;7;39;29;Muy bueno / Oso ona;26,08;Bueno / Ona;5,08;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;22:00;0,43;0,36;8;43;31;Muy bueno / Oso ona;26,04;Bueno / Ona;4,75;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;21:00;0,46;0,35;12;54;35;Muy bueno / Oso ona;25,63;Bueno / Ona;4,46;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;20:00;0,37;0,33;6;40;31;Muy bueno / Oso ona;25,17;Bueno / Ona;4,46;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;19:00;0,36;0,33;6;31;22;Muy bueno / Oso ona;24,71;Bueno / Ona;4,5;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;18:00;0,37;0,32;8;31;20;Muy bueno / Oso ona;24,17;Bueno / Ona;4,29;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;17:00;0,33;0,32;6;22;13;Muy bueno / Oso ona;24,17;Bueno / Ona;4,04;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;16:00;0,31;0,34;5;22;14;Muy bueno / Oso ona;24,17;Bueno / Ona;3,75;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;15:00;0,28;0,36;2;11;8;Muy bueno / Oso ona;24,42;Bueno / Ona;3,5;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;14:00;0,33;0,38;5;17;9;Muy bueno / Oso ona;24,63;Bueno / Ona;3,38;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;13:00;0,31;0,38;5;19;12;Muy bueno / Oso ona;24,46;Bueno / Ona;3,13;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;12:00;0,32;0,39;7;24;13;Muy bueno / Oso ona;24,33;Bueno / Ona;2,96;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;11:00;0,34;0,39;10;34;19;Muy bueno / Oso ona;24,25;Bueno / Ona;2,92;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;10:00;0,35;0,4;12;46;28;Muy bueno / Oso ona;24,17;Bueno / Ona;2,92;Muy bueno / Oso ona;Bueno / Ona
