Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
28/06/2025;03:00;0,23;0,22;6;21;12;Muy bueno / Oso ona;26,62;Bueno / Ona;11,21;Bueno / Ona;2;Muy bueno / Oso ona;65;84;20,7;0,6;Bueno / Ona
28/06/2025;02:00;0,22;0,22;5;20;12;Muy bueno / Oso ona;26,32;Bueno / Ona;11,33;Bueno / Ona;3;Muy bueno / Oso ona;108;82;21,3;0,66;Bueno / Ona
28/06/2025;01:00;0,24;0,22;5;19;11;Muy bueno / Oso ona;26;Bueno / Ona;11,83;Bueno / Ona;2;Muy bueno / Oso ona;104;80;22;0,19;Bueno / Ona
27/06/2025;24:00;0,22;0,23;5;20;12;Muy bueno / Oso ona;25,79;Bueno / Ona;12,08;Bueno / Ona;2;Muy bueno / Oso ona;290;83;22,3;0,54;Bueno / Ona
27/06/2025;23:00;0,22;0,23;5;17;9;Muy bueno / Oso ona;25,63;Bueno / Ona;11,63;Bueno / Ona;2;Muy bueno / Oso ona;285;83;22,3;1,27;Bueno / Ona
27/06/2025;22:00;0,21;0,23;5;18;10;Muy bueno / Oso ona;25,67;Bueno / Ona;11,67;Bueno / Ona;3;Muy bueno / Oso ona;275;81;22,6;1,56;Bueno / Ona
27/06/2025;21:00;0,22;0,22;5;20;12;Muy bueno / Oso ona;25,33;Bueno / Ona;11,42;Bueno / Ona;3;Muy bueno / Oso ona;283;82;22,5;2,5;Bueno / Ona
27/06/2025;20:00;0,22;0,22;7;26;15;Muy bueno / Oso ona;24,83;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;288;77;23;3,38;Bueno / Ona
27/06/2025;19:00;0,22;0,23;13;44;25;Muy bueno / Oso ona;24,63;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;291;68;24,7;3,25;Bueno / Ona
27/06/2025;18:00;0,22;0,23;9;32;18;Muy bueno / Oso ona;24,79;Bueno / Ona;9,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;289;61;26,5;2,8;Bueno / Ona
27/06/2025;17:00;0,28;0,24;9;31;17;Muy bueno / Oso ona;25,08;Bueno / Ona;8,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;295;60;27,7;1,88;Bueno / Ona
27/06/2025;16:00;0,24;0,23;21;72;40;Muy bueno / Oso ona;24,92;Bueno / Ona;8,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;297;59;28,3;1,75;Bueno / Ona
27/06/2025;15:00;0,19;0,24;10;34;19;Muy bueno / Oso ona;24,5;Bueno / Ona;8,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;300;57;29,1;1,6;Bueno / Ona
27/06/2025;14:00;0,18;0,25;9;30;16;Muy bueno / Oso ona;24,21;Bueno / Ona;8,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;298;57;29,3;1,53;Bueno / Ona
27/06/2025;13:00;0,2;0,27;9;28;15;Muy bueno / Oso ona;24,13;Bueno / Ona;8,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;299;58;29,1;1,57;Bueno / Ona
27/06/2025;12:00;0,28;0,27;7;23;12;Muy bueno / Oso ona;24,17;Bueno / Ona;8,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
27/06/2025;11:00;0,29;0,27;7;21;11;Muy bueno / Oso ona;24,25;Bueno / Ona;8,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
27/06/2025;10:00;0,23;0,26;10;30;16;Muy bueno / Oso ona;24,04;Bueno / Ona;8,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;54;61;27,7;0,58;Bueno / Ona
27/06/2025;09:00;0,26;0,26;12;37;19;Muy bueno / Oso ona;23,92;Bueno / Ona;8,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;79;68;25,8;0,54;Bueno / Ona
27/06/2025;08:00;0,29;0,25;23;60;24;Muy bueno / Oso ona;24,08;Bueno / Ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;121;74;22,8;0,98;Bueno / Ona
27/06/2025;07:00;0,3;0,23;32;72;23;Muy bueno / Oso ona;23,54;Bueno / Ona;9,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;137;78;21,4;1,03;Bueno / Ona
27/06/2025;06:00;0,28;0,22;32;71;23;Muy bueno / Oso ona;23,08;Bueno / Ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;138;82;19,9;0,84;Bueno / Ona
27/06/2025;05:00;0,25;0,21;20;55;26;Muy bueno / Oso ona;22,96;Bueno / Ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;74;86;18,2;0,67;Bueno / Ona
27/06/2025;04:00;0,28;0,2;11;41;25;Muy bueno / Oso ona;23,29;Bueno / Ona;9,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;93;86;18,4;0,58;Bueno / Ona
27/06/2025;03:00;0,2;0,19;6;25;16;Muy bueno / Oso ona;23,54;Bueno / Ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;142;85;18,6;1,26;Bueno / Ona
27/06/2025;02:00;0,19;0,19;5;21;13;Muy bueno / Oso ona;24,04;Bueno / Ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;139;81;19,1;1,12;Bueno / Ona
27/06/2025;01:00;0,18;0,19;5;19;11;Muy bueno / Oso ona;24,75;Bueno / Ona;8,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;120;78;19,8;0,57;Bueno / Ona
26/06/2025;24:00;0,19;0,19;5;19;11;Muy bueno / Oso ona;24,83;Bueno / Ona;8,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;147;77;20,1;0,82;Bueno / Ona
26/06/2025;23:00;0,19;0,2;5;21;13;Muy bueno / Oso ona;25,17;Bueno / Ona;9,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;255;79;20,7;0,58;Bueno / Ona
26/06/2025;22:00;0,18;0,2;5;22;14;Muy bueno / Oso ona;25,54;Bueno / Ona;9,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;281;78;21,1;1,39;Bueno / Ona
26/06/2025;21:00;0,19;0,2;5;19;11;Muy bueno / Oso ona;26;Bueno / Ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;278;75;21,4;1,94;Bueno / Ona
26/06/2025;20:00;0,19;0,21;5;18;10;Muy bueno / Oso ona;26,54;Bueno / Ona;9,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;282;68;22,7;2,05;Bueno / Ona
26/06/2025;19:00;0,19;0,21;6;20;10;Muy bueno / Oso ona;26,75;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;298;64;24;1,56;Bueno / Ona
26/06/2025;18:00;0,23;0,21;9;29;16;Muy bueno / Oso ona;26,79;Bueno / Ona;9,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;299;68;23,6;1,97;Bueno / Ona
26/06/2025;17:00;0,22;0,22;8;23;10;Muy bueno / Oso ona;26,67;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;294;69;23,4;2,26;Bueno / Ona
26/06/2025;16:00;0,21;0,23;8;24;12;Muy bueno / Oso ona;26,67;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;291;69;23,4;2,58;Bueno / Ona
26/06/2025;15:00;0,21;0,23;6;17;8;Muy bueno / Oso ona;27;Bueno / Ona;9,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;290;66;24,3;2,36;Bueno / Ona
26/06/2025;14:00;0,21;0,23;7;20;9;Muy bueno / Oso ona;27,21;Bueno / Ona;9,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;292;67;24,6;2,31;Bueno / Ona
26/06/2025;13:00;0,21;0,23;9;25;11;Muy bueno / Oso ona;27,83;Bueno / Ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;64;24,7;2,46;Bueno / Ona
26/06/2025;12:00;0,18;0,24;12;37;19;Muy bueno / Oso ona;28,54;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;300;65;25,6;1,11;Bueno / Ona
26/06/2025;11:00;0,19;0,24;6;19;9;Muy bueno / Oso ona;29,96;Bueno / Ona;11,54;Bueno / Ona;;Sin datos / Daturik gabe;333;68;24,5;0,71;Bueno / Ona
26/06/2025;10:00;0,36;0,25;7;29;18;Muy bueno / Oso ona;30,67;Bueno / Ona;11,5;Bueno / Ona;2;Muy bueno / Oso ona;332;72;23;0,66;Bueno / Ona
26/06/2025;09:00;0,25;0,24;13;54;35;Muy bueno / Oso ona;30,96;Bueno / Ona;11,25;Bueno / Ona;2;Muy bueno / Oso ona;66;77;22,5;0,76;Bueno / Ona
26/06/2025;08:00;0,23;0,23;11;49;32;Muy bueno / Oso ona;31,38;Bueno / Ona;11,25;Bueno / Ona;2;Muy bueno / Oso ona;102;86;20,6;0,71;Bueno / Ona
26/06/2025;07:00;0,21;0,23;6;31;22;Muy bueno / Oso ona;32,33;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;228;83;20;0,42;Bueno / Ona
26/06/2025;06:00;0,26;0,25;8;54;42;Bueno / Ona;33,38;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;137;76;20,3;0,74;Bueno / Ona
26/06/2025;05:00;0,25;0,25;8;48;37;Muy bueno / Oso ona;33,46;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;70;76;20,2;0,66;Bueno / Ona
26/06/2025;04:00;0,21;0,25;6;32;24;Muy bueno / Oso ona;33,63;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;98;76;20;1,13;Bueno / Ona
26/06/2025;03:00;0,23;0,24;6;26;17;Muy bueno / Oso ona;33,54;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;102;77;19,8;1,8;Bueno / Ona
26/06/2025;02:00;0,23;0,24;5;24;17;Muy bueno / Oso ona;32,71;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;125;78;19,8;1,56;Bueno / Ona
26/06/2025;01:00;0,23;0,24;5;22;14;Muy bueno / Oso ona;32,54;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;137;76;20;1,04;Bueno / Ona
25/06/2025;24:00;0,2;0,24;5;17;9;Muy bueno / Oso ona;32,83;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;160;76;19,8;0,88;Bueno / Ona
25/06/2025;23:00;0,35;0,23;5;31;23;Muy bueno / Oso ona;34,08;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;104;76;20;0,66;Bueno / Ona
25/06/2025;22:00;0,26;0,22;5;26;19;Muy bueno / Oso ona;34,17;Bueno / Ona;9,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;115;73;20,6;0,72;Bueno / Ona
25/06/2025;21:00;0,22;0,2;5;24;16;Muy bueno / Oso ona;33,79;Bueno / Ona;9,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;310;71;21,3;0,41;Bueno / Ona
25/06/2025;20:00;0,21;0,2;5;29;21;Muy bueno / Oso ona;33,79;Bueno / Ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;319;72;21,5;1,28;Bueno / Ona
25/06/2025;19:00;0,22;0,21;6;28;19;Muy bueno / Oso ona;34,71;Bueno / Ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;300;63;22,5;2,26;Bueno / Ona
25/06/2025;18:00;0,2;0,21;7;24;14;Muy bueno / Oso ona;36,08;Regular / Erregularra;14,08;Bueno / Ona;2;Muy bueno / Oso ona;304;66;22,7;1,99;Regular / Erregularra
25/06/2025;17:00;0,21;0,22;7;19;9;Muy bueno / Oso ona;37,88;Regular / Erregularra;15,42;Bueno / Ona;1;Muy bueno / Oso ona;306;67;23,4;2,13;Regular / Erregularra
25/06/2025;16:00;0,2;0,23;7;20;10;Muy bueno / Oso ona;39,79;Regular / Erregularra;16,08;Bueno / Ona;1;Muy bueno / Oso ona;309;65;23,7;2,72;Regular / Erregularra
25/06/2025;15:00;0,18;0,24;7;23;12;Muy bueno / Oso ona;41,63;Regular / Erregularra;16,67;Bueno / Ona;2;Muy bueno / Oso ona;;;;;Regular / Erregularra
25/06/2025;14:00;0,21;0,25;8;24;11;Muy bueno / Oso ona;42,58;Regular / Erregularra;17,17;Bueno / Ona;1;Muy bueno / Oso ona;297;70;24,9;2,98;Regular / Erregularra
25/06/2025;13:00;0,23;0,26;7;23;12;Muy bueno / Oso ona;42,46;Regular / Erregularra;17,08;Bueno / Ona;1;Muy bueno / Oso ona;295;69;24,8;2,89;Regular / Erregularra
25/06/2025;12:00;0,24;0,26;8;27;15;Muy bueno / Oso ona;42,04;Regular / Erregularra;16,33;Bueno / Ona;;Sin datos / Daturik gabe;282;58;30,1;1,13;Regular / Erregularra
25/06/2025;11:00;0,31;0,26;9;34;20;Muy bueno / Oso ona;41,38;Regular / Erregularra;15,88;Bueno / Ona;2;Muy bueno / Oso ona;301;66;27,9;1,52;Regular / Erregularra
25/06/2025;10:00;0,24;0,25;11;37;20;Muy bueno / Oso ona;41,38;Regular / Erregularra;15,75;Bueno / Ona;1;Muy bueno / Oso ona;97;68;27,6;1,23;Regular / Erregularra
25/06/2025;09:00;0,25;0,23;17;54;27;Muy bueno / Oso ona;41,42;Regular / Erregularra;15,75;Bueno / Ona;1;Muy bueno / Oso ona;111;74;25,3;1,04;Regular / Erregularra
25/06/2025;08:00;0,3;0,22;26;77;38;Muy bueno / Oso ona;41,04;Regular / Erregularra;15,71;Bueno / Ona;2;Muy bueno / Oso ona;118;79;23,2;1,25;Regular / Erregularra
25/06/2025;07:00;0,3;0,21;27;78;37;Muy bueno / Oso ona;41,25;Regular / Erregularra;15,58;Bueno / Ona;2;Muy bueno / Oso ona;133;83;22,4;1,19;Regular / Erregularra
25/06/2025;06:00;0,25;0,19;25;73;36;Muy bueno / Oso ona;40,25;Regular / Erregularra;15,79;Bueno / Ona;2;Muy bueno / Oso ona;124;88;20,7;0,92;Regular / Erregularra
25/06/2025;05:00;0,22;0,18;8;37;25;Muy bueno / Oso ona;40,33;Regular / Erregularra;16,5;Bueno / Ona;2;Muy bueno / Oso ona;307;86;20,9;0,19;Regular / Erregularra
25/06/2025;04:00;0,21;0,17;6;26;18;Muy bueno / Oso ona;40,71;Regular / Erregularra;17,13;Bueno / Ona;1;Muy bueno / Oso ona;269;89;20,8;0,58;Regular / Erregularra
25/06/2025;03:00;0,16;0,17;5;15;7;Muy bueno / Oso ona;41,33;Regular / Erregularra;17,83;Bueno / Ona;1;Muy bueno / Oso ona;135;87;20,8;0,06;Regular / Erregularra
25/06/2025;02:00;0,16;0,18;5;15;7;Muy bueno / Oso ona;43,25;Regular / Erregularra;18,33;Bueno / Ona;1;Muy bueno / Oso ona;122;87;20,8;0,96;Regular / Erregularra
25/06/2025;01:00;0,17;0,19;5;16;8;Muy bueno / Oso ona;42,63;Regular / Erregularra;18,83;Bueno / Ona;1;Muy bueno / Oso ona;124;85;21,1;1,25;Regular / Erregularra
24/06/2025;24:00;0,17;0,22;5;19;11;Muy bueno / Oso ona;42,13;Regular / Erregularra;19,54;Bueno / Ona;1;Muy bueno / Oso ona;128;87;21;1,24;Regular / Erregularra
24/06/2025;23:00;0,17;0,23;6;18;9;Muy bueno / Oso ona;41,04;Regular / Erregularra;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;147;84;21,2;1,27;Regular / Erregularra
24/06/2025;22:00;0,17;0,24;6;23;14;Muy bueno / Oso ona;41,33;Regular / Erregularra;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;216;82;21,8;0,67;Regular / Erregularra
24/06/2025;21:00;0,17;0,25;6;20;12;Muy bueno / Oso ona;43,13;Regular / Erregularra;22,08;Regular / Erregularra;1;Muy bueno / Oso ona;296;80;21,9;0,71;Regular / Erregularra
24/06/2025;20:00;0,2;0,25;5;18;10;Muy bueno / Oso ona;44,5;Regular / Erregularra;23;Regular / Erregularra;1;Muy bueno / Oso ona;222;85;22,8;1,92;Regular / Erregularra
24/06/2025;19:00;0,26;0,25;6;39;30;Muy bueno / Oso ona;45,13;Regular / Erregularra;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;313;72;25,7;1,33;Regular / Erregularra
24/06/2025;18:00;0,32;0,24;7;55;45;Bueno / Ona;44,29;Regular / Erregularra;19,54;Bueno / Ona;1;Muy bueno / Oso ona;319;59;29,5;0,88;Regular / Erregularra
24/06/2025;17:00;0,32;0,24;9;58;45;Bueno / Ona;42,63;Regular / Erregularra;18,13;Bueno / Ona;1;Muy bueno / Oso ona;;;;;Regular / Erregularra
24/06/2025;16:00;0,29;0,22;11;67;51;Bueno / Ona;40,88;Regular / Erregularra;17,71;Bueno / Ona;1;Muy bueno / Oso ona;300;48;35,5;0,92;Regular / Erregularra
24/06/2025;15:00;0,28;0,22;12;77;59;Bueno / Ona;38,96;Regular / Erregularra;17,42;Bueno / Ona;1;Muy bueno / Oso ona;;;;;Regular / Erregularra
24/06/2025;14:00;0,18;0,23;6;24;15;Muy bueno / Oso ona;38,04;Regular / Erregularra;17;Bueno / Ona;1;Muy bueno / Oso ona;56;39;37,9;0,6;Regular / Erregularra
24/06/2025;13:00;0,18;0,24;6;25;15;Muy bueno / Oso ona;38;Regular / Erregularra;17;Bueno / Ona;;Sin datos / Daturik gabe;67;47;36,8;0,71;Regular / Erregularra
24/06/2025;12:00;0,21;0,28;8;33;21;Muy bueno / Oso ona;38,25;Regular / Erregularra;16,92;Bueno / Ona;0;Muy bueno / Oso ona;106;51;34,2;1,18;Regular / Erregularra
24/06/2025;11:00;0,2;0,31;11;37;22;Muy bueno / Oso ona;38;Regular / Erregularra;17,08;Bueno / Ona;1;Muy bueno / Oso ona;88;57;32,2;1,23;Regular / Erregularra
24/06/2025;10:00;0,23;0,34;13;41;21;Muy bueno / Oso ona;37,79;Regular / Erregularra;17,71;Bueno / Ona;1;Muy bueno / Oso ona;;;;;Regular / Erregularra
24/06/2025;09:00;0,25;0,37;16;44;20;Muy bueno / Oso ona;37,67;Regular / Erregularra;17,83;Bueno / Ona;1;Muy bueno / Oso ona;95;75;26;1,64;Regular / Erregularra
24/06/2025;08:00;0,28;0,41;22;56;23;Muy bueno / Oso ona;37,58;Regular / Erregularra;18,17;Bueno / Ona;2;Muy bueno / Oso ona;93;87;22,9;1,55;Regular / Erregularra
24/06/2025;07:00;0,29;0,44;22;59;26;Muy bueno / Oso ona;37,46;Regular / Erregularra;18,75;Bueno / Ona;1;Muy bueno / Oso ona;104;98;20,4;1,32;Regular / Erregularra
24/06/2025;06:00;0,41;0,45;11;42;26;Muy bueno / Oso ona;37,96;Regular / Erregularra;18,79;Bueno / Ona;1;Muy bueno / Oso ona;114;97;20;0,87;Regular / Erregularra
24/06/2025;05:00;0,4;0,47;6;24;16;Muy bueno / Oso ona;38,04;Regular / Erregularra;18,42;Bueno / Ona;1;Muy bueno / Oso ona;18;98;19,9;0,49;Regular / Erregularra
24/06/2025;04:00;0,5;0,45;5;18;10;Muy bueno / Oso ona;37,54;Regular / Erregularra;17,92;Bueno / Ona;1;Muy bueno / Oso ona;13;89;21,1;0,6;Regular / Erregularra
24/06/2025;03:00;0,42;0,44;5;16;8;Muy bueno / Oso ona;37,04;Regular / Erregularra;17,58;Bueno / Ona;1;Muy bueno / Oso ona;317;87;21,5;0,35;Regular / Erregularra
24/06/2025;02:00;0,52;0,43;5;17;9;Muy bueno / Oso ona;36,04;Regular / Erregularra;17,33;Bueno / Ona;1;Muy bueno / Oso ona;14;87;21,4;0,43;Regular / Erregularra
24/06/2025;01:00;0,55;0,4;5;14;6;Muy bueno / Oso ona;36,58;Regular / Erregularra;17;Bueno / Ona;2;Muy bueno / Oso ona;288;84;21,7;0,42;Regular / Erregularra
23/06/2025;24:00;0,48;0,36;5;16;8;Muy bueno / Oso ona;37,08;Regular / Erregularra;16,54;Bueno / Ona;1;Muy bueno / Oso ona;66;82;21,9;0,66;Regular / Erregularra
23/06/2025;23:00;0,4;0,32;5;20;12;Muy bueno / Oso ona;37,25;Regular / Erregularra;15,88;Bueno / Ona;2;Muy bueno / Oso ona;51;81;22,1;0,77;Regular / Erregularra
23/06/2025;22:00;0,44;0,3;5;19;11;Muy bueno / Oso ona;37,04;Regular / Erregularra;15,5;Bueno / Ona;2;Muy bueno / Oso ona;57;80;22,1;0,95;Regular / Erregularra
23/06/2025;21:00;0,39;0,28;6;17;9;Muy bueno / Oso ona;36,04;Regular / Erregularra;14,83;Bueno / Ona;1;Muy bueno / Oso ona;49;79;22,1;1,33;Regular / Erregularra
23/06/2025;20:00;0,39;0,27;5;20;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,75;Bueno / Ona;2;Muy bueno / Oso ona;54;77;22,5;0,96;Bueno / Ona
23/06/2025;19:00;0,32;0,25;5;19;11;Muy bueno / Oso ona;34,71;Bueno / Ona;12,63;Bueno / Ona;1;Muy bueno / Oso ona;17;76;23;0,59;Bueno / Ona
23/06/2025;18:00;0,24;0,24;5;16;8;Muy bueno / Oso ona;34,5;Bueno / Ona;12,17;Bueno / Ona;1;Muy bueno / Oso ona;12;74;23,2;0,7;Bueno / Ona
23/06/2025;17:00;0,23;0,25;3;12;7;Muy bueno / Oso ona;34,71;Bueno / Ona;12,08;Bueno / Ona;0;Muy bueno / Oso ona;338;74;23,6;0,64;Bueno / Ona
23/06/2025;16:00;0,21;0,26;1;9;7;Muy bueno / Oso ona;34,75;Bueno / Ona;11,67;Bueno / Ona;1;Muy bueno / Oso ona;309;72;23,7;0,85;Bueno / Ona
23/06/2025;15:00;0,22;0,27;1;8;7;Muy bueno / Oso ona;34,58;Bueno / Ona;11,63;Bueno / Ona;0;Muy bueno / Oso ona;304;72;24,3;1,08;Bueno / Ona
23/06/2025;14:00;0,25;0,29;4;23;16;Muy bueno / Oso ona;34,29;Bueno / Ona;11,96;Bueno / Ona;;Sin datos / Daturik gabe;290;74;23,6;1,35;Bueno / Ona
23/06/2025;13:00;0,28;0,29;3;20;16;Muy bueno / Oso ona;33,92;Bueno / Ona;12;Bueno / Ona;1;Muy bueno / Oso ona;291;76;22,8;1,31;Bueno / Ona
23/06/2025;12:00;0,25;0,29;6;33;24;Muy bueno / Oso ona;33,58;Bueno / Ona;12;Bueno / Ona;1;Muy bueno / Oso ona;;;;;Bueno / Ona
23/06/2025;11:00;0,26;0,29;6;35;27;Muy bueno / Oso ona;32,75;Bueno / Ona;11,67;Bueno / Ona;1;Muy bueno / Oso ona;309;75;22,5;1,05;Bueno / Ona
23/06/2025;10:00;0,32;0,28;3;18;14;Muy bueno / Oso ona;32,71;Bueno / Ona;11,13;Bueno / Ona;1;Muy bueno / Oso ona;321;70;23,4;0,39;Bueno / Ona
23/06/2025;09:00;0,28;0,26;3;20;16;Muy bueno / Oso ona;33,21;Bueno / Ona;11,29;Bueno / Ona;1;Muy bueno / Oso ona;38;74;22,9;0,53;Bueno / Ona
23/06/2025;08:00;0,32;0,25;13;53;34;Muy bueno / Oso ona;33,38;Bueno / Ona;11,13;Bueno / Ona;1;Muy bueno / Oso ona;341;78;21,8;0,4;Bueno / Ona
23/06/2025;07:00;0,32;0,23;29;82;38;Muy bueno / Oso ona;32,63;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;49;83;20,7;0,62;Bueno / Ona
23/06/2025;06:00;0,3;0,21;22;67;34;Muy bueno / Oso ona;32,25;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;59;86;20;0,63;Bueno / Ona
23/06/2025;05:00;0,25;0,2;4;29;24;Muy bueno / Oso ona;32,13;Bueno / Ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;77;84;19,8;0,67;Bueno / Ona
23/06/2025;04:00;0,23;0,19;1;18;16;Muy bueno / Oso ona;31,92;Bueno / Ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;81;84;19,8;0,72;Bueno / Ona
23/06/2025;03:00;0,2;0,18;1;13;12;Muy bueno / Oso ona;31,83;Bueno / Ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;76;84;19,6;0,74;Bueno / Ona
23/06/2025;02:00;0,18;0,18;1;11;10;Muy bueno / Oso ona;31,54;Bueno / Ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;122;81;20;0,76;Bueno / Ona
23/06/2025;01:00;0,19;0,18;1;13;12;Muy bueno / Oso ona;31,54;Bueno / Ona;11,17;Bueno / Ona;1;Muy bueno / Oso ona;266;78;20,6;0,43;Bueno / Ona
22/06/2025;24:00;0,18;0,18;1;10;9;Muy bueno / Oso ona;31,42;Bueno / Ona;11,25;Bueno / Ona;1;Muy bueno / Oso ona;143;77;20,7;0,19;Bueno / Ona
22/06/2025;23:00;0,19;0,18;1;10;9;Muy bueno / Oso ona;30,75;Bueno / Ona;11,33;Bueno / Ona;0;Muy bueno / Oso ona;251;78;20,4;0,93;Bueno / Ona
22/06/2025;22:00;0,17;0,18;4;11;5;Muy bueno / Oso ona;30,42;Bueno / Ona;11,21;Bueno / Ona;1;Muy bueno / Oso ona;267;79;20,4;1,18;Bueno / Ona
22/06/2025;21:00;0,18;0,18;5;15;7;Muy bueno / Oso ona;30,17;Bueno / Ona;11,04;Bueno / Ona;0;Muy bueno / Oso ona;282;78;20,5;1,51;Bueno / Ona
22/06/2025;20:00;0,19;0,19;5;18;10;Muy bueno / Oso ona;29,92;Bueno / Ona;;Sin datos / Daturik gabe;0;Muy bueno / Oso ona;270;77;20,6;1,22;Bueno / Ona
22/06/2025;19:00;0,18;0,22;5;18;10;Muy bueno / Oso ona;29,79;Bueno / Ona;11,38;Bueno / Ona;1;Muy bueno / Oso ona;281;78;20,6;1,35;Bueno / Ona
22/06/2025;18:00;0,18;0,26;5;18;10;Muy bueno / Oso ona;30,08;Bueno / Ona;11,58;Bueno / Ona;1;Muy bueno / Oso ona;287;78;20,8;1,61;Bueno / Ona
22/06/2025;17:00;0,18;0,33;5;12;4;Muy bueno / Oso ona;30,42;Bueno / Ona;11,58;Bueno / Ona;1;Muy bueno / Oso ona;318;77;21;1,1;Bueno / Ona
22/06/2025;16:00;0,18;0,35;5;14;6;Muy bueno / Oso ona;30,54;Bueno / Ona;11,58;Bueno / Ona;1;Muy bueno / Oso ona;301;76;21,3;1,36;Bueno / Ona
22/06/2025;15:00;0,19;0,35;8;22;9;Muy bueno / Oso ona;31;Bueno / Ona;11,71;Bueno / Ona;;Sin datos / Daturik gabe;300;77;21,6;1,43;Bueno / Ona
