Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
19/08/2025;17:00;1;9;9;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;53;17,39;Muy bueno / Oso ona;11,26;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;16:00;1;11;10;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;52;17,65;Muy bueno / Oso ona;11,48;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;15:00;1;11;10;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;43;17,78;Muy bueno / Oso ona;11,61;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;14:00;1;9;9;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;34;17,87;Muy bueno / Oso ona;11,78;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;13:00;1;10;9;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;25;18,09;Muy bueno / Oso ona;11,91;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;12:00;2;18;15;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;16;18;Muy bueno / Oso ona;11,87;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;11:00;5;30;22;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;12;17,87;Muy bueno / Oso ona;11,78;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;9;17,7;Muy bueno / Oso ona;11,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/08/2025;09:00;6;29;21;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;9;17,71;Muy bueno / Oso ona;11,92;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;08:00;6;29;21;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;10;17,67;Muy bueno / Oso ona;12;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;07:00;6;29;21;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;11;17,54;Muy bueno / Oso ona;12,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;06:00;4;25;20;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;13;17,63;Muy bueno / Oso ona;12,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;05:00;1;15;14;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;16;17,63;Muy bueno / Oso ona;12,5;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;04:00;1;12;11;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;18;17,79;Muy bueno / Oso ona;12,79;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;03:00;1;11;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;21;17,88;Muy bueno / Oso ona;12,96;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;02:00;1;12;11;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;27;18;Muy bueno / Oso ona;13,08;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
19/08/2025;01:00;1;13;12;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;32;18,21;Muy bueno / Oso ona;13,25;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;24:00;1;14;13;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;38;18,29;Muy bueno / Oso ona;13,42;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;23:00;1;16;15;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;45;18,46;Muy bueno / Oso ona;13,63;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;22:00;1;21;20;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;51;18,54;Muy bueno / Oso ona;13,79;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;21:00;1;24;24;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;58;18,92;Muy bueno / Oso ona;14,04;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;20:00;0;17;17;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;65;19,54;Muy bueno / Oso ona;14,38;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;19:00;0;8;8;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;69;;Sin datos / Daturik gabe;14,67;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;18:00;0;9;9;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;71;;Sin datos / Daturik gabe;15,04;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;17:00;0;9;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;69;21,54;Bueno / Ona;15,42;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;16:00;1;10;10;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;67;22,25;Bueno / Ona;15,83;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;15:00;0;9;9;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;64;22,58;Bueno / Ona;16,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;14:00;1;9;9;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;64;22,83;Bueno / Ona;16,38;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;13:00;0;7;7;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;63;23,21;Bueno / Ona;16,79;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;12:00;0;9;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;62;23,79;Bueno / Ona;17,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;11:00;1;14;14;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;62;24,25;Bueno / Ona;17,75;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;10:00;1;18;17;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;62;24,88;Bueno / Ona;18,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;09:00;1;20;19;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;64;25,5;Bueno / Ona;18,88;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;08:00;1;15;15;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;67;25,75;Bueno / Ona;19,17;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;07:00;0;9;9;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;71;25,83;Bueno / Ona;19,33;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;06:00;0;8;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;70;25,71;Bueno / Ona;19,29;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;05:00;0;9;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;71;25,54;Bueno / Ona;19,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;04:00;0;6;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;25,25;Bueno / Ona;18,96;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;75;25,21;Bueno / Ona;19;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;02:00;0;6;6;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;77;25,13;Bueno / Ona;19,08;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
18/08/2025;01:00;0;6;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;78;24,79;Bueno / Ona;19;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;24:00;0;7;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;80;24,75;Bueno / Ona;19,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;23:00;0;9;9;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;81;25,13;Bueno / Ona;19,58;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;22:00;0;7;7;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;85;25,67;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;21:00;0;6;6;Muy bueno / Oso ona;87;87;Bueno / Ona;88;26,04;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;20:00;0;5;5;Muy bueno / Oso ona;87;87;Bueno / Ona;89;26,08;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;19:00;0;5;5;Muy bueno / Oso ona;86;86;Bueno / Ona;85;26,13;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;18:00;0;5;5;Muy bueno / Oso ona;83;83;Bueno / Ona;81;26,17;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;17:00;0;10;10;Muy bueno / Oso ona;82;82;Bueno / Ona;78;26,42;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
17/08/2025;16:00;0;7;7;Muy bueno / Oso ona;85;85;Bueno / Ona;74;26,54;Bueno / Ona;21;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;15:00;0;5;5;Muy bueno / Oso ona;90;90;Bueno / Ona;70;27,08;Bueno / Ona;21,29;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;14:00;1;7;7;Muy bueno / Oso ona;97;97;Bueno / Ona;64;27,63;Bueno / Ona;21,67;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;13:00;1;10;9;Muy bueno / Oso ona;84;84;Bueno / Ona;59;28;Bueno / Ona;21,88;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;12:00;1;8;8;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;55;28,33;Bueno / Ona;22;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;11:00;1;11;10;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;55;28,79;Bueno / Ona;22,21;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;10:00;1;20;18;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;56;29,04;Bueno / Ona;22,25;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;09:00;1;12;12;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;57;29,13;Bueno / Ona;22,21;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;08:00;0;10;10;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;61;29,5;Bueno / Ona;22,38;Regular / Erregularra;5;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;07:00;0;7;7;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;65;30,17;Bueno / Ona;22,75;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;06:00;0;4;4;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;70;30,88;Bueno / Ona;23,25;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;05:00;0;4;4;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;75;31,67;Bueno / Ona;23,79;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;04:00;0;10;10;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;78;32,29;Bueno / Ona;24,21;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;03:00;0;7;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;82;32,67;Bueno / Ona;24,42;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;02:00;0;4;4;Muy bueno / Oso ona;82;82;Bueno / Ona;85;33,04;Bueno / Ona;24,58;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
17/08/2025;01:00;0;4;4;Muy bueno / Oso ona;81;81;Bueno / Ona;86;33,67;Bueno / Ona;24,88;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;24:00;0;6;6;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;88;34;Bueno / Ona;24,92;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;23:00;0;6;6;Muy bueno / Oso ona;83;83;Bueno / Ona;91;33,96;Bueno / Ona;24,63;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;22:00;0;6;6;Muy bueno / Oso ona;88;88;Bueno / Ona;94;34,13;Bueno / Ona;24,54;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;21:00;0;4;4;Muy bueno / Oso ona;91;91;Bueno / Ona;96;34,29;Bueno / Ona;24,58;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;20:00;0;6;6;Muy bueno / Oso ona;89;89;Bueno / Ona;97;34,58;Bueno / Ona;24,71;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;19:00;0;4;4;Muy bueno / Oso ona;90;90;Bueno / Ona;97;34,92;Bueno / Ona;24,88;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;18:00;0;4;4;Muy bueno / Oso ona;94;94;Bueno / Ona;97;;Sin datos / Daturik gabe;24,96;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;17:00;0;5;5;Muy bueno / Oso ona;98;98;Bueno / Ona;97;;Sin datos / Daturik gabe;24,92;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;16:00;0;4;4;Muy bueno / Oso ona;103;103;Bueno / Ona;94;;Sin datos / Daturik gabe;24,75;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;15:00;0;4;4;Muy bueno / Oso ona;104;104;Bueno / Ona;87;;Sin datos / Daturik gabe;24,46;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;14:00;0;6;6;Muy bueno / Oso ona;100;100;Bueno / Ona;77;;Sin datos / Daturik gabe;24;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;13:00;0;4;4;Muy bueno / Oso ona;97;97;Bueno / Ona;68;;Sin datos / Daturik gabe;23,63;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;12:00;0;5;5;Muy bueno / Oso ona;93;93;Bueno / Ona;61;35;Bueno / Ona;23,33;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;11:00;0;6;6;Muy bueno / Oso ona;89;89;Bueno / Ona;53;34,83;Bueno / Ona;23;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;10:00;1;8;7;Muy bueno / Oso ona;82;82;Bueno / Ona;48;34,63;Bueno / Ona;22,63;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;09:00;1;10;9;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;43;34,42;Bueno / Ona;22,29;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;08:00;1;15;14;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;40;34,08;Bueno / Ona;22;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;07:00;1;15;14;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;42;33,58;Bueno / Ona;21,67;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;06:00;1;13;13;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;47;33,25;Bueno / Ona;21,42;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;05:00;0;11;11;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;51;33,04;Bueno / Ona;21,29;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;04:00;1;11;10;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;54;33;Bueno / Ona;21,25;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;03:00;0;10;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;57;32,92;Bueno / Ona;21,17;Regular / Erregularra;7;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;02:00;0;7;7;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;61;32,63;Bueno / Ona;21;Regular / Erregularra;6;Muy bueno / Oso ona;Regular / Erregularra
16/08/2025;01:00;0;8;8;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;70;32,42;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;24:00;0;8;8;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;79;32,29;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;23:00;1;15;14;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;89;31,96;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;22:00;1;18;17;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;97;31,33;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;21:00;1;22;21;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;106;30,67;Bueno / Ona;19,75;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;20:00;1;29;29;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;114;29,96;Bueno / Ona;19,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;19:00;0;22;21;Muy bueno / Oso ona;98;98;Bueno / Ona;121;29,25;Bueno / Ona;18,88;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;18:00;0;5;5;Muy bueno / Oso ona;134;134;Regular / Erregularra;126;28,75;Bueno / Ona;18,63;Bueno / Ona;7;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;17:00;0;4;4;Muy bueno / Oso ona;134;134;Regular / Erregularra;123;28,33;Bueno / Ona;18,42;Bueno / Ona;6;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;16:00;0;4;4;Muy bueno / Oso ona;133;133;Regular / Erregularra;113;28,08;Bueno / Ona;18,38;Bueno / Ona;7;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;15:00;0;4;4;Muy bueno / Oso ona;127;127;Regular / Erregularra;100;27,75;Bueno / Ona;18,38;Bueno / Ona;7;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;14:00;0;4;4;Muy bueno / Oso ona;125;125;Regular / Erregularra;88;27,38;Bueno / Ona;18,38;Bueno / Ona;7;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;13:00;0;5;5;Muy bueno / Oso ona;122;122;Regular / Erregularra;77;26,92;Bueno / Ona;18,29;Bueno / Ona;6;Muy bueno / Oso ona;Regular / Erregularra
15/08/2025;12:00;0;8;8;Muy bueno / Oso ona;113;113;Bueno / Ona;66;26,75;Bueno / Ona;18,33;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;11:00;0;10;10;Muy bueno / Oso ona;111;111;Bueno / Ona;58;26,79;Bueno / Ona;18,46;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;10:00;1;11;11;Muy bueno / Oso ona;81;81;Bueno / Ona;51;26,71;Bueno / Ona;18,54;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;09:00;1;13;12;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;43;26,88;Bueno / Ona;18,71;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;08:00;1;11;10;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;44;26,87;Bueno / Ona;18,7;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;07:00;1;11;10;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;49;26,95;Bueno / Ona;18,64;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;06:00;0;10;10;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;55;27,14;Bueno / Ona;18,64;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;05:00;0;10;10;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;61;27,09;Bueno / Ona;18,5;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;04:00;0;7;7;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;66;27;Bueno / Ona;18,27;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;03:00;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;69;26,95;Bueno / Ona;18,14;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;02:00;0;5;5;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;72;27,18;Bueno / Ona;18,18;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
15/08/2025;01:00;0;6;6;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;72;27,41;Bueno / Ona;18,32;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;24:00;0;4;4;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;75;27,59;Bueno / Ona;18,45;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;23:00;0;4;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;76;27,82;Bueno / Ona;18,68;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;22:00;0;4;4;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;78;28,05;Bueno / Ona;18,91;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;21:00;0;6;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;78;28,32;Bueno / Ona;19,18;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;20:00;0;6;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;80;28,59;Bueno / Ona;19,45;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;19:00;0;11;10;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;82;29,05;Bueno / Ona;19,64;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;18:00;1;16;15;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;80;29,14;Bueno / Ona;19,59;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;17:00;1;12;11;Muy bueno / Oso ona;82;82;Bueno / Ona;76;29,14;Bueno / Ona;19,55;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;16:00;1;7;6;Muy bueno / Oso ona;81;81;Bueno / Ona;69;28,91;Bueno / Ona;19,41;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;15:00;1;7;6;Muy bueno / Oso ona;83;83;Bueno / Ona;63;28,82;Bueno / Ona;19,32;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;14:00;1;6;5;Muy bueno / Oso ona;82;82;Bueno / Ona;55;28,77;Bueno / Ona;19,27;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;13:00;0;7;7;Muy bueno / Oso ona;90;90;Bueno / Ona;46;28,73;Bueno / Ona;19,18;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;12:00;1;9;8;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;36;28,5;Bueno / Ona;19;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;11:00;1;12;11;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;29;28,41;Bueno / Ona;18,86;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;10:00;2;21;18;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;25;28,5;Bueno / Ona;18,82;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;09:00;3;29;25;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;22;28,55;Bueno / Ona;18,73;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;08:00;2;20;18;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;23;29,35;Bueno / Ona;18,87;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;07:00;4;31;25;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;23;29,96;Bueno / Ona;18,92;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;06:00;3;24;20;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;25;30,67;Bueno / Ona;18,96;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;05:00;1;18;17;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;27;31,58;Bueno / Ona;19,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;04:00;1;10;9;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;30;32,04;Bueno / Ona;19,25;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;03:00;0;9;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;34;32,79;Bueno / Ona;19,38;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;02:00;1;11;10;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;40;33,17;Bueno / Ona;19,38;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/08/2025;01:00;1;12;12;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;45;33,54;Bueno / Ona;19,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/08/2025;24:00;1;13;12;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;51;33,79;Bueno / Ona;19,25;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/08/2025;23:00;1;18;17;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;58;33,92;Bueno / Ona;19,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/08/2025;22:00;1;19;18;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;65;34;Bueno / Ona;18,96;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
