Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
29/03/2025;09:00;0,07;0,13;0,15;0;1;9;8;Muy bueno / Oso ona;0;12,22;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
29/03/2025;08:00;0,06;0,14;0,16;0;0;6;6;Muy bueno / Oso ona;0;12,18;Muy bueno / Oso ona;7,05;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
29/03/2025;07:00;0,06;0,15;0,17;0;1;8;7;Muy bueno / Oso ona;0;12,18;Muy bueno / Oso ona;7,18;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
29/03/2025;06:00;0,04;0,16;0,18;0;0;6;6;Muy bueno / Oso ona;0;12,18;Muy bueno / Oso ona;7,32;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0;Muy bueno / Oso ona
29/03/2025;05:00;0,05;0,17;0,19;0;0;4;4;Muy bueno / Oso ona;0;12,09;Muy bueno / Oso ona;7,41;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
29/03/2025;04:00;0,04;0,16;0,19;0;0;3;3;Muy bueno / Oso ona;0;12;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
29/03/2025;03:00;0,05;0,17;0,2;0;0;3;3;Muy bueno / Oso ona;0;12,09;Muy bueno / Oso ona;7,73;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
29/03/2025;02:00;;0,18;0,2;;0;3;3;Muy bueno / Oso ona;;12;Muy bueno / Oso ona;7,86;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
29/03/2025;01:00;0,03;0,22;0,2;0;0;7;6;Muy bueno / Oso ona;0;11,82;Muy bueno / Oso ona;8;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
28/03/2025;24:00;0,08;0,21;0,2;0;0;5;5;Muy bueno / Oso ona;0;11,82;Muy bueno / Oso ona;8,05;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,13;Muy bueno / Oso ona
28/03/2025;23:00;0,1;0,2;0,19;0;0;13;13;Muy bueno / Oso ona;0;11,95;Muy bueno / Oso ona;8,23;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,68;Muy bueno / Oso ona
28/03/2025;22:00;0,07;0,22;0,18;0;0;19;19;Muy bueno / Oso ona;0;12,14;Muy bueno / Oso ona;8,41;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,42;Muy bueno / Oso ona
28/03/2025;21:00;0,12;0,19;0,17;0;0;18;17;Muy bueno / Oso ona;0;12,27;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona
28/03/2025;20:00;0,16;0,2;0,15;0;1;21;20;Muy bueno / Oso ona;0;12,41;Muy bueno / Oso ona;8,64;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,71;Muy bueno / Oso ona
28/03/2025;19:00;0,07;0,19;0,14;0;1;19;18;Muy bueno / Oso ona;0;12,5;Muy bueno / Oso ona;8,73;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
28/03/2025;18:00;0,06;0,2;0,13;0;1;14;13;Muy bueno / Oso ona;0,01;12,64;Muy bueno / Oso ona;8,82;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,25;Muy bueno / Oso ona
28/03/2025;17:00;0,03;0,14;0,13;0;1;8;7;Muy bueno / Oso ona;0;12,68;Muy bueno / Oso ona;8,82;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
28/03/2025;16:00;0,03;0,13;0,13;0;1;8;7;Muy bueno / Oso ona;0;12,95;Muy bueno / Oso ona;9,05;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
28/03/2025;15:00;0,06;0,13;0,15;0;1;10;9;Muy bueno / Oso ona;0;13,18;Muy bueno / Oso ona;9,32;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,32;Muy bueno / Oso ona
28/03/2025;14:00;0,07;0,09;0,16;0,02;1;11;10;Muy bueno / Oso ona;0;13,55;Muy bueno / Oso ona;9,68;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,32;Muy bueno / Oso ona
28/03/2025;13:00;0,04;0,11;0,16;0;2;11;9;Muy bueno / Oso ona;0,01;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;0,4;Muy bueno / Oso ona
28/03/2025;12:00;0,03;0,11;0,17;0;2;11;8;Muy bueno / Oso ona;0;14,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;0,21;Muy bueno / Oso ona
28/03/2025;11:00;;0,12;0,18;;2;11;9;Muy bueno / Oso ona;;15;Muy bueno / Oso ona;11;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
28/03/2025;10:00;;0,19;0,18;;9;30;17;Muy bueno / Oso ona;;15,45;Muy bueno / Oso ona;11,45;Bueno / Ona;5;Muy bueno / Oso ona;;Bueno / Ona
28/03/2025;09:00;0,31;0,27;0,19;0,02;17;79;54;Bueno / Ona;0,3;15,7;Muy bueno / Oso ona;11,65;Bueno / Ona;6;Muy bueno / Oso ona;13,53;Bueno / Ona
28/03/2025;08:00;0,25;0,21;0,18;0;12;61;43;Bueno / Ona;0;15,79;Muy bueno / Oso ona;11,71;Bueno / Ona;6;Muy bueno / Oso ona;0,75;Bueno / Ona
28/03/2025;07:00;0,12;0,19;0,16;0;3;32;29;Muy bueno / Oso ona;0;15,88;Muy bueno / Oso ona;11,79;Bueno / Ona;5;Muy bueno / Oso ona;0,57;Bueno / Ona
28/03/2025;06:00;0,06;0,16;0,16;0;1;19;19;Muy bueno / Oso ona;0;15,96;Muy bueno / Oso ona;11,83;Bueno / Ona;4;Muy bueno / Oso ona;0,68;Bueno / Ona
28/03/2025;05:00;0,11;0,16;0,16;0;1;13;13;Muy bueno / Oso ona;0;16,04;Muy bueno / Oso ona;11,88;Bueno / Ona;4;Muy bueno / Oso ona;0,66;Bueno / Ona
28/03/2025;04:00;0,08;0,18;0,17;0;1;19;18;Muy bueno / Oso ona;0;16,25;Muy bueno / Oso ona;12;Bueno / Ona;4;Muy bueno / Oso ona;0,79;Bueno / Ona
28/03/2025;03:00;0,16;0,16;0,18;0;0;15;15;Muy bueno / Oso ona;0;16,33;Muy bueno / Oso ona;12,04;Bueno / Ona;4;Muy bueno / Oso ona;0,67;Bueno / Ona
28/03/2025;02:00;;0,16;0,18;;0;15;15;Muy bueno / Oso ona;;16,46;Muy bueno / Oso ona;12,08;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
28/03/2025;01:00;0,1;0,16;0,18;0;0;10;10;Muy bueno / Oso ona;0;16,54;Muy bueno / Oso ona;12,13;Bueno / Ona;5;Muy bueno / Oso ona;0,38;Bueno / Ona
27/03/2025;24:00;0,19;0,17;0,19;0;0;13;12;Muy bueno / Oso ona;0;16,58;Muy bueno / Oso ona;12,17;Bueno / Ona;6;Muy bueno / Oso ona;0,61;Bueno / Ona
27/03/2025;23:00;0,23;0,18;0,19;0;0;16;15;Muy bueno / Oso ona;0;16,83;Muy bueno / Oso ona;12,29;Bueno / Ona;8;Muy bueno / Oso ona;0,48;Bueno / Ona
27/03/2025;22:00;0,34;0,19;0,19;0;1;19;18;Muy bueno / Oso ona;0,03;16,96;Muy bueno / Oso ona;12,38;Bueno / Ona;7;Muy bueno / Oso ona;1,04;Bueno / Ona
27/03/2025;21:00;0,3;0,22;0,19;0;1;28;27;Muy bueno / Oso ona;0,07;17,08;Muy bueno / Oso ona;12,42;Bueno / Ona;5;Muy bueno / Oso ona;1,68;Bueno / Ona
27/03/2025;20:00;0,18;0,23;0,21;0;1;30;29;Muy bueno / Oso ona;0,15;17,13;Muy bueno / Oso ona;12,42;Bueno / Ona;5;Muy bueno / Oso ona;0,68;Bueno / Ona
27/03/2025;19:00;0,08;0,19;0,24;0;2;21;19;Muy bueno / Oso ona;0,16;17,17;Muy bueno / Oso ona;12,46;Bueno / Ona;;Sin datos / Daturik gabe;0,44;Bueno / Ona
27/03/2025;18:00;0,23;0,16;0,27;0;2;15;13;Muy bueno / Oso ona;0,06;17,13;Muy bueno / Oso ona;12,46;Bueno / Ona;6;Muy bueno / Oso ona;0,75;Bueno / Ona
27/03/2025;17:00;0,14;0,17;0,31;0;2;17;15;Muy bueno / Oso ona;0;17,13;Muy bueno / Oso ona;12,46;Bueno / Ona;4;Muy bueno / Oso ona;0,59;Bueno / Ona
27/03/2025;16:00;0,09;0,16;0,35;0;2;15;12;Muy bueno / Oso ona;0;17,13;Muy bueno / Oso ona;12,5;Bueno / Ona;4;Muy bueno / Oso ona;0,57;Bueno / Ona
27/03/2025;15:00;0,14;0,19;0,37;0;3;19;15;Muy bueno / Oso ona;0,11;17,08;Muy bueno / Oso ona;12,46;Bueno / Ona;5;Muy bueno / Oso ona;0,97;Bueno / Ona
27/03/2025;14:00;0,2;0,27;0,38;0;4;28;22;Muy bueno / Oso ona;0,26;16,83;Muy bueno / Oso ona;12,25;Bueno / Ona;5;Muy bueno / Oso ona;1,49;Bueno / Ona
27/03/2025;13:00;;0,41;0,38;;4;33;28;Muy bueno / Oso ona;;16,46;Muy bueno / Oso ona;12;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
27/03/2025;12:00;;0,47;0,36;;5;44;37;Muy bueno / Oso ona;;16,08;Muy bueno / Oso ona;11,71;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
27/03/2025;11:00;;0,49;0,33;;5;55;49;Bueno / Ona;;15,79;Muy bueno / Oso ona;11,46;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
27/03/2025;10:00;;0,51;0,3;;7;62;52;Bueno / Ona;;15,5;Muy bueno / Oso ona;11,17;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
27/03/2025;09:00;0;0,35;0,26;0;8;63;51;Bueno / Ona;0;15,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;0;Bueno / Ona
27/03/2025;08:00;0;0,26;0,23;0;4;43;38;Muy bueno / Oso ona;0;15,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
27/03/2025;07:00;0;0,24;0,22;0;2;32;29;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
27/03/2025;06:00;0;0,22;0,21;0;1;19;18;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
27/03/2025;05:00;0;0,21;0,21;0;1;14;14;Muy bueno / Oso ona;0;15,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
27/03/2025;04:00;0;0,23;0,21;0;0;12;12;Muy bueno / Oso ona;0;15,21;Muy bueno / Oso ona;11;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
27/03/2025;03:00;0;0,21;0,23;0;0;12;12;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;11;Bueno / Ona;5;Muy bueno / Oso ona;0;Bueno / Ona
27/03/2025;02:00;0;0,2;0,24;0;0;12;12;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;11;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
27/03/2025;01:00;0;0,19;0,25;0;0;9;9;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;11;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;24:00;;0,21;0,25;;0;17;17;Muy bueno / Oso ona;;15,21;Muy bueno / Oso ona;11,08;Bueno / Ona;4;Muy bueno / Oso ona;;Bueno / Ona
26/03/2025;23:00;0;0,23;0,26;0;0;24;23;Muy bueno / Oso ona;0;15,17;Muy bueno / Oso ona;11,17;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;22:00;0;0,22;0,25;0;0;21;21;Muy bueno / Oso ona;0;15,25;Muy bueno / Oso ona;11,38;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;21:00;0;0,23;0,25;0;0;23;22;Muy bueno / Oso ona;0;15,25;Muy bueno / Oso ona;11,46;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;20:00;0;0,29;0,24;0;1;23;23;Muy bueno / Oso ona;0;15,21;Muy bueno / Oso ona;11,5;Bueno / Ona;;Sin datos / Daturik gabe;0;Bueno / Ona
26/03/2025;19:00;0;0,28;0,24;0;1;19;18;Muy bueno / Oso ona;0;15,25;Muy bueno / Oso ona;11,58;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;18:00;0;0,26;0,24;0;1;14;13;Muy bueno / Oso ona;0;15,46;Muy bueno / Oso ona;11,79;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;17:00;0;0,24;0,26;0;1;14;13;Muy bueno / Oso ona;0;15,58;Muy bueno / Oso ona;11,96;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;16:00;0;0,2;0,25;0;2;11;9;Muy bueno / Oso ona;0;15,67;Muy bueno / Oso ona;12,04;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;15:00;0;0,2;0,26;0;1;8;7;Muy bueno / Oso ona;0;15,67;Muy bueno / Oso ona;12,04;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;14:00;0;0,18;0,32;0;2;12;9;Muy bueno / Oso ona;0;15,75;Muy bueno / Oso ona;12,17;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;13:00;0;0,27;0,33;0;1;8;7;Muy bueno / Oso ona;0;15,88;Muy bueno / Oso ona;12,29;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;12:00;0;0,24;0,33;0;1;9;8;Muy bueno / Oso ona;0;16,08;Muy bueno / Oso ona;12,42;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;11:00;0;0,45;0,32;0;1;9;8;Muy bueno / Oso ona;0;16,08;Muy bueno / Oso ona;12,38;Bueno / Ona;3;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;10:00;0;0,27;0,3;0;1;11;9;Muy bueno / Oso ona;0;16,08;Muy bueno / Oso ona;12,42;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;09:00;0;0,24;0,3;0;2;20;17;Muy bueno / Oso ona;0;16,13;Muy bueno / Oso ona;12,46;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;08:00;0;0,54;0,33;0;3;32;28;Muy bueno / Oso ona;0;16,17;Muy bueno / Oso ona;12,38;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;07:00;0;0,39;0,39;0;1;26;25;Muy bueno / Oso ona;0;15,96;Muy bueno / Oso ona;12,17;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;06:00;0;0,22;0,36;0;1;22;21;Muy bueno / Oso ona;0;15,71;Muy bueno / Oso ona;11,92;Bueno / Ona;5;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;05:00;0;0,2;0,35;0;0;11;11;Muy bueno / Oso ona;0;15,46;Muy bueno / Oso ona;11,63;Bueno / Ona;5;Muy bueno / Oso ona;0,38;Bueno / Ona
26/03/2025;04:00;0;0,2;0,36;0;0;7;7;Muy bueno / Oso ona;0;15,25;Muy bueno / Oso ona;11,29;Bueno / Ona;4;Muy bueno / Oso ona;0,02;Bueno / Ona
26/03/2025;03:00;0,36;0,28;0,36;0;0;6;6;Muy bueno / Oso ona;0;15,04;Muy bueno / Oso ona;11;Bueno / Ona;4;Muy bueno / Oso ona;0;Bueno / Ona
26/03/2025;02:00;0,96;0,46;0,39;0;0;6;6;Muy bueno / Oso ona;0;14,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
26/03/2025;01:00;1,34;0,59;0,39;0;0;8;8;Muy bueno / Oso ona;0;14,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0,22;Muy bueno / Oso ona
25/03/2025;24:00;;0,68;0,36;;0;10;10;Muy bueno / Oso ona;;14,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
25/03/2025;23:00;0,24;0,23;0,28;0;0;15;15;Muy bueno / Oso ona;0;14,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0,27;Muy bueno / Oso ona
25/03/2025;22:00;0,22;0,2;0,26;0;1;13;12;Muy bueno / Oso ona;0;14,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
25/03/2025;21:00;0,32;0,22;0,26;0;1;17;17;Muy bueno / Oso ona;0;14,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;0,24;Muy bueno / Oso ona
25/03/2025;20:00;0,49;0,32;0,26;0;1;12;11;Muy bueno / Oso ona;0;14,13;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,12;Muy bueno / Oso ona
25/03/2025;19:00;0,47;0,55;0,25;0;1;10;10;Muy bueno / Oso ona;0;13,67;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,34;Muy bueno / Oso ona
25/03/2025;18:00;0,26;0,21;0,23;0;1;13;12;Muy bueno / Oso ona;0;13,08;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,32;Muy bueno / Oso ona
25/03/2025;17:00;0,2;0,19;0,2;0;2;13;11;Muy bueno / Oso ona;0;12,58;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
25/03/2025;16:00;0,21;0,18;0,2;0;2;14;11;Muy bueno / Oso ona;0;12,08;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,23;Muy bueno / Oso ona
25/03/2025;15:00;0,18;0,17;0,22;0;2;14;12;Muy bueno / Oso ona;0,07;11,79;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
25/03/2025;14:00;0,21;0,22;0,22;0;2;13;11;Muy bueno / Oso ona;0,12;11,5;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,72;Muy bueno / Oso ona
25/03/2025;13:00;0,2;0,21;0,23;0;2;16;13;Muy bueno / Oso ona;0,01;11,38;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,56;Muy bueno / Oso ona
25/03/2025;12:00;0,3;0,22;0,23;0;3;18;13;Muy bueno / Oso ona;0;11,08;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
25/03/2025;11:00;0,24;0,22;0,22;0;2;15;12;Muy bueno / Oso ona;0,02;10,88;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,52;Muy bueno / Oso ona
25/03/2025;10:00;0,29;0,22;0,22;0;2;15;13;Muy bueno / Oso ona;0,03;10,92;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,15;Muy bueno / Oso ona
25/03/2025;09:00;0,62;0,25;0,22;0,02;8;49;37;Muy bueno / Oso ona;0,34;10,79;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,74;Muy bueno / Oso ona
25/03/2025;08:00;0,45;0,26;0,21;0;12;75;57;Bueno / Ona;0,05;10,58;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,31;Bueno / Ona
25/03/2025;07:00;0,3;0,23;0,2;0;4;46;40;Muy bueno / Oso ona;0,01;10,67;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona
25/03/2025;06:00;0,34;0,21;0,2;0;1;22;21;Muy bueno / Oso ona;0,04;10,96;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,41;Muy bueno / Oso ona
25/03/2025;05:00;0,18;0,2;0,2;0;0;13;13;Muy bueno / Oso ona;0,03;11;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,88;Muy bueno / Oso ona
25/03/2025;04:00;0,14;0,19;0,21;0;0;10;10;Muy bueno / Oso ona;0;10,83;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
25/03/2025;03:00;0,23;0,18;0,21;0;0;10;10;Muy bueno / Oso ona;0,02;10,63;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,77;Muy bueno / Oso ona
25/03/2025;02:00;0,19;0,19;0,21;0;0;12;11;Muy bueno / Oso ona;0,07;10,54;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,49;Muy bueno / Oso ona
25/03/2025;01:00;0,27;0,19;0,22;0;0;9;9;Muy bueno / Oso ona;0,01;10,54;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,65;Muy bueno / Oso ona
24/03/2025;24:00;;0,2;0,22;;0;17;17;Muy bueno / Oso ona;;10,67;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
24/03/2025;23:00;0,43;0,22;0,22;0;1;26;25;Muy bueno / Oso ona;0,12;10,67;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,91;Muy bueno / Oso ona
24/03/2025;22:00;0,48;0,24;0,22;0;1;39;37;Muy bueno / Oso ona;0,14;10,79;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1,97;Muy bueno / Oso ona
24/03/2025;21:00;0,36;0,22;0,22;0;2;40;37;Muy bueno / Oso ona;0,09;11;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,04;Muy bueno / Oso ona
24/03/2025;20:00;0,32;0,22;0,22;0;0;26;26;Muy bueno / Oso ona;0,23;11,13;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1,94;Muy bueno / Oso ona
24/03/2025;19:00;0,33;0,23;0,23;0;2;35;33;Muy bueno / Oso ona;0,18;11,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;8;Muy bueno / Oso ona;2,05;Muy bueno / Oso ona
24/03/2025;18:00;0,37;0,21;0,24;0,06;2;41;38;Muy bueno / Oso ona;0,34;11,92;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;13;Muy bueno / Oso ona;2,39;Muy bueno / Oso ona
24/03/2025;17:00;0,26;0,2;0,25;0;2;36;33;Muy bueno / Oso ona;0,09;12,17;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,22;Muy bueno / Oso ona
24/03/2025;16:00;0,2;0,2;0,26;0;2;29;26;Muy bueno / Oso ona;0;12,33;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,68;Muy bueno / Oso ona
24/03/2025;15:00;0,27;0,17;0,27;0;2;19;16;Muy bueno / Oso ona;0;12,38;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,55;Muy bueno / Oso ona
24/03/2025;14:00;0,25;0,3;0,28;0;2;20;18;Muy bueno / Oso ona;0,03;12,42;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,73;Muy bueno / Oso ona
24/03/2025;13:00;0,24;0,29;0,28;0;1;19;17;Muy bueno / Oso ona;0;12,17;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,6;Muy bueno / Oso ona
24/03/2025;12:00;0,19;0,29;0,29;0;2;16;14;Muy bueno / Oso ona;0,01;11,88;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
24/03/2025;11:00;0,22;0,3;0,28;0;2;21;19;Muy bueno / Oso ona;0,03;11,67;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,94;Muy bueno / Oso ona
24/03/2025;10:00;0,17;0,28;0,28;0;1;18;16;Muy bueno / Oso ona;0,03;11,25;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
24/03/2025;09:00;0,17;0,28;0,29;0;2;19;17;Muy bueno / Oso ona;0;10,96;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
24/03/2025;08:00;0,1;0,28;0,3;0;1;17;15;Muy bueno / Oso ona;0;10,75;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,21;Muy bueno / Oso ona
24/03/2025;07:00;0,12;0,28;0,31;0;1;12;11;Muy bueno / Oso ona;0;10,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,01;Muy bueno / Oso ona
24/03/2025;06:00;0,22;0,29;0,33;0;0;11;11;Muy bueno / Oso ona;0;10,08;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
24/03/2025;05:00;0,2;0,31;0,34;0;1;25;24;Muy bueno / Oso ona;0;9,92;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,39;Muy bueno / Oso ona
24/03/2025;04:00;0,23;0,27;0,34;0;1;16;15;Muy bueno / Oso ona;0;10;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
24/03/2025;03:00;0,38;0,31;0,34;0;1;24;24;Muy bueno / Oso ona;0,02;10,13;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,85;Muy bueno / Oso ona
24/03/2025;02:00;0,51;0,38;0,34;0;1;35;34;Muy bueno / Oso ona;0;10,21;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1;Muy bueno / Oso ona
24/03/2025;01:00;0,55;0,35;0,32;0;2;37;35;Muy bueno / Oso ona;0;10,17;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,94;Muy bueno / Oso ona
