Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
23/01/2024;22:00;0,31;0,26;13;62;44;Bueno / Ona;10,83;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;222;66;15,2;0,26;Bueno / Ona
23/01/2024;21:00;0,25;0,25;7;47;37;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;132;62;16;0,86;Muy bueno / Oso ona
23/01/2024;20:00;0,24;0,24;6;39;31;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;135;61;16,6;1,12;Muy bueno / Oso ona
23/01/2024;19:00;0,26;0,25;11;61;45;Bueno / Ona;11,75;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;92;60;17,3;0,91;Bueno / Ona
23/01/2024;18:00;0,3;0,25;29;99;56;Bueno / Ona;12,04;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;100;58;18,4;0,76;Bueno / Ona
23/01/2024;17:00;0,28;0,24;17;70;44;Bueno / Ona;12,29;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;82;49;20,9;0,66;Bueno / Ona
23/01/2024;16:00;0,2;0,24;5;30;24;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;130;50;21,7;0,99;Muy bueno / Oso ona
23/01/2024;15:00;0,2;0,25;3;18;13;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;129;51;21;1,38;Muy bueno / Oso ona
23/01/2024;14:00;0,23;0,25;4;19;13;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;154;53;20,7;1,32;Muy bueno / Oso ona
23/01/2024;13:00;0,23;0,25;4;17;11;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5;Muy bueno / Oso ona;189;55;19,9;1,03;Muy bueno / Oso ona
23/01/2024;12:00;0,26;0,25;10;37;22;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;113;58;18,7;1,53;Muy bueno / Oso ona
23/01/2024;11:00;0,26;0,25;16;54;30;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;8;Muy bueno / Oso ona;85;64;17;1,61;Muy bueno / Oso ona
23/01/2024;10:00;0,24;0,24;10;42;26;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;90;69;15,7;1,78;Muy bueno / Oso ona
23/01/2024;09:00;0,28;0,24;12;51;33;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;7;Muy bueno / Oso ona;105;74;14,2;2,26;Muy bueno / Oso ona
23/01/2024;08:00;0,26;0,23;8;46;34;Muy bueno / Oso ona;13;Muy bueno / Oso ona;6;Muy bueno / Oso ona;6;Muy bueno / Oso ona;93;74;13,8;2,45;Muy bueno / Oso ona
23/01/2024;07:00;0,24;0,22;6;39;30;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;99;75;13,9;2,22;Muy bueno / Oso ona
23/01/2024;06:00;0,26;0,22;4;33;28;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;7;Muy bueno / Oso ona;95;79;13,6;1,87;Muy bueno / Oso ona
23/01/2024;05:00;0,23;0,22;1;22;21;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;84;85;13,1;1,52;Muy bueno / Oso ona
23/01/2024;04:00;0,21;0,22;1;14;13;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;63;91;12,5;0,83;Muy bueno / Oso ona
23/01/2024;03:00;0,2;0,23;1;13;13;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;67;91;12,5;0,7;Muy bueno / Oso ona
23/01/2024;02:00;0,22;0,24;0;14;14;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;75;90;12,8;0,62;Muy bueno / Oso ona
23/01/2024;01:00;0,22;0,24;0;13;13;Muy bueno / Oso ona;10,54;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;337;92;12,8;0,52;Muy bueno / Oso ona
22/01/2024;24:00;0,21;0,25;0;11;11;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;353;92;12,8;0,59;Muy bueno / Oso ona
22/01/2024;23:00;0,22;0,26;1;13;13;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;13;94;12,9;0,58;Muy bueno / Oso ona
22/01/2024;22:00;0,23;0,26;1;18;17;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;305;91;13,1;1;Muy bueno / Oso ona
22/01/2024;21:00;0,28;0,26;1;18;17;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;338;93;13,1;0,84;Muy bueno / Oso ona
22/01/2024;20:00;0,26;0,25;2;23;22;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;328;92;13,4;1,03;Muy bueno / Oso ona
22/01/2024;19:00;0,27;0,25;2;33;31;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;312;88;14,1;1,03;Muy bueno / Oso ona
22/01/2024;18:00;0,26;0,25;2;33;30;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;304;87;14,3;1,25;Muy bueno / Oso ona
22/01/2024;17:00;0,29;0,24;4;46;40;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;305;79;14,9;1,49;Muy bueno / Oso ona
22/01/2024;16:00;0,26;0,23;13;57;37;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;302;61;16,2;1,83;Muy bueno / Oso ona
22/01/2024;15:00;0,22;0,23;1;16;15;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;216;46;18,8;1,23;Muy bueno / Oso ona
22/01/2024;14:00;0,23;0,22;2;12;10;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;194;45;19;1,73;Muy bueno / Oso ona
22/01/2024;13:00;0,24;0,22;3;15;11;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;192;45;18,4;1,81;Muy bueno / Oso ona
22/01/2024;12:00;0,25;0,22;2;14;12;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;143;45;17,7;1,88;Muy bueno / Oso ona
22/01/2024;11:00;0,24;0,21;2;14;10;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;132;47;17;2,25;Muy bueno / Oso ona
22/01/2024;10:00;0,22;0,2;2;15;12;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;138;48;15,7;2,38;Muy bueno / Oso ona
22/01/2024;09:00;0,21;0,2;3;18;14;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;139;47;15,3;2,24;Muy bueno / Oso ona
22/01/2024;08:00;0,21;0,19;3;18;14;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;143;46;15,3;3,12;Muy bueno / Oso ona
22/01/2024;07:00;0,2;0,19;1;11;10;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;138;47;15,3;2,98;Muy bueno / Oso ona
22/01/2024;06:00;0,2;0,19;1;10;9;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;129;49;15,2;2,75;Muy bueno / Oso ona
22/01/2024;05:00;0,19;0,19;0;7;7;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;116;49;15;2,34;Muy bueno / Oso ona
22/01/2024;04:00;0,19;0,19;0;2;2;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;140;50;14,9;2,74;Muy bueno / Oso ona
22/01/2024;03:00;0,19;0,18;0;2;2;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;157;50;15;2,59;Muy bueno / Oso ona
22/01/2024;02:00;0,18;0,18;0;2;2;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;178;49;15;2,93;Muy bueno / Oso ona
22/01/2024;01:00;0,18;0,19;0;2;2;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;150;50;14,6;2,84;Muy bueno / Oso ona
21/01/2024;24:00;0,18;0,19;0;2;2;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;137;51;14;2,69;Muy bueno / Oso ona
21/01/2024;23:00;0,18;0,2;0;4;4;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;136;50;13,5;3,41;Muy bueno / Oso ona
21/01/2024;22:00;0,19;0,2;0;7;7;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4;Muy bueno / Oso ona;118;48;13,8;2,54;Muy bueno / Oso ona
21/01/2024;21:00;0,19;0,2;1;9;8;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;96;47;14,1;2,68;Muy bueno / Oso ona
21/01/2024;20:00;0,18;0,21;1;10;9;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;128;43;14,5;2,66;Muy bueno / Oso ona
21/01/2024;19:00;0,19;0,21;1;17;16;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;40;15;1,22;Muy bueno / Oso ona
21/01/2024;18:00;0,22;0,21;1;26;25;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;65;41;15,3;1,05;Muy bueno / Oso ona
21/01/2024;17:00;0,22;0,21;1;23;22;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;75;39;16,5;1,46;Muy bueno / Oso ona
21/01/2024;16:00;0,21;0,21;1;14;13;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;129;38;16,6;1,62;Muy bueno / Oso ona
21/01/2024;15:00;0,21;0,21;3;15;12;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;148;37;16,4;1,63;Muy bueno / Oso ona
21/01/2024;14:00;0,21;0,21;2;14;11;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;147;36;15,8;1,75;Muy bueno / Oso ona
21/01/2024;13:00;0,21;0,2;3;15;12;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;162;35;14,4;2,26;Muy bueno / Oso ona
21/01/2024;12:00;0,22;0,2;2;13;10;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;128;37;13;2,35;Muy bueno / Oso ona
21/01/2024;11:00;0,21;0,2;2;11;8;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;96;39;11,3;3,3;Muy bueno / Oso ona
21/01/2024;10:00;0,2;0,19;2;10;8;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;103;42;10,1;3,45;Muy bueno / Oso ona
21/01/2024;09:00;0,2;0,19;1;12;10;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;41;9,1;3,05;Muy bueno / Oso ona
21/01/2024;08:00;0,2;0,18;1;11;10;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;103;41;9,1;2,75;Muy bueno / Oso ona
21/01/2024;07:00;0,19;0,18;1;11;10;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;104;40;9;2,93;Muy bueno / Oso ona
21/01/2024;06:00;0,19;0,18;1;9;8;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;96;40;9,1;3,22;Muy bueno / Oso ona
21/01/2024;05:00;0,19;0,17;1;7;6;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;98;40;8,9;3,63;Muy bueno / Oso ona
21/01/2024;04:00;0,19;0,17;0;7;7;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;94;39;8,6;2,97;Muy bueno / Oso ona
21/01/2024;03:00;0,18;0,17;0;6;6;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;99;39;8,7;3,11;Muy bueno / Oso ona
21/01/2024;02:00;0,16;0,18;0;7;7;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;111;40;8,4;2,75;Muy bueno / Oso ona
21/01/2024;01:00;0,16;0,18;0;7;7;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;129;40;8,4;1,98;Muy bueno / Oso ona
20/01/2024;24:00;0,16;0,19;0;9;9;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;111;38;8,6;1,58;Muy bueno / Oso ona
20/01/2024;23:00;0,17;0,2;0;13;13;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;72;37;8,7;1,21;Muy bueno / Oso ona
20/01/2024;22:00;0,17;0,21;1;17;17;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;67;35;9,1;1,06;Muy bueno / Oso ona
20/01/2024;21:00;0,18;0,22;1;23;22;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;139;33;9,7;1,74;Muy bueno / Oso ona
20/01/2024;20:00;0,19;0,22;3;29;26;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;169;34;10,4;1,95;Muy bueno / Oso ona
20/01/2024;19:00;0,23;0,23;4;45;40;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;7;Muy bueno / Oso ona;185;35;10,9;1,05;Muy bueno / Oso ona
20/01/2024;18:00;0,21;0,23;3;38;34;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;142;31;11,8;1,29;Muy bueno / Oso ona
20/01/2024;17:00;0,24;0,24;5;51;44;Bueno / Ona;14,38;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;73;34;12,4;1,06;Bueno / Ona
20/01/2024;16:00;0,23;0,24;5;36;29;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;71;35;12,4;1,19;Muy bueno / Oso ona
20/01/2024;15:00;0,22;0,24;4;26;20;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;6;Muy bueno / Oso ona;81;36;11,6;1,44;Muy bueno / Oso ona
20/01/2024;14:00;0,23;0,24;5;29;21;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;80;42;10,4;1,26;Muy bueno / Oso ona
20/01/2024;13:00;0,23;0,24;7;34;23;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;97;49;8,8;1,21;Muy bueno / Oso ona
20/01/2024;12:00;0,25;0,24;10;41;26;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;10;Muy bueno / Oso ona;93;58;6,6;1,28;Muy bueno / Oso ona
20/01/2024;11:00;0,25;0,23;13;49;29;Muy bueno / Oso ona;13,88;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;11;Muy bueno / Oso ona;92;67;4,8;1,32;Muy bueno / Oso ona
20/01/2024;10:00;0,24;0,23;15;56;33;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;12;Muy bueno / Oso ona;90;75;3,3;1,07;Muy bueno / Oso ona
20/01/2024;09:00;0,25;0,23;13;57;37;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;12;Muy bueno / Oso ona;89;80;1,4;1,01;Muy bueno / Oso ona
20/01/2024;08:00;0,24;0,23;8;52;40;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;9;Muy bueno / Oso ona;86;79;1;1,24;Muy bueno / Oso ona
20/01/2024;07:00;0,23;0,23;4;35;30;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;91;76;1,3;1,46;Muy bueno / Oso ona
20/01/2024;06:00;0,22;0,24;2;25;22;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;90;74;1,6;1,67;Muy bueno / Oso ona
20/01/2024;05:00;0,22;0,27;2;16;14;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;99;72;2,1;2,09;Muy bueno / Oso ona
20/01/2024;04:00;0,22;0,3;0;11;11;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;70;2,5;1,47;Muy bueno / Oso ona
20/01/2024;03:00;0,21;0,31;0;14;14;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;127;69;3;0,71;Muy bueno / Oso ona
20/01/2024;02:00;0,22;0,32;1;16;15;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;106;68;3,8;0,61;Muy bueno / Oso ona
20/01/2024;01:00;0,27;0,32;1;36;34;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10;64;4,7;0,35;Muy bueno / Oso ona
19/01/2024;24:00;0,28;0,31;2;45;43;Bueno / Ona;12,96;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;336;59;5,4;0,45;Bueno / Ona
19/01/2024;23:00;0,32;0,3;12;67;50;Bueno / Ona;12,92;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;347;59;5,9;0,42;Bueno / Ona
19/01/2024;22:00;0,43;0,28;29;110;67;Bueno / Ona;12,63;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;349;60;5,7;0,32;Bueno / Ona
19/01/2024;21:00;0,42;0,25;39;130;71;Bueno / Ona;12,33;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;21;62;5,1;0,25;Bueno / Ona
19/01/2024;20:00;0,32;0,22;17;91;66;Bueno / Ona;12,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;87;58;5,2;0,34;Bueno / Ona
19/01/2024;19:00;0,28;0,21;6;56;47;Bueno / Ona;12,25;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;324;52;5,9;0,29;Bueno / Ona
19/01/2024;18:00;0,22;0,19;1;24;23;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;353;47;6,3;0,72;Muy bueno / Oso ona
19/01/2024;17:00;0,22;0,19;2;18;16;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;24;44;7;0,96;Muy bueno / Oso ona
19/01/2024;16:00;0,18;0,2;2;12;9;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;31;42;7,5;1,64;Muy bueno / Oso ona
19/01/2024;15:00;0,19;0,22;2;13;10;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;23;44;7,8;1,45;Muy bueno / Oso ona
19/01/2024;14:00;0,19;0,22;3;15;12;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;38;44;7,2;1,84;Muy bueno / Oso ona
19/01/2024;13:00;0,18;0,21;3;16;12;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;39;40;7,5;1,83;Muy bueno / Oso ona
19/01/2024;12:00;0,17;0,21;3;16;12;Muy bueno / Oso ona;13;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;41;52;7,3;1,98;Muy bueno / Oso ona
19/01/2024;11:00;0,18;0,21;3;19;15;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;40;58;7;1,61;Muy bueno / Oso ona
19/01/2024;10:00;0,22;0,21;3;22;18;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;39;64;6,7;1,06;Muy bueno / Oso ona
19/01/2024;09:00;0,3;0,2;4;38;32;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;48;69;6;1,13;Muy bueno / Oso ona
19/01/2024;08:00;0,28;0,18;5;54;48;Bueno / Ona;11,46;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;48;68;6,4;0,7;Bueno / Ona
19/01/2024;07:00;0,19;0,17;2;37;34;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;61;65;6,7;0,75;Muy bueno / Oso ona
19/01/2024;06:00;0,18;0,17;1;21;20;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4;Muy bueno / Oso ona;43;68;7,1;0,55;Muy bueno / Oso ona
19/01/2024;05:00;0,17;0,18;0;11;11;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;78;70;7;0,92;Muy bueno / Oso ona
19/01/2024;04:00;0,16;0,18;0;7;7;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;58;70;7,2;1,25;Muy bueno / Oso ona
19/01/2024;03:00;0,16;0,18;0;6;6;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;61;73;7,7;1,32;Muy bueno / Oso ona
19/01/2024;02:00;0,17;0,19;0;5;5;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;75;76;8,1;1,01;Muy bueno / Oso ona
19/01/2024;01:00;0,17;0,19;0;8;8;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;62;80;8,4;0,87;Muy bueno / Oso ona
18/01/2024;24:00;0,19;0,19;0;11;11;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;95;77;8,7;0,64;Muy bueno / Oso ona
18/01/2024;23:00;0,2;0,19;0;14;14;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;80;73;9,1;0,81;Muy bueno / Oso ona
18/01/2024;22:00;0,2;0,19;1;24;23;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;120;71;9,6;0,8;Muy bueno / Oso ona
18/01/2024;21:00;0,19;0,19;1;15;14;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;40;63;10;0,68;Muy bueno / Oso ona
18/01/2024;20:00;0,18;0,19;1;16;15;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;24;63;10,3;0,78;Muy bueno / Oso ona
18/01/2024;19:00;0,19;0,19;1;18;17;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;342;66;10,2;0,84;Muy bueno / Oso ona
18/01/2024;18:00;0,2;0,18;1;19;18;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;323;69;10;1,46;Muy bueno / Oso ona
