Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
04/03/2025;13:00;60;60;Muy bueno / Oso ona;58;126;67;954,1;0;173,8;12,3;2,96;Muy bueno / Oso ona
04/03/2025;12:00;59;59;Muy bueno / Oso ona;58;120;70;954,9;0;108;11,5;2,23;Muy bueno / Oso ona
04/03/2025;11:00;56;56;Muy bueno / Oso ona;58;129;71;954,6;0;147,2;11,5;2,47;Muy bueno / Oso ona
04/03/2025;10:00;59;59;Muy bueno / Oso ona;58;123;75;954,2;0;103,1;10,8;2,38;Muy bueno / Oso ona
04/03/2025;09:00;54;54;Muy bueno / Oso ona;58;120;80;954,1;0;37,3;10,2;2,28;Muy bueno / Oso ona
04/03/2025;08:00;53;53;Muy bueno / Oso ona;58;113;80;953,8;0;4,8;10;1,99;Muy bueno / Oso ona
04/03/2025;07:00;61;61;Muy bueno / Oso ona;56;82;81;953,5;0;0;9,6;2,15;Muy bueno / Oso ona
04/03/2025;06:00;61;61;Muy bueno / Oso ona;53;103;79;953,2;0;0;9,9;1,66;Muy bueno / Oso ona
04/03/2025;05:00;58;58;Muy bueno / Oso ona;50;95;79;953;0;0;10,1;0,96;Muy bueno / Oso ona
04/03/2025;04:00;60;60;Muy bueno / Oso ona;47;104;81;952,9;0;0;9,7;1,83;Muy bueno / Oso ona
04/03/2025;03:00;58;58;Muy bueno / Oso ona;44;94;80;953,3;0;0;9,7;1,21;Muy bueno / Oso ona
04/03/2025;02:00;;;Sin datos / Daturik gabe;43;81;81;953,6;0;0;9,7;0,91;Sin datos / Daturik gabe
04/03/2025;01:00;55;55;Muy bueno / Oso ona;45;101;82;953,7;0;0;9,8;0,98;Muy bueno / Oso ona
03/03/2025;24:00;41;41;Muy bueno / Oso ona;46;67;85;953,9;0;0;9,9;0,31;Muy bueno / Oso ona
03/03/2025;23:00;40;40;Muy bueno / Oso ona;49;46;90;954,2;0,1;0;9,1;0,46;Muy bueno / Oso ona
03/03/2025;22:00;41;41;Muy bueno / Oso ona;53;61;89;954,6;0,1;0;9;0,77;Muy bueno / Oso ona
03/03/2025;21:00;33;33;Muy bueno / Oso ona;56;51;87;954,5;0,3;0;9;0,7;Muy bueno / Oso ona
03/03/2025;20:00;40;40;Muy bueno / Oso ona;61;58;85;954,5;0;0;9,1;0,96;Muy bueno / Oso ona
03/03/2025;19:00;54;54;Muy bueno / Oso ona;64;86;80;954,4;0,1;0;9,5;1,71;Muy bueno / Oso ona
03/03/2025;18:00;59;59;Muy bueno / Oso ona;65;109;71;954;0;17;10,6;2,23;Muy bueno / Oso ona
03/03/2025;17:00;60;60;Muy bueno / Oso ona;66;109;67;953,9;0;44;11,2;2,34;Muy bueno / Oso ona
03/03/2025;16:00;67;67;Muy bueno / Oso ona;66;85;67;953,9;0;93,7;11;2,47;Muy bueno / Oso ona
03/03/2025;15:00;67;67;Muy bueno / Oso ona;65;84;66;953,9;0;186,8;11,3;2,16;Muy bueno / Oso ona
03/03/2025;14:00;69;69;Muy bueno / Oso ona;64;79;67;954;0;261,9;10,9;2,47;Muy bueno / Oso ona
03/03/2025;13:00;68;68;Muy bueno / Oso ona;62;90;66;954,9;0;252,6;11;1,98;Muy bueno / Oso ona
03/03/2025;12:00;66;66;Muy bueno / Oso ona;61;76;69;955,8;0;162,3;10,2;1,2;Muy bueno / Oso ona
03/03/2025;11:00;66;66;Muy bueno / Oso ona;61;66;71;956,1;0;132,4;9,3;0,93;Muy bueno / Oso ona
03/03/2025;10:00;63;63;Muy bueno / Oso ona;60;75;75;956,3;0;76,4;8,4;0,85;Muy bueno / Oso ona
03/03/2025;09:00;62;62;Muy bueno / Oso ona;60;67;76;956,3;0,1;41,4;7,8;1,14;Muy bueno / Oso ona
03/03/2025;08:00;59;59;Muy bueno / Oso ona;60;90;74;955,9;0;3,7;7,8;0,99;Muy bueno / Oso ona
03/03/2025;07:00;55;55;Muy bueno / Oso ona;61;71;73;955,6;0,1;0;8,2;0,63;Muy bueno / Oso ona
03/03/2025;06:00;55;55;Muy bueno / Oso ona;62;50;76;955,4;0;0;7,9;0,46;Muy bueno / Oso ona
03/03/2025;05:00;61;61;Muy bueno / Oso ona;63;62;76;955,2;0;0;7,7;0,62;Muy bueno / Oso ona
03/03/2025;04:00;66;66;Muy bueno / Oso ona;64;80;77;955,3;0;0;7,2;1,4;Muy bueno / Oso ona
03/03/2025;03:00;60;60;Muy bueno / Oso ona;63;81;80;955,6;0;0;7,2;1,56;Muy bueno / Oso ona
03/03/2025;02:00;;;Sin datos / Daturik gabe;65;88;79;956;0,1;0;7,5;1,34;Sin datos / Daturik gabe
03/03/2025;01:00;64;64;Muy bueno / Oso ona;65;86;75;956,2;0;0;7,8;1,62;Muy bueno / Oso ona
02/03/2025;24:00;65;65;Muy bueno / Oso ona;66;87;74;956,4;0;0;7,7;1,65;Muy bueno / Oso ona
02/03/2025;23:00;64;64;Muy bueno / Oso ona;67;80;75;956,8;0;0;7,6;1,45;Muy bueno / Oso ona
02/03/2025;22:00;63;63;Muy bueno / Oso ona;68;74;76;956,7;0;0;7,4;1,43;Muy bueno / Oso ona
02/03/2025;21:00;64;64;Muy bueno / Oso ona;70;85;76;956,6;0;0;7,2;1,4;Muy bueno / Oso ona
02/03/2025;20:00;64;64;Muy bueno / Oso ona;71;75;77;956,6;0;0;6,7;1,94;Muy bueno / Oso ona
02/03/2025;19:00;68;68;Muy bueno / Oso ona;72;74;76;956,5;0;0;6,5;2,59;Muy bueno / Oso ona
02/03/2025;18:00;69;69;Muy bueno / Oso ona;72;83;73;956;0;25,4;6,9;2,5;Muy bueno / Oso ona
02/03/2025;17:00;71;71;Muy bueno / Oso ona;71;97;69;955,8;0;74,7;7,3;2,45;Muy bueno / Oso ona
02/03/2025;16:00;73;73;Muy bueno / Oso ona;66;84;63;955,8;0;86,8;7,9;2,8;Muy bueno / Oso ona
02/03/2025;15:00;74;74;Muy bueno / Oso ona;61;76;58;955,3;0;435,8;9,4;1,67;Muy bueno / Oso ona
02/03/2025;14:00;76;76;Muy bueno / Oso ona;56;65;61;955,7;0;475,2;7,8;0,74;Muy bueno / Oso ona
02/03/2025;13:00;76;76;Muy bueno / Oso ona;52;64;64;956,6;0;284;6,3;0,76;Muy bueno / Oso ona
02/03/2025;12:00;71;71;Muy bueno / Oso ona;50;90;68;957;0;252,7;5,5;0,63;Muy bueno / Oso ona
02/03/2025;11:00;66;66;Muy bueno / Oso ona;50;79;67;957,3;0;136,8;5,1;0,26;Muy bueno / Oso ona
02/03/2025;10:00;57;57;Muy bueno / Oso ona;50;356;68;957,4;0;110,5;5;0,17;Muy bueno / Oso ona
02/03/2025;09:00;34;34;Muy bueno / Oso ona;49;80;77;957,3;0;97,4;2,6;0,14;Muy bueno / Oso ona
02/03/2025;08:00;32;32;Muy bueno / Oso ona;54;245;81;957;0;28,1;0,8;0,28;Muy bueno / Oso ona
02/03/2025;07:00;36;36;Muy bueno / Oso ona;59;335;79;956,8;0;0,2;1,1;0,23;Muy bueno / Oso ona
02/03/2025;06:00;40;40;Muy bueno / Oso ona;63;2;77;956,6;0;0;2,2;0,33;Muy bueno / Oso ona
02/03/2025;05:00;67;67;Muy bueno / Oso ona;67;40;68;956,4;0;0;3,4;0,67;Muy bueno / Oso ona
02/03/2025;04:00;67;67;Muy bueno / Oso ona;66;48;68;956,5;0;0;3,8;0,56;Muy bueno / Oso ona
02/03/2025;03:00;64;64;Muy bueno / Oso ona;66;22;67;956,7;0;0;3,9;0,75;Muy bueno / Oso ona
02/03/2025;02:00;;;Sin datos / Daturik gabe;67;22;68;957,1;0;0;4,5;0,87;Sin datos / Daturik gabe
02/03/2025;01:00;70;70;Muy bueno / Oso ona;68;15;70;957,2;0;0;5;0,95;Muy bueno / Oso ona
01/03/2025;24:00;68;68;Muy bueno / Oso ona;68;5;73;957,5;0;0;5,3;0,96;Muy bueno / Oso ona
01/03/2025;23:00;68;68;Muy bueno / Oso ona;69;2;73;957,6;0;0;5,3;1,18;Muy bueno / Oso ona
01/03/2025;22:00;65;65;Muy bueno / Oso ona;70;360;75;957,5;0;0;5,2;0,98;Muy bueno / Oso ona
01/03/2025;21:00;63;63;Muy bueno / Oso ona;71;3;74;957,3;0;0;4,9;0,9;Muy bueno / Oso ona
01/03/2025;20:00;66;66;Muy bueno / Oso ona;72;5;72;957,1;0;0;4,5;0,93;Muy bueno / Oso ona
01/03/2025;19:00;67;67;Muy bueno / Oso ona;73;9;67;956,8;0;0;4,5;1,27;Muy bueno / Oso ona
01/03/2025;18:00;73;73;Muy bueno / Oso ona;73;10;64;956,2;0;14;5,2;2;Muy bueno / Oso ona
01/03/2025;17:00;75;75;Muy bueno / Oso ona;72;6;59;955,5;0;67,5;6,1;1,89;Muy bueno / Oso ona
01/03/2025;16:00;75;75;Muy bueno / Oso ona;70;10;57;955,3;0;189,5;7;1,49;Muy bueno / Oso ona
01/03/2025;15:00;76;76;Muy bueno / Oso ona;67;15;56;954,8;0;270,2;7,5;1,64;Muy bueno / Oso ona
01/03/2025;14:00;72;72;Muy bueno / Oso ona;64;18;57;954,8;0;235,4;7,4;1,38;Muy bueno / Oso ona
01/03/2025;13:00;70;70;Muy bueno / Oso ona;63;18;61;955,3;0;225,2;6,9;1,38;Muy bueno / Oso ona
01/03/2025;12:00;72;72;Muy bueno / Oso ona;63;11;61;955,5;0;263,3;6,5;1,51;Muy bueno / Oso ona
01/03/2025;11:00;71;71;Muy bueno / Oso ona;61;19;64;955,4;0;197,9;5,9;1,51;Muy bueno / Oso ona
01/03/2025;10:00;64;64;Muy bueno / Oso ona;58;28;71;955,4;0;113,2;5,3;1,14;Muy bueno / Oso ona
01/03/2025;09:00;58;58;Muy bueno / Oso ona;57;14;76;955;0;67,8;5;0,99;Muy bueno / Oso ona
01/03/2025;08:00;52;52;Muy bueno / Oso ona;58;7;80;954,3;0;19,3;4,5;0,95;Muy bueno / Oso ona
01/03/2025;07:00;53;53;Muy bueno / Oso ona;61;6;83;953,8;0;0;4,6;0,97;Muy bueno / Oso ona
01/03/2025;06:00;64;64;Muy bueno / Oso ona;63;7;82;953,5;0;0;4,9;1,07;Muy bueno / Oso ona
01/03/2025;05:00;68;68;Muy bueno / Oso ona;64;21;81;953,2;0;0;5,1;0,87;Muy bueno / Oso ona
01/03/2025;04:00;54;54;Muy bueno / Oso ona;63;2;78;953,3;0;0;5,5;0,15;Muy bueno / Oso ona
01/03/2025;03:00;48;48;Muy bueno / Oso ona;64;67;78;953,5;0;0;5,2;0,25;Muy bueno / Oso ona
01/03/2025;02:00;;;Sin datos / Daturik gabe;66;295;78;953,7;0;0;5,1;0,24;Sin datos / Daturik gabe
01/03/2025;01:00;66;66;Muy bueno / Oso ona;66;355;77;953,8;0;0;5;0,73;Muy bueno / Oso ona
28/02/2025;24:00;72;72;Muy bueno / Oso ona;66;354;74;953,8;0;0;5,3;0,79;Muy bueno / Oso ona
28/02/2025;23:00;71;71;Muy bueno / Oso ona;65;351;74;953,9;0;0;5,5;0,89;Muy bueno / Oso ona
28/02/2025;22:00;67;67;Muy bueno / Oso ona;64;7;77;953,7;0;0;5,4;1,13;Muy bueno / Oso ona
28/02/2025;21:00;65;65;Muy bueno / Oso ona;65;8;79;953,5;0;0;5,6;1,31;Muy bueno / Oso ona
28/02/2025;20:00;62;62;Muy bueno / Oso ona;65;8;76;953,4;0;0;6,3;1,21;Muy bueno / Oso ona
28/02/2025;19:00;59;59;Muy bueno / Oso ona;66;11;73;953,2;0;0;7,2;1,23;Muy bueno / Oso ona
28/02/2025;18:00;65;65;Muy bueno / Oso ona;65;9;69;952,9;0;20,2;8,2;1,64;Muy bueno / Oso ona
28/02/2025;17:00;65;65;Muy bueno / Oso ona;58;17;67;952,6;0;58,9;9,3;1,54;Muy bueno / Oso ona
28/02/2025;16:00;64;64;Muy bueno / Oso ona;50;16;66;952,4;0;145,8;10,2;1,57;Muy bueno / Oso ona
28/02/2025;15:00;68;68;Muy bueno / Oso ona;43;8;64;952,5;0;207,7;10,7;1,49;Muy bueno / Oso ona
28/02/2025;14:00;69;69;Muy bueno / Oso ona;36;15;65;952,8;0;313,6;10,9;1,45;Muy bueno / Oso ona
28/02/2025;13:00;69;69;Muy bueno / Oso ona;30;16;66;953,6;0;264,9;10,5;1,22;Muy bueno / Oso ona
28/02/2025;12:00;66;66;Muy bueno / Oso ona;24;18;69;954,1;0;303,4;10,1;1,08;Muy bueno / Oso ona
28/02/2025;11:00;53;53;Muy bueno / Oso ona;20;36;73;954,4;0;388,6;9,6;0,95;Muy bueno / Oso ona
28/02/2025;10:00;10;10;Muy bueno / Oso ona;16;54;81;954,6;0;280,1;7,4;0,25;Muy bueno / Oso ona
28/02/2025;09:00;4;4;Muy bueno / Oso ona;17;81;81;954,8;0;90,3;5,9;0,46;Muy bueno / Oso ona
28/02/2025;08:00;3;3;Muy bueno / Oso ona;21;354;83;954,4;0;39,9;5,8;0,22;Muy bueno / Oso ona
28/02/2025;07:00;10;10;Muy bueno / Oso ona;26;358;86;954,5;0;0,3;5;0,2;Muy bueno / Oso ona
28/02/2025;06:00;23;23;Muy bueno / Oso ona;28;210;90;954,1;0;0;4,1;0,4;Muy bueno / Oso ona
28/02/2025;05:00;26;26;Muy bueno / Oso ona;30;328;89;953,8;0;0;3,6;0,32;Muy bueno / Oso ona
28/02/2025;04:00;27;27;Muy bueno / Oso ona;31;283;88;953,9;0;0;3,5;0,19;Muy bueno / Oso ona
28/02/2025;03:00;28;28;Muy bueno / Oso ona;31;339;85;954,4;0;0;4,1;0,23;Muy bueno / Oso ona
28/02/2025;02:00;;;Sin datos / Daturik gabe;33;332;84;954,6;0;0;4,5;0,33;Sin datos / Daturik gabe
28/02/2025;01:00;33;33;Muy bueno / Oso ona;36;244;81;955;0;0;5,2;0,26;Muy bueno / Oso ona
27/02/2025;24:00;34;34;Muy bueno / Oso ona;40;193;79;955,1;0;0;6;0,36;Muy bueno / Oso ona
27/02/2025;23:00;26;26;Muy bueno / Oso ona;45;183;78;955;0;0;6;0,54;Muy bueno / Oso ona
27/02/2025;22:00;39;39;Muy bueno / Oso ona;47;355;69;954,8;0;0;8,4;0,27;Muy bueno / Oso ona
27/02/2025;21:00;28;28;Muy bueno / Oso ona;46;236;67;954,4;0;0;9;0,1;Muy bueno / Oso ona
27/02/2025;20:00;31;31;Muy bueno / Oso ona;45;322;62;954;0;0;10;0,14;Muy bueno / Oso ona
27/02/2025;19:00;39;39;Muy bueno / Oso ona;43;17;57;953,7;0;0;11,2;0,26;Muy bueno / Oso ona
27/02/2025;18:00;60;60;Muy bueno / Oso ona;40;107;50;953;0;12,4;12;0,45;Muy bueno / Oso ona
27/02/2025;17:00;61;61;Muy bueno / Oso ona;34;135;46;952,7;0;44,5;12,6;0,36;Muy bueno / Oso ona
27/02/2025;16:00;73;73;Muy bueno / Oso ona;26;89;43;952,7;0;73,9;12,8;0,75;Muy bueno / Oso ona
27/02/2025;15:00;46;46;Muy bueno / Oso ona;18;81;46;952,7;0;172,1;13,7;0,47;Muy bueno / Oso ona
27/02/2025;14:00;28;28;Muy bueno / Oso ona;13;345;52;952,7;0;278,1;13,7;0,24;Muy bueno / Oso ona
27/02/2025;13:00;20;20;Muy bueno / Oso ona;12;57;60;953,2;0;195,9;11,8;0,45;Muy bueno / Oso ona
27/02/2025;12:00;16;16;Muy bueno / Oso ona;12;101;64;953,7;0;286,3;10,7;0,66;Muy bueno / Oso ona
27/02/2025;11:00;14;14;Muy bueno / Oso ona;13;63;66;954;0;269,1;9,4;0,45;Muy bueno / Oso ona
27/02/2025;10:00;10;10;Muy bueno / Oso ona;15;347;74;954;0;217,9;7,1;0,22;Muy bueno / Oso ona
27/02/2025;09:00;3;3;Muy bueno / Oso ona;16;322;82;954;0;76,1;4,8;0,43;Muy bueno / Oso ona
27/02/2025;08:00;5;5;Muy bueno / Oso ona;20;176;84;953,8;0;26,3;3,7;0,2;Muy bueno / Oso ona
27/02/2025;07:00;11;11;Muy bueno / Oso ona;24;82;82;953,8;0;0,1;4,1;0,5;Muy bueno / Oso ona
27/02/2025;06:00;14;14;Muy bueno / Oso ona;26;104;81;954,3;0;0;4,3;0,47;Muy bueno / Oso ona
27/02/2025;05:00;22;22;Muy bueno / Oso ona;28;2;82;954,3;0;0;4,2;0,17;Muy bueno / Oso ona
27/02/2025;04:00;27;27;Muy bueno / Oso ona;30;349;82;954,1;0;0;4,1;0,24;Muy bueno / Oso ona
27/02/2025;03:00;27;27;Muy bueno / Oso ona;35;357;82;954,4;0;0;4,2;0,35;Muy bueno / Oso ona
27/02/2025;02:00;;;Sin datos / Daturik gabe;39;230;82;955,1;0;0;4,4;0,28;Sin datos / Daturik gabe
27/02/2025;01:00;33;33;Muy bueno / Oso ona;43;359;81;955,6;0;0;4,8;0,29;Muy bueno / Oso ona
26/02/2025;24:00;31;31;Muy bueno / Oso ona;49;350;79;956,1;0;0;5,4;0,13;Muy bueno / Oso ona
26/02/2025;23:00;30;30;Muy bueno / Oso ona;55;359;78;956,4;0;0;6,2;0,17;Muy bueno / Oso ona
26/02/2025;22:00;27;27;Muy bueno / Oso ona;62;355;77;956,9;0;0;6,3;0,32;Muy bueno / Oso ona
26/02/2025;21:00;36;36;Muy bueno / Oso ona;69;191;74;957,2;0;0;7;0,04;Muy bueno / Oso ona
26/02/2025;20:00;61;61;Muy bueno / Oso ona;74;12;68;957,4;0;0;8,6;0,65;Muy bueno / Oso ona
26/02/2025;19:00;58;58;Muy bueno / Oso ona;76;9;61;957,4;0;0;9,9;0,91;Muy bueno / Oso ona
26/02/2025;18:00;70;70;Muy bueno / Oso ona;79;17;47;957,2;0;14,1;12,8;0,69;Muy bueno / Oso ona
26/02/2025;17:00;79;79;Muy bueno / Oso ona;76;257;39;957,2;0;115,9;14,2;0,68;Muy bueno / Oso ona
26/02/2025;16:00;82;82;Bueno / Ona;69;242;39;957,4;0;381,8;14,2;0,72;Bueno / Ona
26/02/2025;15:00;83;83;Bueno / Ona;61;253;41;957,7;0;499;13,8;0,99;Bueno / Ona
26/02/2025;14:00;81;81;Bueno / Ona;53;248;45;958,2;0;553,8;12,8;1,26;Bueno / Ona
26/02/2025;13:00;76;76;Muy bueno / Oso ona;48;249;52;959,1;0;568,6;12;1,17;Muy bueno / Oso ona
26/02/2025;12:00;81;81;Bueno / Ona;46;273;51;959,9;0;523,1;11,5;0,91;Bueno / Ona
26/02/2025;11:00;78;78;Muy bueno / Oso ona;44;293;58;960,4;0;463,3;9,8;0,4;Muy bueno / Oso ona
26/02/2025;10:00;45;45;Muy bueno / Oso ona;43;24;75;960,9;0;353,7;7,4;0,45;Muy bueno / Oso ona
26/02/2025;09:00;27;27;Muy bueno / Oso ona;43;328;76;960,4;0;205,4;6,7;0,2;Muy bueno / Oso ona
26/02/2025;08:00;14;14;Muy bueno / Oso ona;47;335;82;961,7;0;61;4,5;0,25;Muy bueno / Oso ona
26/02/2025;07:00;24;24;Muy bueno / Oso ona;54;332;84;961,5;0;0,3;3,4;0,22;Muy bueno / Oso ona
26/02/2025;06:00;41;41;Muy bueno / Oso ona;59;23;82;961,3;0;0;4,5;0,28;Muy bueno / Oso ona
26/02/2025;05:00;57;57;Muy bueno / Oso ona;61;231;82;961,3;0;0;4,8;0,08;Muy bueno / Oso ona
26/02/2025;04:00;68;68;Muy bueno / Oso ona;63;256;83;961,6;0;0;5,1;0,58;Muy bueno / Oso ona
26/02/2025;03:00;68;68;Muy bueno / Oso ona;63;282;82;962;0;0;5,3;0,78;Muy bueno / Oso ona
26/02/2025;02:00;;;Sin datos / Daturik gabe;64;234;82;962,5;0;0;5,3;0,58;Sin datos / Daturik gabe
26/02/2025;01:00;57;57;Muy bueno / Oso ona;65;212;82;962,6;0;0;5,3;0,42;Muy bueno / Oso ona
25/02/2025;24:00;61;61;Muy bueno / Oso ona;68;189;81;962,4;0;0;5,4;0,66;Muy bueno / Oso ona
25/02/2025;23:00;61;61;Muy bueno / Oso ona;70;307;80;962,4;0;0;5,9;0,64;Muy bueno / Oso ona
25/02/2025;22:00;58;58;Muy bueno / Oso ona;73;268;78;962,3;0;0;5,8;0,59;Muy bueno / Oso ona
25/02/2025;21:00;68;68;Muy bueno / Oso ona;75;289;76;961,9;0;0;6,4;0,75;Muy bueno / Oso ona
25/02/2025;20:00;68;68;Muy bueno / Oso ona;77;299;77;961,4;0;0;6,5;0,84;Muy bueno / Oso ona
25/02/2025;19:00;72;72;Muy bueno / Oso ona;78;346;74;961,2;0;0;6,9;1,36;Muy bueno / Oso ona
25/02/2025;18:00;76;76;Muy bueno / Oso ona;79;341;73;960,6;0;21,8;7,4;1,41;Muy bueno / Oso ona
25/02/2025;17:00;77;77;Muy bueno / Oso ona;79;347;74;960,1;0,1;48,4;7,6;1,79;Muy bueno / Oso ona
25/02/2025;16:00;80;80;Muy bueno / Oso ona;79;332;63;959,4;0;181,8;9,6;1,24;Muy bueno / Oso ona
25/02/2025;15:00;81;81;Bueno / Ona;78;345;68;959,4;0;235,7;8,9;1,4;Bueno / Ona
25/02/2025;14:00;81;81;Bueno / Ona;77;339;66;959,6;0;160,8;9;1,53;Bueno / Ona
25/02/2025;13:00;78;78;Muy bueno / Oso ona;75;346;75;959,7;0,1;153,4;7,7;1,66;Muy bueno / Oso ona
25/02/2025;12:00;79;79;Muy bueno / Oso ona;73;355;62;959,5;0;160,3;9,8;1,68;Muy bueno / Oso ona
25/02/2025;11:00;80;80;Muy bueno / Oso ona;70;347;66;959;0;283,5;9,8;1,11;Muy bueno / Oso ona
25/02/2025;10:00;76;76;Muy bueno / Oso ona;67;353;69;958,9;0;127,9;8,8;1,16;Muy bueno / Oso ona
25/02/2025;09:00;76;76;Muy bueno / Oso ona;66;356;73;958,5;0;33,6;8,2;1,65;Muy bueno / Oso ona
25/02/2025;08:00;75;75;Muy bueno / Oso ona;64;356;77;957,4;0;5;8,2;1,99;Muy bueno / Oso ona
25/02/2025;07:00;70;70;Muy bueno / Oso ona;63;348;82;956,5;0;0;8,9;1,25;Muy bueno / Oso ona
25/02/2025;06:00;68;68;Muy bueno / Oso ona;63;348;84;955,9;0,1;0;9,3;0,48;Muy bueno / Oso ona
25/02/2025;05:00;62;62;Muy bueno / Oso ona;63;356;87;955,6;0,8;0;9,7;1,08;Muy bueno / Oso ona
25/02/2025;04:00;54;54;Muy bueno / Oso ona;64;271;79;954,9;2,7;0;10,9;0,9;Muy bueno / Oso ona
25/02/2025;03:00;57;57;Muy bueno / Oso ona;66;210;67;954,5;0;0;11,6;4,26;Muy bueno / Oso ona
25/02/2025;02:00;;;Sin datos / Daturik gabe;67;203;62;954,4;0;0;12,3;5,96;Sin datos / Daturik gabe
25/02/2025;01:00;63;63;Muy bueno / Oso ona;68;204;57;954,5;0;0;13,1;5,94;Muy bueno / Oso ona
24/02/2025;24:00;67;67;Muy bueno / Oso ona;69;207;51;954,6;0;0;13,8;5,95;Muy bueno / Oso ona
24/02/2025;23:00;70;70;Muy bueno / Oso ona;70;202;48;954,8;0;0;14;4,81;Muy bueno / Oso ona
24/02/2025;22:00;67;67;Muy bueno / Oso ona;70;197;49;955,7;0;0;13,9;2,76;Muy bueno / Oso ona
24/02/2025;21:00;69;69;Muy bueno / Oso ona;71;194;48;956,3;0;0;14,2;1,51;Muy bueno / Oso ona
24/02/2025;20:00;70;70;Muy bueno / Oso ona;71;217;47;956,9;0;0;14,3;2,52;Muy bueno / Oso ona
24/02/2025;19:00;66;66;Muy bueno / Oso ona;70;232;46;957,6;0;0;14,5;1,32;Muy bueno / Oso ona
24/02/2025;18:00;72;72;Muy bueno / Oso ona;69;218;43;957,5;0;7,2;14,9;2,04;Muy bueno / Oso ona
24/02/2025;17:00;73;73;Muy bueno / Oso ona;67;207;43;957,3;0;60,1;15,3;2,85;Muy bueno / Oso ona
24/02/2025;16:00;74;74;Muy bueno / Oso ona;65;206;44;957,6;0;123,1;15,4;3,11;Muy bueno / Oso ona
24/02/2025;15:00;71;71;Muy bueno / Oso ona;62;228;44;958,3;0;158,8;15,5;2,21;Muy bueno / Oso ona
24/02/2025;14:00;72;72;Muy bueno / Oso ona;60;208;46;958,8;0;226,9;15,5;3,33;Muy bueno / Oso ona
24/02/2025;13:00;69;69;Muy bueno / Oso ona;58;200;46;958,9;0;530,9;15,5;3,71;Muy bueno / Oso ona
24/02/2025;12:00;62;62;Muy bueno / Oso ona;58;207;55;959,8;0;298,6;13,9;3,2;Muy bueno / Oso ona
24/02/2025;11:00;60;60;Muy bueno / Oso ona;57;196;58;960,3;0;246,2;13,3;2,76;Muy bueno / Oso ona
24/02/2025;10:00;58;58;Muy bueno / Oso ona;56;188;59;960,7;0;195,5;12,4;1,92;Muy bueno / Oso ona
24/02/2025;09:00;54;54;Muy bueno / Oso ona;56;183;60;961;0;93,7;11;2,14;Muy bueno / Oso ona
24/02/2025;08:00;51;51;Muy bueno / Oso ona;56;198;62;961,1;0;22,7;10,2;2,35;Muy bueno / Oso ona
24/02/2025;07:00;56;56;Muy bueno / Oso ona;57;203;62;960,8;0;0;10,3;1,72;Muy bueno / Oso ona
24/02/2025;06:00;56;56;Muy bueno / Oso ona;57;182;60;960,7;0;0;10,3;1,85;Muy bueno / Oso ona
24/02/2025;05:00;64;64;Muy bueno / Oso ona;57;193;56;960,5;0;0;10,7;2,1;Muy bueno / Oso ona
24/02/2025;04:00;53;53;Muy bueno / Oso ona;56;178;57;960,8;0;0;10,2;1,1;Muy bueno / Oso ona
24/02/2025;03:00;56;56;Muy bueno / Oso ona;55;24;62;961,4;0;0;10;0,13;Muy bueno / Oso ona
24/02/2025;02:00;;;Sin datos / Daturik gabe;55;159;63;961,7;0;0;10,1;0,68;Sin datos / Daturik gabe
24/02/2025;01:00;56;56;Muy bueno / Oso ona;56;187;66;962,1;0;0;10,3;1,67;Muy bueno / Oso ona
23/02/2025;24:00;56;56;Muy bueno / Oso ona;57;178;66;962,2;0;0;10,7;1,41;Muy bueno / Oso ona
23/02/2025;23:00;57;57;Muy bueno / Oso ona;59;174;62;962,7;0;0;11,1;1,63;Muy bueno / Oso ona
23/02/2025;22:00;58;58;Muy bueno / Oso ona;61;192;62;962,9;0;0;11;1,75;Muy bueno / Oso ona
23/02/2025;21:00;54;54;Muy bueno / Oso ona;62;195;62;962,5;0;0;11,4;1,43;Muy bueno / Oso ona
23/02/2025;20:00;46;46;Muy bueno / Oso ona;60;184;65;962,1;0;0;11,3;1,13;Muy bueno / Oso ona
23/02/2025;19:00;55;55;Muy bueno / Oso ona;58;181;60;962,1;0;0;12,5;1,43;Muy bueno / Oso ona
23/02/2025;18:00;63;63;Muy bueno / Oso ona;55;195;56;962;0;25,7;14;1,81;Muy bueno / Oso ona
23/02/2025;17:00;69;69;Muy bueno / Oso ona;50;199;50;961,4;0;106,7;15,1;2,58;Muy bueno / Oso ona
23/02/2025;16:00;71;71;Muy bueno / Oso ona;45;206;50;961,1;0;309,3;15,8;2,13;Muy bueno / Oso ona
23/02/2025;15:00;70;70;Muy bueno / Oso ona;39;196;49;961,1;0;463,8;15,9;1,94;Muy bueno / Oso ona
23/02/2025;14:00;67;67;Muy bueno / Oso ona;32;195;54;961,3;0;578,8;14,4;1,51;Muy bueno / Oso ona
23/02/2025;13:00;39;39;Muy bueno / Oso ona;27;55;71;962,2;0;573,4;11,7;0,48;Muy bueno / Oso ona
23/02/2025;12:00;31;31;Muy bueno / Oso ona;24;347;77;963;0;535,8;9,7;0,32;Muy bueno / Oso ona
23/02/2025;11:00;26;26;Muy bueno / Oso ona;23;349;86;963,5;0;380;7,3;0,24;Muy bueno / Oso ona
