Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
19/03/2025;11:00;2;7;4;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;10:00;2;7;4;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;09:00;2;10;7;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;08:00;2;8;5;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;07:00;1;7;5;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;06:00;1;5;3;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;05:00;1;4;2;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;04:00;1;3;1;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;03:00;1;4;2;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;02:00;1;3;1;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
19/03/2025;01:00;1;4;2;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;24:00;1;4;2;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;23:00;1;4;2;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;22:00;2;6;3;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;21:00;2;7;4;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;20:00;2;8;5;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;19:00;2;12;9;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;18:00;2;11;8;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;17:00;2;9;6;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;16:00;2;8;5;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;15:00;2;8;5;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;14:00;2;7;4;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;13:00;2;6;3;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;12:00;2;8;5;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;11:00;2;8;5;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;10:00;2;9;6;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;09:00;2;9;6;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;08:00;1;10;8;Muy bueno / Oso ona;10;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;07:00;1;8;6;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;06:00;1;7;5;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;05:00;1;11;9;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;04:00;1;5;3;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;03:00;1;5;3;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;02:00;1;4;2;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2025;01:00;1;5;3;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;24:00;1;5;3;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;23:00;2;10;7;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;22:00;2;8;6;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;21:00;1;11;8;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;20:00;2;11;8;Muy bueno / Oso ona;12;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;19:00;1;9;7;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;18:00;1;9;7;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;17:00;1;8;6;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;16:00;1;7;5;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;15:00;1;8;6;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;14:00;1;6;4;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;13:00;1;6;4;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;12:00;3;15;9;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;11:00;25;76;37;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2025;10:00;49;116;41;Bueno / Ona;11,58;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Bueno / Ona
17/03/2025;09:00;31;89;41;Bueno / Ona;10,38;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;Bueno / Ona
17/03/2025;08:00;24;77;41;Bueno / Ona;9,75;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;Bueno / Ona
17/03/2025;07:00;15;64;42;Bueno / Ona;9,08;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;Bueno / Ona
17/03/2025;06:00;3;39;34;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;05:00;2;26;23;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;04:00;0;8;8;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;03:00;0;9;9;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;02:00;0;7;7;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2025;01:00;0;10;9;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;24:00;1;8;7;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;23:00;1;16;14;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;22:00;1;15;13;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;21:00;2;21;18;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;20:00;2;25;22;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;19:00;2;26;23;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;18:00;2;14;12;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;17:00;3;19;15;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;16:00;3;16;12;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;15:00;2;11;8;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;14:00;2;9;7;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;13:00;1;8;6;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;12:00;1;8;6;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;11:00;1;10;8;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;10:00;0;4;4;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;09:00;0;4;4;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;08:00;0;8;8;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;07:00;0;8;8;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;06:00;0;8;8;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;05:00;0;9;9;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;04:00;0;5;5;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;03:00;0;4;4;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;02:00;0;5;5;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2025;01:00;0;6;6;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;24:00;0;9;8;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;23:00;1;11;9;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;22:00;1;13;11;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;21:00;1;16;14;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;20:00;2;22;19;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;19:00;2;21;18;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;18:00;2;14;11;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;17:00;2;12;9;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;16:00;3;14;10;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;15:00;2;17;14;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;14:00;2;13;10;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;13:00;2;15;12;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;12:00;2;9;6;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;11:00;2;11;9;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;10:00;1;12;10;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;09:00;0;11;10;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;08:00;0;11;11;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;07:00;0;10;10;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;06:00;0;10;10;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;05:00;0;8;8;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;04:00;0;6;6;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;03:00;0;6;6;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;02:00;0;7;7;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2025;01:00;0;9;9;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;24:00;0;11;11;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;23:00;1;17;15;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;22:00;1;19;17;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;21:00;1;22;19;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;20:00;1;23;20;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;19:00;2;24;21;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;18:00;2;17;14;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;17:00;3;16;12;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;16:00;3;20;16;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;15:00;3;13;10;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;14:00;3;15;11;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;13:00;2;11;8;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;12:00;2;12;9;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;11:00;1;16;13;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;10:00;2;28;24;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;09:00;4;40;35;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;08:00;3;35;31;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;07:00;1;22;20;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;06:00;0;12;12;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;05:00;0;9;9;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;04:00;0;7;7;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;03:00;0;7;7;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;02:00;0;6;6;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2025;01:00;0;5;5;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;24:00;1;5;4;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;23:00;1;9;7;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;22:00;1;13;11;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;21:00;1;17;15;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;20:00;2;21;18;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;19:00;2;25;22;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;18:00;3;20;16;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;17:00;3;19;15;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;16:00;3;20;15;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;15:00;3;17;12;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;14:00;3;20;16;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;13:00;2;14;11;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;12:00;3;13;9;Muy bueno / Oso ona;8,14;Muy bueno / Oso ona;7,23;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;11:00;4;18;12;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;7,23;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;10:00;3;18;14;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;7,18;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;09:00;3;19;15;Muy bueno / Oso ona;8,05;Muy bueno / Oso ona;7,05;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;08:00;4;27;21;Muy bueno / Oso ona;8,05;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;07:00;2;20;17;Muy bueno / Oso ona;8;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;06:00;2;14;11;Muy bueno / Oso ona;7,95;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;05:00;1;9;7;Muy bueno / Oso ona;7,77;Muy bueno / Oso ona;6,73;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;04:00;1;4;2;Muy bueno / Oso ona;7,73;Muy bueno / Oso ona;6,64;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;03:00;1;7;5;Muy bueno / Oso ona;7,73;Muy bueno / Oso ona;6,59;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;02:00;1;7;5;Muy bueno / Oso ona;7,68;Muy bueno / Oso ona;6,55;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2025;01:00;1;7;5;Muy bueno / Oso ona;7,68;Muy bueno / Oso ona;6,59;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;24:00;1;7;5;Muy bueno / Oso ona;7,59;Muy bueno / Oso ona;6,55;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;23:00;1;13;11;Muy bueno / Oso ona;7,59;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;22:00;1;14;11;Muy bueno / Oso ona;7,55;Muy bueno / Oso ona;6,36;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;21:00;2;15;13;Muy bueno / Oso ona;7,32;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;20:00;2;21;18;Muy bueno / Oso ona;7,27;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;19:00;2;24;21;Muy bueno / Oso ona;7,27;Muy bueno / Oso ona;6,14;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;18:00;2;23;20;Muy bueno / Oso ona;7;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;17:00;2;21;17;Muy bueno / Oso ona;7,14;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;16:00;2;19;16;Muy bueno / Oso ona;7,09;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;15:00;4;20;15;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;14:00;2;17;14;Muy bueno / Oso ona;6,55;Muy bueno / Oso ona;5,45;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;13:00;;;;Sin datos / Daturik gabe;6,48;Muy bueno / Oso ona;5,39;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;12:00;2;8;5;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;11:00;2;11;8;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;10:00;2;11;8;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;09:00;3;23;18;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;08:00;2;33;30;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;07:00;2;26;23;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;06:00;2;16;13;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;05:00;1;11;9;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;04:00;1;7;5;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;03:00;1;7;5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;02:00;1;8;6;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2025;01:00;2;10;8;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;Muy bueno / Oso ona
11/03/2025;24:00;2;11;8;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
11/03/2025;23:00;2;11;9;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;Muy bueno / Oso ona
