Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
21/09/2025;10:00;2;10;7;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;;8,29;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;191;90;1018;0;256,1;15,8;1,17;Muy bueno / Oso ona
21/09/2025;09:00;1;8;7;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;;8,71;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;216;96;1017,9;0;83,6;14,5;1,45;Muy bueno / Oso ona
21/09/2025;08:00;1;7;6;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;9,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;221;97;1017,6;0,8;39,4;14;1,45;Muy bueno / Oso ona
21/09/2025;07:00;3;9;5;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;;9,67;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;201;96;1017,4;1,6;7,6;14;2,12;Muy bueno / Oso ona
21/09/2025;06:00;0;2;2;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;10;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;257;93;1017,4;1,8;0,5;15,6;1,49;Muy bueno / Oso ona
21/09/2025;05:00;0;3;3;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;;10,33;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;219;96;1017,3;0,6;0,4;14,9;2,21;Muy bueno / Oso ona
21/09/2025;04:00;0;4;4;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;10,63;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;199;97;1017,5;0;0,4;14,9;1,47;Muy bueno / Oso ona
21/09/2025;03:00;0;2;2;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;10,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;186;97;1017,5;0,2;0,4;15,1;1,08;Muy bueno / Oso ona
21/09/2025;02:00;0;2;2;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;11,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;202;96;1018,4;0,7;0,4;15,1;1,24;Muy bueno / Oso ona
21/09/2025;01:00;0;3;3;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;;11,71;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;237;93;1018,4;0;0,4;15,2;0,76;Muy bueno / Oso ona
20/09/2025;24:00;0;3;3;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;12,17;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;354;95;1019,2;0,8;0,4;16,4;0,41;Muy bueno / Oso ona
20/09/2025;23:00;1;5;4;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;12,63;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;266;95;1019,6;1,4;0,4;16,1;0,49;Muy bueno / Oso ona
20/09/2025;22:00;0;3;3;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;13,08;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;352;97;1019,5;2,4;0,4;16,1;1,24;Muy bueno / Oso ona
20/09/2025;21:00;0;4;3;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;13,92;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;221;96;1019,2;4,6;0,4;16,8;3,22;Muy bueno / Oso ona
20/09/2025;20:00;1;7;6;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;;14,67;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;97;1019,4;2;0,4;17,2;0,89;Muy bueno / Oso ona
20/09/2025;19:00;1;9;8;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;15,42;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;96;1018,3;2,5;0,6;17,8;0,59;Muy bueno / Oso ona
20/09/2025;18:00;1;7;6;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;16,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;271;93;1018;1,8;4,5;19,5;1,2;Muy bueno / Oso ona
20/09/2025;17:00;1;10;8;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;333;82;1018;0;20,1;20,9;1,08;Muy bueno / Oso ona
20/09/2025;16:00;1;8;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;17,67;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;344;80;1018,2;0;44,8;21,4;0,84;Muy bueno / Oso ona
20/09/2025;15:00;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;18,08;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;355;77;1018,2;0;101,8;21,9;1,22;Muy bueno / Oso ona
20/09/2025;14:00;2;7;5;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;18,5;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;350;74;1018,1;0;581;22,7;2,15;Muy bueno / Oso ona
20/09/2025;13:00;1;6;5;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;18,92;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;310;78;1017,8;0;706,9;23;1,5;Muy bueno / Oso ona
20/09/2025;12:00;1;6;5;Muy bueno / Oso ona;81;81;Bueno / Ona;;19,17;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;292;74;1016,6;0;681,6;25,9;5,25;Bueno / Ona
20/09/2025;11:00;1;8;7;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;19,25;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;194;53;1015,3;0;424,2;28,7;5,01;Muy bueno / Oso ona
20/09/2025;10:00;1;8;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;19,54;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;189;54;1015,5;0;248,1;28;5,47;Muy bueno / Oso ona
20/09/2025;09:00;1;8;7;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;19,63;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;197;57;1015,4;0;283,4;27;6,5;Muy bueno / Oso ona
20/09/2025;08:00;1;8;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;196;56;1015;0;88,5;26,5;5,12;Muy bueno / Oso ona
20/09/2025;07:00;0;5;5;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;204;53;1015;0;19,1;26,2;4,07;Muy bueno / Oso ona
20/09/2025;06:00;1;5;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;9,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;265;52;1014,9;0;0,7;26,9;1,03;Muy bueno / Oso ona
20/09/2025;05:00;0;2;2;Muy bueno / Oso ona;83;83;Bueno / Ona;;21,17;Bueno / Ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;182;48;1015;0;0,4;27,1;4,28;Bueno / Ona
20/09/2025;04:00;0;2;2;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;21,67;Bueno / Ona;9,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;188;51;1015,2;0;0,4;27,5;2,8;Bueno / Ona
20/09/2025;03:00;0;3;3;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;22,13;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;193;53;1015,4;0;0,4;27,7;2,92;Bueno / Ona
20/09/2025;02:00;0;4;4;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;22,46;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;189;53;1015,8;0;0,4;27,9;2,6;Bueno / Ona
20/09/2025;01:00;0;5;5;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;;22,58;Bueno / Ona;11,08;Bueno / Ona;3;Muy bueno / Oso ona;180;55;1016,3;0;0,4;28,2;1,67;Bueno / Ona
19/09/2025;24:00;1;7;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;22,58;Bueno / Ona;11,29;Bueno / Ona;2;Muy bueno / Oso ona;;90;1016,7;0;0,4;;;Bueno / Ona
19/09/2025;23:00;0;4;4;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;22,71;Bueno / Ona;11,54;Bueno / Ona;2;Muy bueno / Oso ona;;100;1017;0;0,4;;;Bueno / Ona
19/09/2025;22:00;1;7;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;22,88;Bueno / Ona;11,83;Bueno / Ona;2;Muy bueno / Oso ona;;100;1017,2;0;0,4;;;Bueno / Ona
19/09/2025;21:00;3;26;22;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;;22,75;Bueno / Ona;12,04;Bueno / Ona;2;Muy bueno / Oso ona;;100;1016,8;0;0,4;;;Bueno / Ona
19/09/2025;20:00;5;38;31;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;;22,54;Bueno / Ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;;100;1016;0;0,4;;;Bueno / Ona
19/09/2025;19:00;4;40;34;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;22,42;Bueno / Ona;12,25;Bueno / Ona;3;Muy bueno / Oso ona;355;78;1015,2;0;1;26,8;5,76;Bueno / Ona
19/09/2025;18:00;6;42;33;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;;22,33;Bueno / Ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;;93;1015,1;0;40,9;;;Bueno / Ona
19/09/2025;17:00;5;35;27;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;;22,33;Bueno / Ona;12,42;Bueno / Ona;3;Muy bueno / Oso ona;;100;1015,2;0;89,4;;;Bueno / Ona
19/09/2025;16:00;5;31;24;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;;22;Bueno / Ona;12,42;Bueno / Ona;3;Muy bueno / Oso ona;;100;1015,3;0;112,1;;;Bueno / Ona
19/09/2025;15:00;5;30;23;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;22,13;Bueno / Ona;12,54;Bueno / Ona;3;Muy bueno / Oso ona;;100;1015,6;0;433,1;;;Bueno / Ona
19/09/2025;14:00;4;23;18;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;;22,04;Bueno / Ona;12,63;Bueno / Ona;2;Muy bueno / Oso ona;344;65;1016,2;0;123,5;33,8;2,46;Bueno / Ona
19/09/2025;13:00;14;56;36;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;;21,96;Bueno / Ona;12,71;Bueno / Ona;3;Muy bueno / Oso ona;184;47;1016,9;0;168,3;31,3;1,04;Bueno / Ona
19/09/2025;12:00;7;33;23;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;;22,04;Bueno / Ona;12,79;Bueno / Ona;3;Muy bueno / Oso ona;;87;1017,9;0;438;;;Bueno / Ona
19/09/2025;11:00;6;29;20;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;22;Bueno / Ona;12,88;Bueno / Ona;2;Muy bueno / Oso ona;;100;1018,2;0;537,4;;;Bueno / Ona
19/09/2025;10:00;5;20;13;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;22,08;Bueno / Ona;12,92;Bueno / Ona;2;Muy bueno / Oso ona;;100;1019,1;0;478,4;;;Bueno / Ona
19/09/2025;09:00;13;47;28;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;;22,25;Bueno / Ona;12,96;Bueno / Ona;3;Muy bueno / Oso ona;;100;1018,5;0;285,7;;;Bueno / Ona
19/09/2025;08:00;19;61;33;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;;22,13;Bueno / Ona;12,92;Bueno / Ona;3;Muy bueno / Oso ona;357;100;1017,7;0;114,6;;7,92;Bueno / Ona
19/09/2025;07:00;16;47;23;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;;22,13;Bueno / Ona;12,83;Bueno / Ona;3;Muy bueno / Oso ona;268;100;1017,8;0;21,2;19,8;0,16;Bueno / Ona
19/09/2025;06:00;7;25;15;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;;21,83;Bueno / Ona;12,83;Bueno / Ona;3;Muy bueno / Oso ona;358;100;1017,6;0;1,2;20,5;1,74;Bueno / Ona
19/09/2025;05:00;0;8;8;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;;21,88;Bueno / Ona;12,79;Bueno / Ona;2;Muy bueno / Oso ona;15;100;1017,4;0;0,4;20,1;1,15;Bueno / Ona
19/09/2025;04:00;0;8;8;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;21,58;Bueno / Ona;12,58;Bueno / Ona;3;Muy bueno / Oso ona;237;99;1017,4;0;0,4;20,2;0,62;Bueno / Ona
19/09/2025;03:00;0;8;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;21,38;Bueno / Ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;192;98;1018;0;0,4;20,4;0,51;Bueno / Ona
19/09/2025;02:00;1;11;10;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;21,17;Bueno / Ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;161;98;1018,8;0;0,4;20,2;0,3;Bueno / Ona
19/09/2025;01:00;0;9;9;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;12,04;Bueno / Ona;2;Muy bueno / Oso ona;212;97;1019;0;0,4;20,4;0,25;Bueno / Ona
18/09/2025;24:00;1;16;15;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;11,88;Bueno / Ona;3;Muy bueno / Oso ona;358;97;1019;0;0,4;21,6;0,53;Bueno / Ona
18/09/2025;23:00;4;25;20;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;11,63;Bueno / Ona;3;Muy bueno / Oso ona;178;96;1018,8;0;0,4;21,7;0,17;Bueno / Ona
18/09/2025;22:00;5;30;23;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;11,29;Bueno / Ona;2;Muy bueno / Oso ona;248;95;1018,4;0;0,4;22,2;0,05;Bueno / Ona
18/09/2025;21:00;6;35;27;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;;19,63;Muy bueno / Oso ona;11;Bueno / Ona;3;Muy bueno / Oso ona;162;95;1018,1;0;0,4;22,6;0,83;Bueno / Ona
18/09/2025;20:00;5;34;27;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;;19,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;170;93;1017,9;0;0,4;22,8;1,61;Muy bueno / Oso ona
18/09/2025;19:00;4;31;25;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;;18,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;327;89;1017,7;0;1,4;23,1;0,42;Muy bueno / Oso ona
18/09/2025;18:00;2;22;19;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;18,08;Muy bueno / Oso ona;10;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;96;1017,4;0;18,2;;;Muy bueno / Oso ona
18/09/2025;17:00;1;17;16;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;17,5;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1017,4;0;46,6;;;Muy bueno / Oso ona
18/09/2025;16:00;1;15;14;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;17,04;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1018;0;67,3;;;Muy bueno / Oso ona
18/09/2025;15:00;3;17;12;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;16,63;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1018,6;0;467,7;;;Muy bueno / Oso ona
18/09/2025;14:00;2;14;11;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;16,42;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1019,1;0;688,8;;;Muy bueno / Oso ona
18/09/2025;13:00;4;19;14;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;16,42;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1019,7;0;730,5;;;Muy bueno / Oso ona
18/09/2025;12:00;4;18;12;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;;16,42;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;99;1020,4;0;713,2;;;Muy bueno / Oso ona
18/09/2025;11:00;3;16;11;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;;16,96;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1020,8;0;575;;;Muy bueno / Oso ona
18/09/2025;10:00;7;26;17;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;;17,79;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1021,4;0;499,4;;;Muy bueno / Oso ona
18/09/2025;09:00;6;26;17;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;;18,33;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1021,8;0;292,2;;;Muy bueno / Oso ona
18/09/2025;08:00;9;36;23;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;;18,46;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1021,8;0;75,6;;;Muy bueno / Oso ona
18/09/2025;07:00;5;31;23;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;;18,75;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;98;1021,8;0;16,9;;;Muy bueno / Oso ona
18/09/2025;06:00;7;30;21;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;;18,54;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;239;94;1021,6;0;0,8;19,8;0,3;Muy bueno / Oso ona
18/09/2025;05:00;1;10;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;;18,29;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;208;94;1021,6;0;0,4;19,1;0,37;Muy bueno / Oso ona
18/09/2025;04:00;0;7;7;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;;18,13;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;211;94;1021,9;0;0,4;18,9;0,72;Muy bueno / Oso ona
18/09/2025;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;18;Muy bueno / Oso ona;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;227;94;1022;0;0,4;18,9;0,53;Muy bueno / Oso ona
18/09/2025;02:00;0;6;6;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;;17,96;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;169;95;1022,3;0;0,4;18,9;0,58;Muy bueno / Oso ona
18/09/2025;01:00;0;6;6;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;;18;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;177;96;1022,6;0;0,4;18,7;0,73;Muy bueno / Oso ona
17/09/2025;24:00;0;9;9;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;;18,08;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;157;96;1022,5;0;0,4;19,2;0,15;Muy bueno / Oso ona
17/09/2025;23:00;1;10;9;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;;18,13;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;188;96;1022,7;0;0,4;18,1;0,71;Muy bueno / Oso ona
17/09/2025;22:00;1;11;10;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;;18,21;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;95;1022,6;0;0,4;18,6;0,65;Muy bueno / Oso ona
17/09/2025;21:00;1;14;12;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;18,33;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;195;93;1022,4;0;0,4;19,3;0,61;Muy bueno / Oso ona
17/09/2025;20:00;2;14;12;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;18,46;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;199;91;1022,2;0;0,4;20,2;0,29;Muy bueno / Oso ona
17/09/2025;19:00;3;14;11;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;;18,63;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;251;89;1021,7;0;1,9;20,9;0,4;Muy bueno / Oso ona
17/09/2025;18:00;2;12;9;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;19,17;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;296;85;1021,2;0;18,3;22,7;1,09;Muy bueno / Oso ona
17/09/2025;17:00;1;12;10;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;19,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;299;75;1020,7;0;45,6;23,4;1,44;Muy bueno / Oso ona
17/09/2025;16:00;5;24;16;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;357;71;1020,6;0;65,2;23,8;1,75;Muy bueno / Oso ona
17/09/2025;15:00;4;20;14;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;3;67;1020,6;0;491,6;24,1;2,23;Muy bueno / Oso ona
17/09/2025;14:00;4;18;12;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;7;68;1020,8;0;716,5;24,4;1,49;Muy bueno / Oso ona
17/09/2025;13:00;5;19;12;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;352;71;1021,2;0;755,6;23,9;1,8;Muy bueno / Oso ona
17/09/2025;12:00;8;29;17;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;;21,08;Bueno / Ona;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;90;1021,3;0;734,2;;;Bueno / Ona
17/09/2025;11:00;13;43;23;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;7,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;30;74;1021,5;0;589,9;22,8;1,69;Muy bueno / Oso ona
17/09/2025;10:00;25;66;29;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;;19,79;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;36;70;1021,6;0;515,5;23,7;0,51;Muy bueno / Oso ona
17/09/2025;09:00;46;97;28;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;19,13;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;172;82;1021,4;0;347,4;20;0,6;Muy bueno / Oso ona
17/09/2025;08:00;78;147;29;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;;19,04;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;168;93;1021,4;0;121,3;16,6;1,12;Muy bueno / Oso ona
17/09/2025;07:00;97;175;27;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;;18,71;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;178;97;1021,3;0;21,4;14,6;0,68;Muy bueno / Oso ona
17/09/2025;06:00;29;59;15;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;;18,96;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;252;98;1020,9;0;1,4;15,1;0,06;Muy bueno / Oso ona
17/09/2025;05:00;5;20;12;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;;19,08;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;173;97;1020,6;0;0,4;14,4;0,99;Muy bueno / Oso ona
17/09/2025;04:00;2;12;9;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;;19,25;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;172;97;1020,7;0;0,4;14,8;1,37;Muy bueno / Oso ona
17/09/2025;03:00;0;9;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;19,38;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;169;97;1021;0;0,4;15;1,45;Muy bueno / Oso ona
17/09/2025;02:00;0;9;8;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;;19,33;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;172;97;1021,7;0;0,4;15,1;1,24;Muy bueno / Oso ona
17/09/2025;01:00;0;9;9;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;;19,25;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;168;97;1022,1;0;0,4;15,3;1,14;Muy bueno / Oso ona
16/09/2025;24:00;0;11;10;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;19,13;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;343;96;1022,4;0;0,4;16,6;0,22;Muy bueno / Oso ona
16/09/2025;23:00;0;14;14;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;;19,17;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;189;95;1022,8;0;0,4;16,2;0,85;Muy bueno / Oso ona
