Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
27/03/2025;19:00;0,23;0,2;6;44;35;Muy bueno / Oso ona;11,92;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;18:00;0,2;0,19;3;34;29;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;17:00;0,19;0,19;3;29;24;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;16:00;0,18;0,19;1;19;17;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;15:00;0,19;0,21;2;21;18;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;14:00;0,21;0,22;2;23;19;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;13:00;0,19;0,26;4;25;19;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;12:00;0,2;0,26;5;31;24;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;11:00;0,19;0,25;1;20;18;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;10:00;0,19;0,25;1;19;17;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;09:00;0,21;0,25;1;23;22;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;08:00;0,42;0,25;1;28;27;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;07:00;0,32;0,23;0;22;22;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;06:00;0,35;0,21;0;15;15;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;05:00;0,18;0,17;0;10;10;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;04:00;0,17;0,17;0;6;6;Muy bueno / Oso ona;12;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;03:00;0,17;0,18;0;4;4;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;02:00;0,19;0,18;0;4;4;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
27/03/2025;01:00;0,16;0,17;0;6;6;Muy bueno / Oso ona;11,21;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;24:00;0,16;0,18;0;8;7;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;23:00;0,16;0,18;0;7;7;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;22:00;0,17;0,18;1;13;12;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;21:00;0,18;0,18;1;24;22;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;20:00;0,2;0,18;4;35;29;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;19:00;0,17;0,18;2;26;24;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;18:00;0,19;0,18;5;36;29;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;17:00;0,19;0,18;6;37;28;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;16:00;0,18;0,17;6;32;24;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;15:00;0,17;0,17;5;32;24;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;14:00;0,17;0,17;5;32;25;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;13:00;0,17;0,18;4;30;23;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;12:00;0,18;0,19;5;29;22;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;11:00;0,18;0,23;2;16;13;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;10:00;0,16;0,23;1;14;12;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;09:00;0,18;0,22;4;28;23;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;08:00;0,2;0,22;3;35;31;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;07:00;0,23;0,23;3;37;33;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;06:00;0,22;0,24;1;22;21;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;05:00;0,35;0,23;0;13;13;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;04:00;0,34;0,22;0;6;6;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;03:00;0,12;0,19;0;3;3;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;02:00;0,14;0,2;0;3;3;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
26/03/2025;01:00;0,16;0,2;0;5;5;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;24:00;0,37;0,21;0;5;5;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;23:00;0,16;0,19;0;7;7;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;22:00;0,17;0,18;1;17;16;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;21:00;0,18;0,18;0;17;16;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;20:00;0,31;0,18;0;18;18;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;19:00;0,16;0,17;0;19;19;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;18:00;0,16;0,16;2;22;20;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;17:00;0,17;0,16;5;31;24;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;16:00;0,17;0,16;2;22;18;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;15:00;0,19;0,22;5;30;23;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;14:00;0,15;0,24;3;22;17;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;13:00;0,14;0,27;2;17;13;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;12:00;0,16;0,26;6;28;19;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;11:00;0,19;0,26;4;25;19;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;10:00;0,15;0,26;3;21;16;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;09:00;0,26;0,31;3;32;28;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;08:00;0,62;0,33;5;45;38;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;07:00;0,31;0,28;2;36;33;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;06:00;0,28;0,29;2;20;18;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;05:00;0,12;0,28;0;7;7;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;04:00;0,12;0,3;0;4;4;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;03:00;0,29;0,34;0;7;7;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;02:00;0,51;0,36;0;10;10;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
25/03/2025;01:00;0,24;0,35;0;11;11;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;24:00;0,37;0,34;0;11;11;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;23:00;0,31;0,33;0;12;12;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;22:00;0,29;0,32;0;12;12;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;21:00;0,39;0,3;0;13;13;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;20:00;0,4;0,29;0;17;17;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;19:00;0,4;0,27;0;15;15;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;18:00;0,37;0,26;1;20;20;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;17:00;0,21;0,23;1;26;26;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;16:00;0,16;0,24;5;33;26;Muy bueno / Oso ona;9;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;15:00;0,3;0,25;2;19;16;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;14:00;0,19;0,27;1;14;12;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;13:00;0,22;0,26;3;19;14;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;12:00;0,33;0,27;1;12;10;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;11:00;0,24;0,28;4;22;15;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;10:00;0,23;0,27;1;14;13;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;09:00;0,29;0,3;1;20;18;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;08:00;0,29;0,33;1;25;25;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;07:00;0,33;0,32;1;26;24;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;06:00;0,19;0,32;1;11;10;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;05:00;0,32;0,34;1;19;18;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;04:00;0,35;0,34;0;21;20;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;03:00;0,24;0,35;0;19;19;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;02:00;0,45;0,38;0;28;28;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;Muy bueno / Oso ona
24/03/2025;01:00;0,39;0,36;3;41;36;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;24:00;0,23;0,32;1;21;20;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;23:00;0,65;0,3;1;31;31;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;22:00;0,35;0,27;1;35;34;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;21:00;0,27;0,25;1;43;42;Bueno / Ona;6,17;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;Bueno / Ona
23/03/2025;20:00;0,3;0,23;0;32;32;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;19:00;0,58;0,21;0;8;8;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;18:00;0,13;0,17;0;4;4;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;17:00;0,14;0,15;1;12;10;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;16:00;0,16;0,15;4;24;17;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;15:00;0,15;0,14;2;12;9;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;14:00;0,18;0,14;0;5;4;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;13:00;0,15;0,13;0;3;3;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;12:00;0,17;0,13;0;3;3;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;11:00;0,12;0,14;0;4;4;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;10:00;0,12;0,14;0;2;2;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;09:00;0,13;0,17;0;4;4;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;08:00;0,13;0,17;0;8;8;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;07:00;0,12;0,17;0;8;8;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;06:00;0,14;0,17;0;11;11;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;05:00;0,12;0,18;0;3;3;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;04:00;0,22;0,18;0;4;4;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;03:00;0,33;0,17;0;3;3;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;02:00;0,19;0,17;0;3;3;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;Muy bueno / Oso ona
23/03/2025;01:00;0,13;0,15;0;6;6;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;24:00;0,13;0,16;0;6;6;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;23:00;0,14;0,17;0;5;5;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;22:00;0,13;0,17;0;5;5;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;21:00;0,15;0,17;1;14;13;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;20:00;0,17;0,17;1;30;28;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;19:00;0,18;0,17;1;20;18;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;18:00;0,22;0,17;1;12;11;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;17:00;0,18;0,16;0;4;4;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;16:00;0,18;0,15;0;6;6;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;15:00;0,14;0,14;0;7;7;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;14:00;0,15;0,14;0;7;7;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;13:00;0,15;0,15;1;9;8;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1,5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;12:00;0,14;0,15;0;10;10;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;11:00;0,14;0,15;0;6;6;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;0,92;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;10:00;0,14;0,15;0;4;4;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;0,75;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;09:00;0,14;0,14;0;2;2;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;08:00;0,14;0,13;0;2;2;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;07:00;0,17;0,13;0;3;3;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;0,75;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;06:00;0,18;0,13;0;1;1;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;05:00;0,14;0,12;0;0;0;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;04:00;0,13;0,12;0;0;0;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;0,88;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;03:00;0,11;0,12;0;0;0;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;0,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;02:00;0,07;0,12;0;0;0;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;0,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/03/2025;01:00;0,08;0,12;0;1;1;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;1,21;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;24:00;0,13;0,13;0;10;10;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;1,5;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;23:00;0,15;0,13;0;12;12;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;22:00;0,16;0,13;1;14;13;Muy bueno / Oso ona;15,75;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;21:00;0,12;0,12;0;8;8;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;20:00;0,15;0,12;0;7;7;Muy bueno / Oso ona;23,71;Bueno / Ona;4,08;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;19:00;0,13;0,12;0;7;7;Muy bueno / Oso ona;26,29;Bueno / Ona;4,46;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;18:00;0,11;0,12;0;9;9;Muy bueno / Oso ona;27,88;Bueno / Ona;4,96;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;17:00;0,12;0,12;0;9;9;Muy bueno / Oso ona;29,08;Bueno / Ona;5,38;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;16:00;0,11;0,12;0;7;7;Muy bueno / Oso ona;30;Bueno / Ona;5,88;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;15:00;0,1;0,13;0;6;6;Muy bueno / Oso ona;31,08;Bueno / Ona;6,38;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;14:00;0,13;0,13;0;7;6;Muy bueno / Oso ona;32,17;Bueno / Ona;6,75;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;13:00;0,13;0,13;0;6;6;Muy bueno / Oso ona;32,96;Bueno / Ona;7,17;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;12:00;0,12;0,13;0;6;5;Muy bueno / Oso ona;33,71;Bueno / Ona;7,46;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;11:00;0,12;0,13;0;6;6;Muy bueno / Oso ona;34,21;Bueno / Ona;7,67;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;10:00;0,12;0,13;0;3;3;Muy bueno / Oso ona;34,63;Bueno / Ona;7,88;Muy bueno / Oso ona;Bueno / Ona
21/03/2025;09:00;0,15;0,13;1;17;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,13;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;08:00;0,13;0,13;0;13;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,21;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;07:00;0,14;0,13;1;11;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,21;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;06:00;0,13;0,13;0;5;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,33;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;05:00;0,11;0,14;0;3;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,42;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;04:00;0,11;0,15;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,38;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;03:00;0,14;0,16;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,38;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;02:00;0,13;0,16;0;2;2;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/03/2025;01:00;0,15;0,17;0;2;2;Muy bueno / Oso ona;33,08;Bueno / Ona;8,42;Muy bueno / Oso ona;Bueno / Ona
20/03/2025;24:00;0,16;0,18;0;4;4;Muy bueno / Oso ona;31,38;Bueno / Ona;8,29;Muy bueno / Oso ona;Bueno / Ona
20/03/2025;23:00;0,17;0,18;0;5;5;Muy bueno / Oso ona;29,71;Bueno / Ona;7,92;Muy bueno / Oso ona;Bueno / Ona
