Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
24/04/2024;13:00;0,18;0,22;3;14;9;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,1;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;12:00;0,22;0,22;3;14;9;Muy bueno / Oso ona;8,19;Muy bueno / Oso ona;3,62;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/04/2024;11:00;0,26;0,21;3;15;9;Muy bueno / Oso ona;7,91;Muy bueno / Oso ona;3,55;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/04/2024;10:00;0,22;0,19;3;13;9;Muy bueno / Oso ona;7,74;Muy bueno / Oso ona;3,39;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/04/2024;09:00;0,19;0,18;5;20;13;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;08:00;0,22;0,18;8;34;21;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;07:00;0,21;0,17;8;50;38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;06:00;0,26;0,16;3;32;27;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;05:00;0,15;0,15;1;12;10;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;04:00;0,15;0,16;1;8;6;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;03:00;0,15;0,16;0;6;6;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;02:00;0,13;0,17;0;6;6;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/04/2024;01:00;0,14;0,18;0;7;7;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;24:00;0,16;0,2;0;9;9;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;23:00;0,16;0,21;0;11;11;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;22:00;0,17;0,22;1;15;14;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;21:00;0,2;0,23;3;28;23;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;20:00;0,19;0,23;4;28;21;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;19:00;0,23;0,24;6;32;22;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;18:00;0,24;0,23;6;31;21;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;17:00;0,24;0,23;6;31;21;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;16:00;0,26;0,22;9;39;26;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;15:00;0,25;0,21;6;29;21;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;14:00;0,23;0,2;7;31;20;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;13:00;0,23;0,19;8;32;20;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;12:00;0,22;0,18;5;22;14;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;11:00;0,2;0,17;4;18;11;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;10:00;0,2;0,16;6;25;16;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;09:00;0,2;0,15;5;23;15;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;08:00;0,17;0,14;4;24;17;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;07:00;0,18;0,14;6;32;22;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;06:00;0,16;0,14;4;24;18;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;05:00;0,15;0,14;1;11;9;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;04:00;0,13;0,14;1;7;5;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;03:00;0,13;0,14;1;8;6;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;02:00;0,13;0,15;0;7;6;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/04/2024;01:00;0,13;0,16;0;3;3;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;24:00;0,14;0,17;0;4;3;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;23:00;0,14;0,18;0;7;6;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;22:00;0,15;0,17;1;10;9;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;21:00;0,16;0,17;2;15;12;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;20:00;0,17;0,17;4;26;20;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;19:00;0,2;0,16;6;25;16;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;18:00;0,22;0,15;5;22;15;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;17:00;0,21;0,15;6;25;16;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;16:00;0,17;0,15;4;20;13;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;15:00;0,13;0,15;5;19;12;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;14:00;0,12;0,15;3;15;10;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;13:00;0,11;0,16;5;19;11;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;12:00;0,1;0,17;5;19;11;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;11:00;0,16;0,17;5;20;12;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;10:00;0,21;0,17;5;21;13;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;09:00;0,18;0,17;6;21;12;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;08:00;0,17;0,17;9;35;22;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;07:00;0,18;0,17;8;42;29;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;06:00;0,18;0,16;4;31;25;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;05:00;0,16;0,17;2;20;18;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;04:00;0,16;0,17;1;13;11;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;03:00;0,15;0,17;0;7;7;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;02:00;0,17;0,18;0;8;7;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/04/2024;01:00;0,17;0,19;1;7;6;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;24:00;0,18;0,19;0;6;6;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;23:00;0,17;0,19;1;5;4;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;22:00;0,19;0,18;2;10;6;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;21:00;0,19;0,18;2;14;11;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;20:00;0,2;0,17;4;23;17;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;19:00;0,22;0,16;5;24;17;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;18:00;0,22;0,14;4;17;10;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;17:00;0,14;0,13;3;13;8;Muy bueno / Oso ona;9;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;16:00;0,16;0,13;3;11;6;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;15:00;0,15;0,12;3;11;7;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;14:00;0,14;0,12;3;11;7;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;13:00;0,13;0,11;3;11;7;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;12:00;0,11;0,11;4;14;7;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;11:00;0,11;0,1;4;14;7;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;10:00;0,12;0,1;5;15;8;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;09:00;0,13;0,1;3;12;7;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;08:00;0,11;0,1;4;18;12;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;07:00;0,1;0,1;3;15;11;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;06:00;0,08;0,11;1;11;10;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;05:00;0,09;0,12;0;9;9;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;04:00;0,1;0,13;1;8;7;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;03:00;0,1;0,14;1;9;9;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;02:00;0,11;0,16;1;15;14;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/04/2024;01:00;0,11;0,16;2;11;7;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;24:00;0,13;0,16;1;7;6;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;23:00;0,14;0,16;2;13;10;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;22:00;0,17;0,15;2;18;15;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;21:00;0,17;0,14;3;17;12;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;20:00;0,2;0,13;5;22;13;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;19:00;0,2;0,12;4;18;11;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;18:00;0,15;0,1;2;9;6;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;17:00;0,09;0,09;2;9;6;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;16:00;0,12;0,11;3;11;7;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;15:00;0,1;0,13;3;9;5;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;14:00;0,09;0,14;3;11;6;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;13:00;0,09;0,15;4;13;8;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;12:00;0,08;0,15;4;15;8;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;11:00;0,08;0,16;5;21;12;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;10:00;0,1;0,16;5;17;10;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;09:00;0,19;0,16;6;27;18;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;08:00;0,31;0,16;10;44;29;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;07:00;0,16;0,14;7;36;26;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;06:00;0,16;0,14;2;25;22;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;05:00;0,14;0,14;1;17;16;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;04:00;0,12;0,15;1;8;7;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;03:00;0,11;0,15;1;6;5;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;02:00;0,11;0,15;1;7;5;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/04/2024;01:00;0,14;0,15;1;11;9;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;24:00;0,15;0,15;1;12;11;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;23:00;0,17;;1;17;15;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;22:00;0,19;;1;13;11;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;21:00;0,2;;3;27;23;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;20:00;0,11;;1;18;17;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;19:00;0,12;;4;27;21;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;18:00;;;5;28;21;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;17:00;;0,15;3;14;10;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;16:00;;0,17;2;15;12;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;15:00;0,11;0,2;3;14;10;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;14:00;0,13;0,22;2;11;9;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;13:00;0,17;0,24;5;24;17;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;12:00;0,16;0,24;5;24;17;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;11:00;0,13;0,24;6;26;16;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;10:00;0,21;0,24;15;53;31;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;09:00;0,32;0,23;35;98;45;Bueno / Ona;7,83;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
19/04/2024;08:00;0,35;0,21;50;124;48;Bueno / Ona;6,83;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
19/04/2024;07:00;0,3;0,19;28;84;41;Bueno / Ona;6,29;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
19/04/2024;06:00;0,28;0,17;13;59;40;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;05:00;0,19;0,16;8;41;29;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;04:00;0,17;0,16;8;37;26;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;03:00;0,12;0,16;0;10;10;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;02:00;0,15;0,17;1;11;9;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
19/04/2024;01:00;0,15;0,17;1;10;9;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;24:00;0,16;0,19;0;9;8;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;23:00;0,16;0,2;1;13;11;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;22:00;0,16;0,21;1;11;9;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;21:00;0,19;0,22;4;28;22;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;20:00;0,17;0,22;5;26;18;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/04/2024;19:00;0,21;0,23;5;21;13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
