Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;Benceno (µg/m3);Etilbenceno (µg/m3);Tolueno (µg/m3);ICA Estación
20/05/2024;19:00;0,26;0,26;8;41;30;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;18:00;0,24;0,26;3;22;17;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;17:00;0,28;0,25;7;49;38;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;16:00;0,28;0,25;2;30;27;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;15:00;0,27;0,24;3;26;22;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;14:00;0,26;0,23;6;27;18;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;13:00;0,26;0,22;4;20;15;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;12:00;0,23;0,22;1;10;8;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;11:00;0,23;0,21;1;11;9;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;10:00;0,21;0,21;1;7;5;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;09:00;0,2;0,21;1;5;4;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;08:00;0,2;0,22;1;9;7;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;07:00;0,21;0,23;1;15;13;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;06:00;0,22;0,25;1;15;14;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;05:00;0,22;0,27;1;13;13;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;04:00;0,2;0,28;0;5;5;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;03:00;0,19;0,29;0;2;2;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;02:00;0,27;0,31;0;4;4;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/05/2024;01:00;0,28;0,33;0;5;5;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;24:00;0,29;0,39;0;4;4;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;23:00;0,41;0,43;0;4;4;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;22:00;0,29;0,46;1;7;6;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;21:00;0,33;0,47;1;11;10;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;20:00;0,35;0,46;4;26;20;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;19:00;0,34;0,46;2;17;15;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;18:00;0,64;0,45;4;23;17;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;17:00;0,69;0,44;6;26;17;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;16:00;0,62;0,37;3;23;19;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;15:00;0,51;0,33;1;13;11;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;14:00;0,3;0,29;1;8;6;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;13:00;0,32;0,29;1;7;6;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;12:00;0,27;0,28;2;11;8;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;11:00;0,27;0,28;3;15;10;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;10:00;0,27;0,28;1;11;9;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;09:00;0,28;0,28;1;11;8;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;08:00;0,26;0,31;1;10;8;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;07:00;0,32;0,36;0;8;7;Muy bueno / Oso ona;8;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;06:00;0,3;0,38;0;9;9;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;05:00;0,29;0,38;0;6;6;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;04:00;0,25;0,39;0;5;5;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;03:00;0,24;0,42;0;5;5;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;02:00;0,38;0,42;0;8;8;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/05/2024;01:00;0,82;0,43;0;5;5;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;24:00;0,39;0,39;0;11;11;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;23:00;0,41;0,34;1;19;18;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;22:00;0,28;0,32;0;17;17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;21:00;0,34;0,31;0;15;15;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;20:00;0,51;0,3;1;17;15;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;19:00;0,31;0,27;3;22;18;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;18:00;0,32;0,27;2;20;17;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;17:00;0,28;0,28;4;21;16;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;16:00;0,24;0,29;1;10;8;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;15:00;0,23;0,31;1;9;8;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;14:00;0,27;0,33;0;5;5;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;13:00;0,25;0,33;0;5;5;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;12:00;0,27;0,34;1;8;5;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;11:00;0,37;0,34;6;24;15;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;10:00;0,37;0,34;6;25;16;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;09:00;0,42;0,33;9;34;21;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;08:00;0,38;0,3;9;33;20;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;07:00;0,37;0,28;3;22;18;Muy bueno / Oso ona;8;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;06:00;0,26;0,28;2;21;18;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;05:00;0,32;0,3;0;13;13;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;04:00;0,29;0,32;0;14;13;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;03:00;0,24;0,33;0;12;11;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;02:00;0,22;0,32;0;11;11;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/05/2024;01:00;0,27;0,33;0;10;10;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;24:00;0,24;0,33;0;10;10;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;23:00;0,39;0,33;0;13;13;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;22:00;0,63;0,32;0;13;13;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;21:00;0,32;0,29;0;17;17;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;20:00;0,27;0,26;1;21;19;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;19:00;0,25;0,25;1;12;11;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;18:00;0,28;0,24;4;23;17;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;17:00;0,29;0,25;4;22;15;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;16:00;0,26;0,25;4;19;13;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;15:00;0,21;0,25;5;21;14;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;14:00;0,23;0,27;4;20;14;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;13:00;0,22;0,27;2;10;7;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;12:00;0,21;0,28;2;10;7;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;11:00;0,23;0,28;1;7;5;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;10:00;0,33;0,28;;;;Sin datos / Daturik gabe;7,25;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;09:00;0,27;0,27;;;;Sin datos / Daturik gabe;7,46;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;08:00;0,35;0,27;;;;Sin datos / Daturik gabe;7,21;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;07:00;0,32;0,26;2;32;29;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;06:00;0,28;0,25;1;16;15;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;05:00;0,26;0,24;0;9;9;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;04:00;0,22;0,24;0;7;7;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;03:00;0,23;0,24;0;4;4;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;02:00;0,24;0,24;0;8;8;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/05/2024;01:00;0,24;0,23;0;8;8;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;24:00;0,23;0,23;1;10;9;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;23:00;0,25;0,22;0;12;12;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;22:00;0,26;0,21;0;15;15;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;21:00;0,23;0,2;0;11;11;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;20:00;0,21;0,19;0;8;8;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;19:00;0,2;0,18;0;7;7;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;18:00;0,2;0,17;0;8;7;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;17:00;0,2;0,17;1;7;6;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;16:00;0,18;0,16;1;6;4;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;15:00;0,19;0,16;1;6;4;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;14:00;0,14;0,17;1;6;4;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;13:00;0,14;0,18;1;5;3;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;12:00;0,14;0,19;1;5;3;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;11:00;0,16;0,2;1;7;5;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;10:00;0,17;0,2;1;7;5;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;09:00;0,17;0,22;1;6;4;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;08:00;0,2;0,23;1;8;6;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;07:00;0,23;0,25;1;11;9;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;06:00;0,23;0,25;1;12;10;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;05:00;0,23;0,26;1;11;11;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;04:00;0,22;0,26;0;9;9;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;03:00;0,22;0,27;0;8;8;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;02:00;0,29;0,28;0;5;5;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
16/05/2024;01:00;0,3;0,28;0;6;6;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;24:00;0,29;0,27;0;7;6;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;23:00;0,29;0,26;1;9;8;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;22:00;0,27;0,25;1;9;8;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;21:00;0,29;0,23;1;14;12;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;20:00;0,28;0,21;2;19;15;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;19:00;0,26;0,19;5;28;20;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;18:00;0,24;0,17;4;27;20;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;17:00;0,22;0,16;5;25;17;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;16:00;0,22;0,15;6;27;17;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;15:00;0,18;0,15;1;7;5;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;14:00;0,1;0,15;1;5;3;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;13:00;0,12;0,16;1;6;4;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;12:00;0,13;0,18;1;5;4;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;11:00;0,15;0,19;2;8;6;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;10:00;0,15;0,2;2;10;7;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;09:00;0,17;0,22;1;8;6;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;08:00;0,18;0,23;1;10;8;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;07:00;0,24;0,24;4;26;21;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;06:00;0,25;0,25;2;21;18;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;05:00;0,22;0,26;1;14;13;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;04:00;0,2;0,27;0;6;6;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;03:00;0,22;0,28;0;9;9;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;02:00;0,31;0,29;0;11;11;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
15/05/2024;01:00;0,29;0,3;0;8;8;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;24:00;0,25;0,3;0;3;3;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;23:00;0,29;0,3;0;5;5;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;22:00;0,31;0,31;2;16;14;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;21:00;0,32;0,3;2;18;15;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;20:00;0,31;0,28;2;23;19;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;19:00;0,31;0,25;1;22;20;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;18:00;0,3;0,23;4;28;22;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;17:00;0,32;0,22;8;37;25;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;16:00;0,31;0,2;6;33;24;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;15:00;0,29;0,19;5;27;20;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;14:00;0,17;0,18;3;18;13;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;13:00;0,14;0,19;1;6;4;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;12:00;0,14;0,2;1;8;6;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;11:00;0,17;0,21;3;12;8;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;10:00;0,17;0,21;1;10;7;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;09:00;0,19;0,22;1;10;8;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;08:00;0,22;0,23;2;19;16;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
14/05/2024;07:00;0,28;0,25;4;36;30;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
