Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
24/12/2024;09:00;1;27;25;Muy bueno / Oso ona;7,95;Muy bueno / Oso ona;4,91;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;08:00;0;20;19;Muy bueno / Oso ona;8,45;Muy bueno / Oso ona;5,09;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;07:00;0;12;12;Muy bueno / Oso ona;8,82;Muy bueno / Oso ona;5,14;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;06:00;0;6;6;Muy bueno / Oso ona;9,27;Muy bueno / Oso ona;5,27;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;05:00;0;4;4;Muy bueno / Oso ona;9,82;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;04:00;0;6;6;Muy bueno / Oso ona;10,23;Muy bueno / Oso ona;5,64;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;03:00;0;8;8;Muy bueno / Oso ona;10,27;Muy bueno / Oso ona;5,59;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;02:00;0;6;6;Muy bueno / Oso ona;10,41;Muy bueno / Oso ona;5,64;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;01:00;0;7;7;Muy bueno / Oso ona;10,45;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;24:00;0;12;12;Muy bueno / Oso ona;10,41;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;23:00;0;16;16;Muy bueno / Oso ona;10,18;Muy bueno / Oso ona;5,59;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;22:00;1;21;19;Muy bueno / Oso ona;10,09;Muy bueno / Oso ona;5,59;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;21:00;1;17;15;Muy bueno / Oso ona;10,09;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;20:00;2;34;31;Muy bueno / Oso ona;10,05;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;19:00;2;34;30;Muy bueno / Oso ona;9,86;Muy bueno / Oso ona;5,32;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;18:00;2;32;29;Muy bueno / Oso ona;9,82;Muy bueno / Oso ona;5,32;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;17:00;2;21;18;Muy bueno / Oso ona;9,73;Muy bueno / Oso ona;5,27;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;16:00;2;20;17;Muy bueno / Oso ona;9,55;Muy bueno / Oso ona;5,27;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;15:00;2;20;17;Muy bueno / Oso ona;9,59;Muy bueno / Oso ona;5,32;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;14:00;3;18;14;Muy bueno / Oso ona;9,73;Muy bueno / Oso ona;5,45;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;13:00;;;;Sin datos / Daturik gabe;9,65;Muy bueno / Oso ona;5,43;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;12:00;1;12;10;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;11:00;2;12;9;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;10:00;0;9;9;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;09:00;0;11;11;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;08:00;1;10;9;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;07:00;0;9;9;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;06:00;0;9;8;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;05:00;0;4;4;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;04:00;0;2;2;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;03:00;0;4;4;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;02:00;1;6;4;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;01:00;0;3;3;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;24:00;0;4;4;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;23:00;1;6;5;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;22:00;2;11;9;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;21:00;1;12;10;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;20:00;2;16;13;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;19:00;2;14;12;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;18:00;2;17;14;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;17:00;3;16;12;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;16:00;3;26;21;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;15:00;2;20;17;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;14:00;4;26;20;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;13:00;3;21;16;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;12:00;3;17;12;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;11:00;14;50;29;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;10:00;12;45;26;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;09:00;10;44;29;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;08:00;1;22;20;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;07:00;1;27;24;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;06:00;1;20;18;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;05:00;1;10;8;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;04:00;1;11;9;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;03:00;1;10;8;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;02:00;1;7;5;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;01:00;1;11;9;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;24:00;1;16;14;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;23:00;1;19;17;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;22:00;2;38;35;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;21:00;3;40;36;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;20:00;6;54;45;Bueno / Ona;5,83;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;Bueno / Ona
21/12/2024;19:00;1;27;25;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;18:00;2;29;26;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;17:00;3;25;21;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;16:00;1;13;11;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;15:00;1;14;12;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;14:00;1;11;9;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;13:00;2;11;8;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;12:00;1;10;8;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;11:00;1;11;9;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;10:00;2;19;16;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;09:00;2;32;30;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;08:00;1;27;25;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;07:00;0;13;13;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;06:00;0;9;9;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;05:00;0;10;10;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;04:00;0;7;7;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;03:00;0;8;8;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;02:00;0;8;8;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;01:00;0;8;8;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;24:00;0;11;11;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;23:00;1;19;18;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;22:00;1;18;17;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;21:00;1;26;24;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;20:00;2;34;30;Muy bueno / Oso ona;8;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;19:00;4;39;33;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;18:00;3;34;30;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;17:00;3;36;32;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;16:00;3;29;25;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;15:00;3;30;25;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;14:00;5;33;25;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;13:00;4;28;23;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;12:00;5;32;24;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;11:00;4;36;31;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;10:00;3;39;34;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;09:00;3;48;44;Bueno / Ona;8,67;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;08:00;2;49;46;Bueno / Ona;8,96;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;07:00;1;27;25;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;06:00;1;18;16;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;05:00;0;10;10;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;04:00;0;5;5;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;03:00;0;7;7;Muy bueno / Oso ona;17,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/12/2024;02:00;1;10;9;Muy bueno / Oso ona;22,5;Bueno / Ona;12;Bueno / Ona;Bueno / Ona
20/12/2024;01:00;0;8;8;Muy bueno / Oso ona;28;Bueno / Ona;13,88;Bueno / Ona;Bueno / Ona
19/12/2024;24:00;0;9;9;Muy bueno / Oso ona;34,46;Bueno / Ona;16,08;Bueno / Ona;Bueno / Ona
19/12/2024;23:00;1;11;9;Muy bueno / Oso ona;42,04;Regular / Erregularra;18,54;Bueno / Ona;Regular / Erregularra
19/12/2024;22:00;2;21;18;Muy bueno / Oso ona;48,83;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
19/12/2024;21:00;2;26;23;Muy bueno / Oso ona;55,21;Malo / Txarra;22,58;Regular / Erregularra;Malo / Txarra
19/12/2024;20:00;3;24;20;Muy bueno / Oso ona;62,21;Malo / Txarra;24,67;Regular / Erregularra;Malo / Txarra
19/12/2024;19:00;5;34;27;Muy bueno / Oso ona;69,17;Malo / Txarra;26,88;Malo / Txarra;Malo / Txarra
19/12/2024;18:00;5;34;27;Muy bueno / Oso ona;75,42;Malo / Txarra;28,83;Malo / Txarra;Malo / Txarra
19/12/2024;17:00;3;33;28;Muy bueno / Oso ona;79,88;Malo / Txarra;30,21;Malo / Txarra;Malo / Txarra
19/12/2024;16:00;3;23;19;Muy bueno / Oso ona;83,58;Malo / Txarra;31,17;Malo / Txarra;Malo / Txarra
19/12/2024;15:00;3;19;14;Muy bueno / Oso ona;87,58;Malo / Txarra;32,46;Malo / Txarra;Malo / Txarra
19/12/2024;14:00;5;25;18;Muy bueno / Oso ona;91,88;Malo / Txarra;33,79;Malo / Txarra;Malo / Txarra
19/12/2024;13:00;4;19;13;Muy bueno / Oso ona;95,25;Malo / Txarra;34,88;Malo / Txarra;Malo / Txarra
19/12/2024;12:00;4;23;16;Muy bueno / Oso ona;97,21;Malo / Txarra;35,42;Malo / Txarra;Malo / Txarra
19/12/2024;11:00;3;22;17;Muy bueno / Oso ona;99,33;Malo / Txarra;35,92;Malo / Txarra;Malo / Txarra
19/12/2024;10:00;2;14;11;Muy bueno / Oso ona;101,25;Muy malo / Oso txarra;36,42;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;09:00;1;7;5;Muy bueno / Oso ona;102,25;Muy malo / Oso txarra;36,5;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;08:00;1;7;5;Muy bueno / Oso ona;103,04;Muy malo / Oso txarra;36,75;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;07:00;1;7;5;Muy bueno / Oso ona;103,21;Muy malo / Oso txarra;36,71;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;06:00;1;5;4;Muy bueno / Oso ona;102,38;Muy malo / Oso txarra;36,17;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;05:00;1;7;5;Muy bueno / Oso ona;101,71;Muy malo / Oso txarra;35,79;Malo / Txarra;Muy malo / Oso txarra
19/12/2024;04:00;0;3;2;Muy bueno / Oso ona;99,83;Malo / Txarra;34,96;Malo / Txarra;Malo / Txarra
19/12/2024;03:00;1;4;2;Muy bueno / Oso ona;96,42;Malo / Txarra;33,79;Malo / Txarra;Malo / Txarra
19/12/2024;02:00;1;5;3;Muy bueno / Oso ona;91,88;Malo / Txarra;32,42;Malo / Txarra;Malo / Txarra
19/12/2024;01:00;1;2;1;Muy bueno / Oso ona;86,46;Malo / Txarra;30,67;Malo / Txarra;Malo / Txarra
18/12/2024;24:00;1;4;3;Muy bueno / Oso ona;80,21;Malo / Txarra;28,67;Malo / Txarra;Malo / Txarra
18/12/2024;23:00;1;6;5;Muy bueno / Oso ona;72,67;Malo / Txarra;26,29;Malo / Txarra;Malo / Txarra
18/12/2024;22:00;1;8;6;Muy bueno / Oso ona;65,71;Malo / Txarra;24,13;Regular / Erregularra;Malo / Txarra
18/12/2024;21:00;1;10;8;Muy bueno / Oso ona;59,79;Malo / Txarra;22,58;Regular / Erregularra;Malo / Txarra
18/12/2024;20:00;1;14;12;Muy bueno / Oso ona;53,17;Malo / Txarra;;Sin datos / Daturik gabe;Malo / Txarra
18/12/2024;19:00;1;25;22;Muy bueno / Oso ona;47,33;Regular / Erregularra;19,25;Bueno / Ona;Regular / Erregularra
18/12/2024;18:00;1;22;20;Muy bueno / Oso ona;42,21;Regular / Erregularra;17,92;Bueno / Ona;Regular / Erregularra
18/12/2024;17:00;1;15;13;Muy bueno / Oso ona;38,83;Regular / Erregularra;17,13;Bueno / Ona;Regular / Erregularra
18/12/2024;16:00;1;11;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;16,29;Bueno / Ona;Bueno / Ona
18/12/2024;15:00;1;11;9;Muy bueno / Oso ona;31,96;Bueno / Ona;15,25;Bueno / Ona;Bueno / Ona
18/12/2024;14:00;1;11;9;Muy bueno / Oso ona;27,58;Bueno / Ona;13,88;Bueno / Ona;Bueno / Ona
18/12/2024;13:00;2;12;9;Muy bueno / Oso ona;24,33;Bueno / Ona;12,92;Bueno / Ona;Bueno / Ona
18/12/2024;12:00;2;12;9;Muy bueno / Oso ona;23,29;Bueno / Ona;12,88;Bueno / Ona;Bueno / Ona
18/12/2024;11:00;1;11;9;Muy bueno / Oso ona;22,04;Bueno / Ona;12,75;Bueno / Ona;Bueno / Ona
18/12/2024;10:00;2;16;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,54;Bueno / Ona;Bueno / Ona
18/12/2024;09:00;32;108;60;Bueno / Ona;;Sin datos / Daturik gabe;12,46;Bueno / Ona;Bueno / Ona
18/12/2024;08:00;11;73;57;Bueno / Ona;19,54;Muy bueno / Oso ona;12,38;Bueno / Ona;Bueno / Ona
18/12/2024;07:00;1;15;13;Muy bueno / Oso ona;19,25;Muy bueno / Oso ona;12,42;Bueno / Ona;Bueno / Ona
18/12/2024;06:00;1;16;14;Muy bueno / Oso ona;19;Muy bueno / Oso ona;12,46;Bueno / Ona;Bueno / Ona
18/12/2024;05:00;1;15;13;Muy bueno / Oso ona;19;Muy bueno / Oso ona;12,58;Bueno / Ona;Bueno / Ona
18/12/2024;04:00;1;16;14;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;12,79;Bueno / Ona;Bueno / Ona
18/12/2024;03:00;1;21;19;Muy bueno / Oso ona;19,17;Muy bueno / Oso ona;12,88;Bueno / Ona;Bueno / Ona
18/12/2024;02:00;1;16;14;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;12,96;Bueno / Ona;Bueno / Ona
18/12/2024;01:00;2;21;18;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;13;Bueno / Ona;Bueno / Ona
17/12/2024;24:00;1;13;11;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;13,13;Bueno / Ona;Bueno / Ona
17/12/2024;23:00;1;11;9;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;13,38;Bueno / Ona;Bueno / Ona
17/12/2024;22:00;16;83;59;Bueno / Ona;;Sin datos / Daturik gabe;13,92;Bueno / Ona;Bueno / Ona
17/12/2024;21:00;15;77;54;Bueno / Ona;;Sin datos / Daturik gabe;13,92;Bueno / Ona;Bueno / Ona
17/12/2024;20:00;51;142;64;Bueno / Ona;;Sin datos / Daturik gabe;14,29;Bueno / Ona;Bueno / Ona
17/12/2024;19:00;74;182;69;Bueno / Ona;;Sin datos / Daturik gabe;14,38;Bueno / Ona;Bueno / Ona
17/12/2024;18:00;88;208;74;Bueno / Ona;;Sin datos / Daturik gabe;14,29;Bueno / Ona;Bueno / Ona
17/12/2024;17:00;43;132;66;Bueno / Ona;19,88;Muy bueno / Oso ona;14,17;Bueno / Ona;Bueno / Ona
17/12/2024;16:00;19;81;52;Bueno / Ona;19,46;Muy bueno / Oso ona;13,96;Bueno / Ona;Bueno / Ona
17/12/2024;15:00;3;21;17;Muy bueno / Oso ona;18,88;Muy bueno / Oso ona;13,54;Bueno / Ona;Bueno / Ona
17/12/2024;14:00;7;33;23;Muy bueno / Oso ona;18,71;Muy bueno / Oso ona;13,42;Bueno / Ona;Bueno / Ona
17/12/2024;13:00;26;84;44;Bueno / Ona;18,5;Muy bueno / Oso ona;13,25;Bueno / Ona;Bueno / Ona
17/12/2024;12:00;25;79;40;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;12,71;Bueno / Ona;Bueno / Ona
17/12/2024;11:00;32;91;42;Bueno / Ona;16,83;Muy bueno / Oso ona;12,25;Bueno / Ona;Bueno / Ona
17/12/2024;10:00;18;59;31;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;11,75;Bueno / Ona;Bueno / Ona
17/12/2024;09:00;74;152;39;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;11,21;Bueno / Ona;Bueno / Ona
17/12/2024;08:00;59;125;36;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;07:00;35;87;34;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;06:00;7;41;30;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;05:00;6;36;27;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;04:00;2;27;25;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;03:00;2;31;27;Muy bueno / Oso ona;13,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/12/2024;02:00;0;21;21;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;Muy bueno / Oso ona
17/12/2024;01:00;2;32;29;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;24:00;6;46;37;Muy bueno / Oso ona;12,04;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;23:00;27;85;44;Bueno / Ona;11,71;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;22:00;36;100;45;Bueno / Ona;10,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;21:00;90;193;56;Bueno / Ona;10,5;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;20:00;81;181;56;Bueno / Ona;9,46;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;19:00;45;124;55;Bueno / Ona;8,5;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;18:00;36;117;62;Bueno / Ona;7,79;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;17:00;14;71;49;Bueno / Ona;7,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Bueno / Ona
16/12/2024;16:00;2;19;15;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;15:00;2;12;10;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;14:00;1;9;6;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;13:00;2;11;8;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;12:00;1;9;7;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
16/12/2024;11:00;1;11;8;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
