Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
22/12/2024;22:00;77;77;Muy bueno / Oso ona;68;350;85;962,2;0,5;0;6,9;2,39;Muy bueno / Oso ona
22/12/2024;21:00;78;78;Muy bueno / Oso ona;65;337;85;962,2;0,4;0;7,1;2,35;Muy bueno / Oso ona
22/12/2024;20:00;76;76;Muy bueno / Oso ona;62;348;86;962,4;0,3;0;7,3;2,58;Muy bueno / Oso ona
22/12/2024;19:00;75;75;Muy bueno / Oso ona;59;349;90;962,4;0,2;0;6,8;2,3;Muy bueno / Oso ona
22/12/2024;18:00;66;66;Muy bueno / Oso ona;53;342;88;962;0,7;0;8;2;Muy bueno / Oso ona
22/12/2024;17:00;63;63;Muy bueno / Oso ona;48;355;85;961,4;0,1;1,5;8,9;2,76;Muy bueno / Oso ona
22/12/2024;16:00;50;50;Muy bueno / Oso ona;42;334;90;960,5;1,7;10,8;10;0,98;Muy bueno / Oso ona
22/12/2024;15:00;60;60;Muy bueno / Oso ona;37;321;74;960,2;0;38,1;11,7;1,39;Muy bueno / Oso ona
22/12/2024;14:00;51;51;Muy bueno / Oso ona;32;303;66;960,6;0;119,1;12,2;0,94;Muy bueno / Oso ona
22/12/2024;13:00;52;52;Muy bueno / Oso ona;29;287;66;961,6;0;110,5;11,7;1,17;Muy bueno / Oso ona
22/12/2024;12:00;55;55;Muy bueno / Oso ona;27;251;65;962;0;272,6;12;1,69;Muy bueno / Oso ona
22/12/2024;11:00;29;29;Muy bueno / Oso ona;25;352;68;963;0;222,4;10,6;0,23;Muy bueno / Oso ona
22/12/2024;10:00;25;25;Muy bueno / Oso ona;26;349;71;963,3;0;130;8,6;0,25;Muy bueno / Oso ona
22/12/2024;09:00;14;14;Muy bueno / Oso ona;27;349;81;963,6;0;44,4;5,8;0,29;Muy bueno / Oso ona
22/12/2024;08:00;13;13;Muy bueno / Oso ona;31;340;86;963,6;0;1,2;4,4;0,2;Muy bueno / Oso ona
22/12/2024;07:00;18;18;Muy bueno / Oso ona;36;43;83;963,6;0;0;5,3;0,31;Muy bueno / Oso ona
22/12/2024;06:00;29;29;Muy bueno / Oso ona;40;308;79;963,6;0;0;6,1;0,23;Muy bueno / Oso ona
22/12/2024;05:00;30;30;Muy bueno / Oso ona;40;355;77;963,9;0;0;6,9;0,26;Muy bueno / Oso ona
22/12/2024;04:00;40;40;Muy bueno / Oso ona;39;61;75;964,3;0;0;7,3;0,26;Muy bueno / Oso ona
22/12/2024;03:00;42;42;Muy bueno / Oso ona;37;358;74;964,3;0;0;7,6;0,26;Muy bueno / Oso ona
22/12/2024;02:00;;;Sin datos / Daturik gabe;34;202;72;964,4;0;0;7,5;1,02;Sin datos / Daturik gabe
22/12/2024;01:00;48;48;Muy bueno / Oso ona;33;241;72;964,9;0;0;8,4;0,71;Muy bueno / Oso ona
21/12/2024;24:00;43;43;Muy bueno / Oso ona;32;236;71;965,3;0;0;8,5;0,47;Muy bueno / Oso ona
21/12/2024;23:00;46;46;Muy bueno / Oso ona;33;293;69;965,6;0;0;8,3;0,63;Muy bueno / Oso ona
21/12/2024;22:00;30;30;Muy bueno / Oso ona;33;347;73;965,4;0;0;8,9;0,35;Muy bueno / Oso ona
21/12/2024;21:00;27;27;Muy bueno / Oso ona;37;340;76;965,5;0;0;8,6;0,43;Muy bueno / Oso ona
21/12/2024;20:00;25;25;Muy bueno / Oso ona;40;308;82;965,5;0;0;8,6;0,2;Muy bueno / Oso ona
21/12/2024;19:00;19;19;Muy bueno / Oso ona;45;38;87;965,6;0;0;8,6;0,31;Muy bueno / Oso ona
21/12/2024;18:00;23;23;Muy bueno / Oso ona;50;67;87;965,5;0;0;8,4;0,74;Muy bueno / Oso ona
21/12/2024;17:00;39;39;Muy bueno / Oso ona;55;35;76;965,3;0;2,1;10,4;0,31;Muy bueno / Oso ona
21/12/2024;16:00;52;52;Muy bueno / Oso ona;55;217;74;965;0;28,5;10,3;0,81;Muy bueno / Oso ona
21/12/2024;15:00;52;52;Muy bueno / Oso ona;54;205;72;964,8;0;64,8;10,2;1,22;Muy bueno / Oso ona
21/12/2024;14:00;56;56;Muy bueno / Oso ona;52;198;70;964,9;0;126;9,9;1,55;Muy bueno / Oso ona
21/12/2024;13:00;57;57;Muy bueno / Oso ona;50;198;69;965;0;206,4;10;1,32;Muy bueno / Oso ona
21/12/2024;12:00;59;59;Muy bueno / Oso ona;48;217;69;965,5;0;166,3;9,3;1,3;Muy bueno / Oso ona
21/12/2024;11:00;62;62;Muy bueno / Oso ona;46;262;67;966;0;176,9;9,1;1,04;Muy bueno / Oso ona
21/12/2024;10:00;60;60;Muy bueno / Oso ona;44;246;66;965,5;0;165,1;9;0,97;Muy bueno / Oso ona
21/12/2024;09:00;39;39;Muy bueno / Oso ona;42;262;77;965,6;0;30,9;6,9;0,39;Muy bueno / Oso ona
21/12/2024;08:00;44;44;Muy bueno / Oso ona;44;291;79;965,3;0;0,5;6,5;0,37;Muy bueno / Oso ona
21/12/2024;07:00;38;38;Muy bueno / Oso ona;46;253;83;965,2;0;0;5,8;0,38;Muy bueno / Oso ona
21/12/2024;06:00;44;44;Muy bueno / Oso ona;47;282;83;965;0;0;5,8;0,48;Muy bueno / Oso ona
21/12/2024;05:00;41;41;Muy bueno / Oso ona;49;330;83;964,9;0;0;6,3;0,13;Muy bueno / Oso ona
21/12/2024;04:00;43;43;Muy bueno / Oso ona;50;330;83;964,9;0;0;6,3;0,18;Muy bueno / Oso ona
21/12/2024;03:00;43;43;Muy bueno / Oso ona;51;255;85;964,9;0;0;6;0,21;Muy bueno / Oso ona
21/12/2024;02:00;;;Sin datos / Daturik gabe;52;227;88;964,5;0;0;5,6;0,64;Sin datos / Daturik gabe
21/12/2024;01:00;56;56;Muy bueno / Oso ona;52;239;87;964,7;0;0;6,1;0,85;Muy bueno / Oso ona
20/12/2024;24:00;54;54;Muy bueno / Oso ona;51;228;88;964,8;0;0;6,1;0,83;Muy bueno / Oso ona
20/12/2024;23:00;50;50;Muy bueno / Oso ona;51;286;90;965,1;0,2;0;6,3;0,59;Muy bueno / Oso ona
20/12/2024;22:00;54;54;Muy bueno / Oso ona;52;256;87;965;0;0;6,4;0,8;Muy bueno / Oso ona
20/12/2024;21:00;50;50;Muy bueno / Oso ona;52;248;91;965,2;0,1;0;6,3;0,61;Muy bueno / Oso ona
20/12/2024;20:00;52;52;Muy bueno / Oso ona;53;321;91;965,1;0,1;0;6,3;0,66;Muy bueno / Oso ona
20/12/2024;19:00;47;47;Muy bueno / Oso ona;54;343;90;965;0,1;0;6,4;0,69;Muy bueno / Oso ona
20/12/2024;18:00;51;51;Muy bueno / Oso ona;54;335;89;964,7;0,1;0;6,5;0,66;Muy bueno / Oso ona
20/12/2024;17:00;53;53;Muy bueno / Oso ona;53;327;84;964,7;0,1;3,6;7;0,79;Muy bueno / Oso ona
20/12/2024;16:00;53;53;Muy bueno / Oso ona;51;343;84;964,5;0;22,9;7,1;0,79;Muy bueno / Oso ona
20/12/2024;15:00;56;56;Muy bueno / Oso ona;48;2;82;964,3;0;47,4;7,5;0,72;Muy bueno / Oso ona
20/12/2024;14:00;54;54;Muy bueno / Oso ona;48;356;84;964,4;0,1;80,3;7,3;0,86;Muy bueno / Oso ona
20/12/2024;13:00;59;59;Muy bueno / Oso ona;48;345;82;964,6;0,3;56,7;7,4;0,92;Muy bueno / Oso ona
20/12/2024;12:00;56;56;Muy bueno / Oso ona;49;344;85;964,9;0;119;7,2;0,83;Muy bueno / Oso ona
20/12/2024;11:00;51;51;Muy bueno / Oso ona;50;329;85;965,3;0,3;64,8;6,9;0,72;Muy bueno / Oso ona
20/12/2024;10:00;38;38;Muy bueno / Oso ona;52;250;87;965;0,1;68,1;6,8;0,47;Muy bueno / Oso ona
20/12/2024;09:00;39;39;Muy bueno / Oso ona;53;328;89;964,6;0,1;9,6;5,9;0,6;Muy bueno / Oso ona
20/12/2024;08:00;33;33;Muy bueno / Oso ona;57;280;86;964,3;0;0,1;5,7;0,47;Muy bueno / Oso ona
20/12/2024;07:00;52;52;Muy bueno / Oso ona;62;351;88;963,9;0,1;0;5,4;0,77;Muy bueno / Oso ona
20/12/2024;06:00;59;59;Muy bueno / Oso ona;64;331;90;963,8;0,7;0;5,4;0,82;Muy bueno / Oso ona
20/12/2024;05:00;60;60;Muy bueno / Oso ona;65;300;88;963,8;0;0;5,4;0,61;Muy bueno / Oso ona
20/12/2024;04:00;66;66;Muy bueno / Oso ona;66;320;88;963,7;0,5;0;5,4;0,84;Muy bueno / Oso ona
20/12/2024;03:00;65;65;Muy bueno / Oso ona;66;320;88;963,6;0,3;0;5,4;0,78;Muy bueno / Oso ona
20/12/2024;02:00;;;Sin datos / Daturik gabe;65;324;85;963,5;0,2;0;5,5;0,7;Sin datos / Daturik gabe
20/12/2024;01:00;67;67;Muy bueno / Oso ona;64;321;86;963,6;0,2;0;5,6;0,96;Muy bueno / Oso ona
19/12/2024;24:00;67;67;Muy bueno / Oso ona;63;334;85;963,3;0,2;0;5,7;0,91;Muy bueno / Oso ona
19/12/2024;23:00;66;66;Muy bueno / Oso ona;63;334;85;963,1;0,3;0;5,7;1,19;Muy bueno / Oso ona
19/12/2024;22:00;65;65;Muy bueno / Oso ona;63;344;81;962,8;0,2;0;6,3;1,15;Muy bueno / Oso ona
19/12/2024;21:00;65;65;Muy bueno / Oso ona;63;350;80;962,3;0;0;6,3;1,48;Muy bueno / Oso ona
19/12/2024;20:00;65;65;Muy bueno / Oso ona;63;351;80;961,9;0,1;0;6,2;1,98;Muy bueno / Oso ona
19/12/2024;19:00;60;60;Muy bueno / Oso ona;63;349;81;961,3;0,1;0;6,4;1,72;Muy bueno / Oso ona
19/12/2024;18:00;60;60;Muy bueno / Oso ona;63;349;81;960,5;0,1;0;6,7;1,95;Muy bueno / Oso ona
19/12/2024;17:00;55;55;Muy bueno / Oso ona;63;349;83;959,9;0;12,9;7;1,47;Muy bueno / Oso ona
19/12/2024;16:00;64;64;Muy bueno / Oso ona;64;353;78;959,3;0,4;45,9;7,5;1,86;Muy bueno / Oso ona
19/12/2024;15:00;68;68;Muy bueno / Oso ona;63;351;70;958,4;0;168,1;9,5;1,77;Muy bueno / Oso ona
19/12/2024;14:00;68;68;Muy bueno / Oso ona;61;353;74;957,9;0;165,1;8,7;2,11;Muy bueno / Oso ona
19/12/2024;13:00;64;64;Muy bueno / Oso ona;59;354;81;957,6;0;110,7;8,9;2,33;Muy bueno / Oso ona
19/12/2024;12:00;64;64;Muy bueno / Oso ona;57;350;81;957;0;81,9;9,7;1,89;Muy bueno / Oso ona
19/12/2024;11:00;62;62;Muy bueno / Oso ona;55;352;82;956,3;0;68;10;1,65;Muy bueno / Oso ona
19/12/2024;10:00;60;60;Muy bueno / Oso ona;54;243;80;954,6;0,6;38,5;11,3;1,66;Muy bueno / Oso ona
19/12/2024;09:00;59;59;Muy bueno / Oso ona;53;202;71;952,7;0;28,7;12,7;5,25;Muy bueno / Oso ona
19/12/2024;08:00;56;56;Muy bueno / Oso ona;53;197;70;951,9;0;1,6;12,6;5,22;Muy bueno / Oso ona
19/12/2024;07:00;53;53;Muy bueno / Oso ona;53;211;74;951,9;0;0;12,9;3,15;Muy bueno / Oso ona
19/12/2024;06:00;52;52;Muy bueno / Oso ona;53;214;77;951,8;0,1;0;12,7;2,05;Muy bueno / Oso ona
19/12/2024;05:00;51;51;Muy bueno / Oso ona;53;241;79;952,4;0;0;12,6;0,83;Muy bueno / Oso ona
19/12/2024;04:00;50;50;Muy bueno / Oso ona;53;215;78;953,6;0,4;0;12,4;2,41;Muy bueno / Oso ona
19/12/2024;03:00;53;53;Muy bueno / Oso ona;53;219;69;954,4;0;0;13,1;4,03;Muy bueno / Oso ona
19/12/2024;02:00;;;Sin datos / Daturik gabe;53;235;70;955;0;0;13;2,19;Sin datos / Daturik gabe
19/12/2024;01:00;56;56;Muy bueno / Oso ona;51;201;69;954,8;0;0;13;4,1;Muy bueno / Oso ona
18/12/2024;24:00;55;55;Muy bueno / Oso ona;50;214;64;956;0;0;13,6;2,66;Muy bueno / Oso ona
18/12/2024;23:00;53;53;Muy bueno / Oso ona;50;198;61;956,1;0;0;13,6;4,23;Muy bueno / Oso ona
18/12/2024;22:00;52;52;Muy bueno / Oso ona;51;197;59;956,5;0;0;13,3;3,33;Muy bueno / Oso ona
18/12/2024;21:00;53;53;Muy bueno / Oso ona;51;209;58;956,6;0;0;13,5;2,84;Muy bueno / Oso ona
18/12/2024;20:00;52;52;Muy bueno / Oso ona;52;224;57;957,4;0;0;13,4;2,37;Muy bueno / Oso ona
18/12/2024;19:00;47;47;Muy bueno / Oso ona;52;249;57;957,9;0;0;13,9;0,54;Muy bueno / Oso ona
18/12/2024;18:00;41;41;Muy bueno / Oso ona;53;183;61;958,3;0;0;13,5;1,37;Muy bueno / Oso ona
18/12/2024;17:00;48;48;Muy bueno / Oso ona;54;202;62;958,8;0;5,7;13,7;2,28;Muy bueno / Oso ona
18/12/2024;16:00;57;57;Muy bueno / Oso ona;49;227;61;958,8;0;69,3;14,7;4,31;Muy bueno / Oso ona
18/12/2024;15:00;55;55;Muy bueno / Oso ona;43;209;60;959,4;0;197,8;15,4;3,11;Muy bueno / Oso ona
18/12/2024;14:00;57;57;Muy bueno / Oso ona;42;215;60;960;0;225,7;15,7;3,1;Muy bueno / Oso ona
18/12/2024;13:00;57;57;Muy bueno / Oso ona;41;203;62;960,5;0;237,2;15,1;3,38;Muy bueno / Oso ona
18/12/2024;12:00;56;56;Muy bueno / Oso ona;40;198;64;961,6;0;146;13,6;3,37;Muy bueno / Oso ona
18/12/2024;11:00;53;53;Muy bueno / Oso ona;40;198;63;962;0;174,9;13,4;2,06;Muy bueno / Oso ona
18/12/2024;10:00;46;46;Muy bueno / Oso ona;39;203;61;962,3;0;145,5;13;1,58;Muy bueno / Oso ona
18/12/2024;09:00;12;12;Muy bueno / Oso ona;38;26;61;962,2;0;50,2;11,4;0,4;Muy bueno / Oso ona
18/12/2024;08:00;11;11;Muy bueno / Oso ona;43;49;65;962;0;1,8;9,4;0,75;Muy bueno / Oso ona
18/12/2024;07:00;44;44;Muy bueno / Oso ona;47;172;59;961,8;0;0;10,6;1,51;Muy bueno / Oso ona
18/12/2024;06:00;48;48;Muy bueno / Oso ona;48;183;55;962,1;0;0;10,1;1,37;Muy bueno / Oso ona
18/12/2024;05:00;53;53;Muy bueno / Oso ona;43;180;51;962,2;0;0;10,6;0,48;Muy bueno / Oso ona
18/12/2024;04:00;55;55;Muy bueno / Oso ona;38;190;51;962,2;0;0;10,5;0,66;Muy bueno / Oso ona
18/12/2024;03:00;43;43;Muy bueno / Oso ona;34;87;55;962,5;0;0;9,3;0,23;Muy bueno / Oso ona
18/12/2024;02:00;;;Sin datos / Daturik gabe;29;70;54;962,6;0;0;9,4;0,37;Sin datos / Daturik gabe
18/12/2024;01:00;46;46;Muy bueno / Oso ona;26;82;52;962,9;0;0;9,6;0,78;Muy bueno / Oso ona
17/12/2024;24:00;42;42;Muy bueno / Oso ona;21;96;55;963,2;0;0;9,3;0,34;Muy bueno / Oso ona
17/12/2024;23:00;49;49;Muy bueno / Oso ona;18;188;51;963,1;0;0;10,1;1,3;Muy bueno / Oso ona
17/12/2024;22:00;13;13;Muy bueno / Oso ona;18;188;58;963,3;0;0;9,3;0,24;Muy bueno / Oso ona
17/12/2024;21:00;18;18;Muy bueno / Oso ona;21;15;58;963,1;0;0;9,5;0,34;Muy bueno / Oso ona
17/12/2024;20:00;26;26;Muy bueno / Oso ona;21;182;52;963;0;0;10,5;0,95;Muy bueno / Oso ona
17/12/2024;19:00;10;10;Muy bueno / Oso ona;20;213;57;963,1;0;0;10,4;0,07;Muy bueno / Oso ona
17/12/2024;18:00;2;2;Muy bueno / Oso ona;22;25;63;963,3;0;0;9,6;0,34;Muy bueno / Oso ona
17/12/2024;17:00;7;7;Muy bueno / Oso ona;22;6;61;963,3;0;4,7;10,1;0,09;Muy bueno / Oso ona
17/12/2024;16:00;15;15;Muy bueno / Oso ona;22;350;57;963,4;0;32,6;11;0,42;Muy bueno / Oso ona
17/12/2024;15:00;50;50;Muy bueno / Oso ona;19;218;50;963,5;0;159,6;12,1;1,13;Muy bueno / Oso ona
17/12/2024;14:00;41;41;Muy bueno / Oso ona;13;199;53;963,9;0;233,4;11,1;1,13;Muy bueno / Oso ona
17/12/2024;13:00;14;14;Muy bueno / Oso ona;8;59;65;964,5;0;187,9;9,4;0,54;Muy bueno / Oso ona
17/12/2024;12:00;;;Sin datos / Daturik gabe;8;357;69;964,9;0;155,2;7,8;0,37;Sin datos / Daturik gabe
17/12/2024;11:00;;;Sin datos / Daturik gabe;9;331;75;965;0;114,6;5,7;0,47;Sin datos / Daturik gabe
17/12/2024;10:00;7;7;Muy bueno / Oso ona;11;40;78;964,8;0;109,9;5;0,4;Muy bueno / Oso ona
17/12/2024;09:00;2;2;Muy bueno / Oso ona;12;38;81;965;0;47,8;4;0,38;Muy bueno / Oso ona
17/12/2024;08:00;1;1;Muy bueno / Oso ona;13;10;82;965,2;0;2,3;3,4;0,17;Muy bueno / Oso ona
17/12/2024;07:00;13;13;Muy bueno / Oso ona;14;347;83;965,4;0;0;3,5;0,23;Muy bueno / Oso ona
17/12/2024;06:00;11;11;Muy bueno / Oso ona;13;210;88;965,5;0;0;2,6;0,24;Muy bueno / Oso ona
17/12/2024;05:00;15;15;Muy bueno / Oso ona;13;338;85;965,8;0;0;3,1;0,27;Muy bueno / Oso ona
17/12/2024;04:00;16;16;Muy bueno / Oso ona;11;360;84;966;0;0;3,4;0,14;Muy bueno / Oso ona
17/12/2024;03:00;25;25;Muy bueno / Oso ona;9;342;84;966,4;0;0;3,6;0,36;Muy bueno / Oso ona
17/12/2024;02:00;;;Sin datos / Daturik gabe;6;234;83;966,6;0;0;3,8;0,72;Sin datos / Daturik gabe
17/12/2024;01:00;13;13;Muy bueno / Oso ona;6;343;84;967;0;0;3,8;0,27;Muy bueno / Oso ona
16/12/2024;24:00;4;4;Muy bueno / Oso ona;7;353;84;967,1;0;0;4,1;0,28;Muy bueno / Oso ona
16/12/2024;23:00;10;10;Muy bueno / Oso ona;12;359;81;967,6;0;0;5;0,2;Muy bueno / Oso ona
16/12/2024;22:00;8;8;Muy bueno / Oso ona;18;336;82;967,8;0;0;4,8;0,27;Muy bueno / Oso ona
16/12/2024;21:00;3;3;Muy bueno / Oso ona;23;357;79;967,7;0;0;5,3;0,5;Muy bueno / Oso ona
16/12/2024;20:00;1;1;Muy bueno / Oso ona;29;355;78;967,9;0;0;5,8;0,33;Muy bueno / Oso ona
16/12/2024;19:00;2;2;Muy bueno / Oso ona;34;351;77;967,7;0;0;6,4;0,29;Muy bueno / Oso ona
16/12/2024;18:00;4;4;Muy bueno / Oso ona;39;338;77;967,5;0;0;6,6;0,45;Muy bueno / Oso ona
16/12/2024;17:00;22;22;Muy bueno / Oso ona;44;321;67;967;0;10,9;8,9;0,37;Muy bueno / Oso ona
16/12/2024;16:00;49;49;Muy bueno / Oso ona;44;261;56;967,1;0;124,2;12;0,4;Muy bueno / Oso ona
16/12/2024;15:00;52;52;Muy bueno / Oso ona;38;190;58;967,5;0;242;11,8;1,03;Muy bueno / Oso ona
16/12/2024;14:00;48;48;Muy bueno / Oso ona;32;180;66;967,9;0;298,4;10;1,96;Muy bueno / Oso ona
16/12/2024;13:00;50;50;Muy bueno / Oso ona;26;183;68;968,8;0;315,8;8,7;2,23;Muy bueno / Oso ona
16/12/2024;12:00;47;47;Muy bueno / Oso ona;23;182;70;969,5;0;305,1;8;1,61;Muy bueno / Oso ona
16/12/2024;11:00;43;43;Muy bueno / Oso ona;20;197;77;970,1;0;243,4;6;1,64;Muy bueno / Oso ona
16/12/2024;10:00;38;38;Muy bueno / Oso ona;19;218;78;970,2;0;161,2;5,6;1,28;Muy bueno / Oso ona
16/12/2024;09:00;24;24;Muy bueno / Oso ona;16;222;83;969,9;0;74;4,3;0,96;Muy bueno / Oso ona
16/12/2024;08:00;1;1;Muy bueno / Oso ona;18;230;95;969,4;0;2,5;1,1;0,14;Muy bueno / Oso ona
16/12/2024;07:00;1;1;Muy bueno / Oso ona;24;6;95;969;0;0;1,6;0,2;Muy bueno / Oso ona
16/12/2024;06:00;6;6;Muy bueno / Oso ona;32;330;97;969;0;0;1,7;0,33;Muy bueno / Oso ona
16/12/2024;05:00;20;20;Muy bueno / Oso ona;39;342;91;968,9;0;0;2,5;0,14;Muy bueno / Oso ona
16/12/2024;04:00;29;29;Muy bueno / Oso ona;43;308;91;969,1;0;0;2,9;0,24;Muy bueno / Oso ona
16/12/2024;03:00;30;30;Muy bueno / Oso ona;44;58;90;969,7;0;0;3,5;0,15;Muy bueno / Oso ona
16/12/2024;02:00;;;Sin datos / Daturik gabe;44;40;89;970,4;0;0;4,2;0,21;Sin datos / Daturik gabe
16/12/2024;01:00;37;37;Muy bueno / Oso ona;44;181;91;971,1;0;0;4,5;0,37;Muy bueno / Oso ona
15/12/2024;24:00;46;46;Muy bueno / Oso ona;47;280;88;971,9;0;0;6;0,37;Muy bueno / Oso ona
15/12/2024;23:00;56;56;Muy bueno / Oso ona;49;8;84;972,1;0;0;7;0,67;Muy bueno / Oso ona
15/12/2024;22:00;54;54;Muy bueno / Oso ona;50;20;88;972,4;0;0;6,6;0,73;Muy bueno / Oso ona
15/12/2024;21:00;49;49;Muy bueno / Oso ona;51;22;85;972,3;0;0;7,1;0,64;Muy bueno / Oso ona
15/12/2024;20:00;38;38;Muy bueno / Oso ona;53;13;82;972,5;0;0;7,5;0,58;Muy bueno / Oso ona
15/12/2024;19:00;28;28;Muy bueno / Oso ona;56;273;81;972,3;0;0;7,9;0,41;Muy bueno / Oso ona
15/12/2024;18:00;46;46;Muy bueno / Oso ona;59;345;75;972;0;0;8,1;0,52;Muy bueno / Oso ona
15/12/2024;17:00;58;58;Muy bueno / Oso ona;59;359;72;971,4;0;3,2;8,3;0,87;Muy bueno / Oso ona
15/12/2024;16:00;65;65;Muy bueno / Oso ona;58;353;70;970,9;0;94,7;9,2;1,11;Muy bueno / Oso ona
15/12/2024;15:00;60;60;Muy bueno / Oso ona;56;357;76;970,5;0;104,6;8,6;1,06;Muy bueno / Oso ona
15/12/2024;14:00;65;65;Muy bueno / Oso ona;55;357;73;970;0;198,5;9,3;1,33;Muy bueno / Oso ona
15/12/2024;13:00;65;65;Muy bueno / Oso ona;53;16;78;970;0,1;124,2;8,7;1,13;Muy bueno / Oso ona
15/12/2024;12:00;63;63;Muy bueno / Oso ona;52;8;85;970,3;0;159,4;8;1,19;Muy bueno / Oso ona
15/12/2024;11:00;51;51;Muy bueno / Oso ona;51;2;90;970,7;0,1;53;7,1;0,75;Muy bueno / Oso ona
15/12/2024;10:00;48;48;Muy bueno / Oso ona;51;346;93;970,3;0,3;36;6,5;0,83;Muy bueno / Oso ona
15/12/2024;09:00;47;47;Muy bueno / Oso ona;51;286;90;969,5;0;16,3;6,3;0,7;Muy bueno / Oso ona
15/12/2024;08:00;47;47;Muy bueno / Oso ona;51;311;90;969;0,1;0,4;6,2;0,6;Muy bueno / Oso ona
15/12/2024;07:00;51;51;Muy bueno / Oso ona;52;299;90;968,5;0;0;5,9;0,7;Muy bueno / Oso ona
15/12/2024;06:00;54;54;Muy bueno / Oso ona;51;301;87;968,1;0,1;0;6;0,86;Muy bueno / Oso ona
15/12/2024;05:00;56;56;Muy bueno / Oso ona;48;306;85;967,8;0;0;6;0,87;Muy bueno / Oso ona
15/12/2024;04:00;54;54;Muy bueno / Oso ona;43;296;85;967,7;0;0;6,1;0,91;Muy bueno / Oso ona
15/12/2024;03:00;47;47;Muy bueno / Oso ona;42;277;86;967,7;0,1;0;6,1;0,94;Muy bueno / Oso ona
15/12/2024;02:00;;;Sin datos / Daturik gabe;41;264;83;967,2;0;0;6,3;0,98;Sin datos / Daturik gabe
15/12/2024;01:00;51;51;Muy bueno / Oso ona;41;252;82;967,3;0;0;6,5;1,26;Muy bueno / Oso ona
14/12/2024;24:00;49;49;Muy bueno / Oso ona;41;239;85;967,4;0;0;6,3;1,27;Muy bueno / Oso ona
14/12/2024;23:00;43;43;Muy bueno / Oso ona;40;263;85;967,3;0,2;0;6,3;0,77;Muy bueno / Oso ona
14/12/2024;22:00;33;33;Muy bueno / Oso ona;40;305;82;967;0;0;6,6;0,33;Muy bueno / Oso ona
14/12/2024;21:00;27;27;Muy bueno / Oso ona;41;332;83;966,7;0;0;6,8;0,25;Muy bueno / Oso ona
14/12/2024;20:00;45;45;Muy bueno / Oso ona;41;329;81;966,5;0,4;0;6,7;0,84;Muy bueno / Oso ona
14/12/2024;19:00;42;42;Muy bueno / Oso ona;36;312;76;965,9;0;0;7;0,86;Muy bueno / Oso ona
14/12/2024;18:00;40;40;Muy bueno / Oso ona;32;333;80;965,3;0;0;7;0,86;Muy bueno / Oso ona
14/12/2024;17:00;46;46;Muy bueno / Oso ona;27;343;83;965;0;3,2;7;0,9;Muy bueno / Oso ona
14/12/2024;16:00;47;47;Muy bueno / Oso ona;22;352;70;964,3;0;38,1;8,3;1,13;Muy bueno / Oso ona
14/12/2024;15:00;42;42;Muy bueno / Oso ona;17;353;67;963,8;0;70,6;9,4;0,6;Muy bueno / Oso ona
14/12/2024;14:00;40;40;Muy bueno / Oso ona;12;310;70;963,8;0;92,6;8,9;0,58;Muy bueno / Oso ona
14/12/2024;13:00;24;24;Muy bueno / Oso ona;7;185;74;964;0;184,9;8,1;0,38;Muy bueno / Oso ona
14/12/2024;12:00;8;8;Muy bueno / Oso ona;5;352;74;964,3;0;76,1;7,5;0,3;Muy bueno / Oso ona
14/12/2024;11:00;7;7;Muy bueno / Oso ona;4;30;75;963,8;0,1;225,8;7,6;0,21;Muy bueno / Oso ona
14/12/2024;10:00;5;5;Muy bueno / Oso ona;4;311;83;963,5;0;129,9;4,4;0,14;Muy bueno / Oso ona
14/12/2024;09:00;4;4;Muy bueno / Oso ona;4;77;89;963,1;0;26,1;2,2;0,29;Muy bueno / Oso ona
14/12/2024;08:00;2;2;Muy bueno / Oso ona;4;84;90;962,4;0;0,3;1,6;0,47;Muy bueno / Oso ona
14/12/2024;07:00;3;3;Muy bueno / Oso ona;4;25;92;961,6;0;0;1,4;0,23;Muy bueno / Oso ona
14/12/2024;06:00;5;5;Muy bueno / Oso ona;5;209;97;961;0;0;-0,1;0,42;Muy bueno / Oso ona
14/12/2024;05:00;4;4;Muy bueno / Oso ona;5;235;98;960,6;0;0;-0,3;0,3;Muy bueno / Oso ona
14/12/2024;04:00;3;3;Muy bueno / Oso ona;5;228;98;960,6;0;0;0,3;0,24;Muy bueno / Oso ona
14/12/2024;03:00;7;7;Muy bueno / Oso ona;6;329;98;960,2;0;0;0,9;0,36;Muy bueno / Oso ona
14/12/2024;02:00;;;Sin datos / Daturik gabe;7;265;95;959,9;0;0;1,1;0,11;Sin datos / Daturik gabe
14/12/2024;01:00;4;4;Muy bueno / Oso ona;9;8;89;959,8;0;0;2,3;0,24;Muy bueno / Oso ona
13/12/2024;24:00;2;2;Muy bueno / Oso ona;12;2;87;959,9;0;0;3;0,17;Muy bueno / Oso ona
13/12/2024;23:00;11;11;Muy bueno / Oso ona;15;70;90;959,5;0;0;3,1;0,55;Muy bueno / Oso ona
13/12/2024;22:00;3;3;Muy bueno / Oso ona;17;69;89;959,2;0;0;3,3;0,5;Muy bueno / Oso ona
13/12/2024;21:00;2;2;Muy bueno / Oso ona;20;339;89;958,9;0;0;4,3;0,05;Muy bueno / Oso ona
