Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
30/10/2025;04:00;0;13;13;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;125;98;1002,1;0,3;12,1;0,83;Muy bueno / Oso ona
30/10/2025;03:00;1;19;17;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;128;96;1002,2;0,3;12,9;0,91;Muy bueno / Oso ona
30/10/2025;02:00;0;12;12;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;125;95;1002,7;0,3;13,5;1,13;Muy bueno / Oso ona
30/10/2025;01:00;0;11;11;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;113;92;1002,7;0,3;14,2;1,09;Muy bueno / Oso ona
29/10/2025;24:00;0;13;13;Muy bueno / Oso ona;16;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;91;1002,5;0,3;14,7;0,96;Muy bueno / Oso ona
29/10/2025;23:00;0;20;20;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;115;87;1002,2;0,3;15,4;0,85;Muy bueno / Oso ona
29/10/2025;22:00;0;25;25;Muy bueno / Oso ona;21,75;Bueno / Ona;9,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;49;86;1001,5;0,3;15,9;0,35;Bueno / Ona
29/10/2025;21:00;0;14;14;Muy bueno / Oso ona;23,5;Bueno / Ona;9,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;294;82;1000,8;0,3;16,2;1,4;Bueno / Ona
29/10/2025;20:00;0;20;19;Muy bueno / Oso ona;24,92;Bueno / Ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;268;84;1000,2;0,3;16;0,35;Bueno / Ona
29/10/2025;19:00;0;13;13;Muy bueno / Oso ona;26,25;Bueno / Ona;11,21;Bueno / Ona;3;Muy bueno / Oso ona;332;85;999,2;0,3;15,9;1,16;Bueno / Ona
29/10/2025;18:00;1;30;30;Muy bueno / Oso ona;28,08;Bueno / Ona;11,88;Bueno / Ona;3;Muy bueno / Oso ona;322;88;997,9;0,5;16,2;1,68;Bueno / Ona
29/10/2025;17:00;1;31;30;Muy bueno / Oso ona;29,29;Bueno / Ona;12,21;Bueno / Ona;3;Muy bueno / Oso ona;324;70;996,1;9,9;18,3;1,57;Bueno / Ona
29/10/2025;16:00;0;14;14;Muy bueno / Oso ona;29;Bueno / Ona;12,17;Bueno / Ona;3;Muy bueno / Oso ona;302;69;995,1;73;18,7;2,21;Bueno / Ona
29/10/2025;15:00;1;17;15;Muy bueno / Oso ona;28,75;Bueno / Ona;12,08;Bueno / Ona;3;Muy bueno / Oso ona;302;68;994,3;198;19,4;2,62;Bueno / Ona
29/10/2025;14:00;1;18;17;Muy bueno / Oso ona;28,46;Bueno / Ona;11,96;Bueno / Ona;3;Muy bueno / Oso ona;293;67;994,1;377,9;19,9;2,49;Bueno / Ona
29/10/2025;13:00;1;8;7;Muy bueno / Oso ona;28,25;Bueno / Ona;11,88;Bueno / Ona;3;Muy bueno / Oso ona;224;48;994,4;634,6;23,2;1,72;Bueno / Ona
29/10/2025;12:00;1;8;7;Muy bueno / Oso ona;28,33;Bueno / Ona;11,96;Bueno / Ona;4;Muy bueno / Oso ona;179;51;994,8;753,7;22,3;2,32;Bueno / Ona
29/10/2025;11:00;1;7;6;Muy bueno / Oso ona;28,83;Bueno / Ona;12,29;Bueno / Ona;4;Muy bueno / Oso ona;183;56;995,1;623,7;20,3;2,91;Bueno / Ona
29/10/2025;10:00;1;10;9;Muy bueno / Oso ona;29,25;Bueno / Ona;12,63;Bueno / Ona;4;Muy bueno / Oso ona;186;59;995,2;154,7;18,8;2,05;Bueno / Ona
29/10/2025;09:00;1;19;17;Muy bueno / Oso ona;29,54;Bueno / Ona;12,88;Bueno / Ona;3;Muy bueno / Oso ona;125;62;995,4;92,9;17,6;1,27;Bueno / Ona
29/10/2025;08:00;1;30;29;Muy bueno / Oso ona;29,96;Bueno / Ona;13,17;Bueno / Ona;4;Muy bueno / Oso ona;102;64;995,3;19;16,5;1,41;Bueno / Ona
29/10/2025;07:00;0;29;29;Muy bueno / Oso ona;30,67;Bueno / Ona;13,75;Bueno / Ona;4;Muy bueno / Oso ona;97;63;995,2;0,8;16,3;1,73;Bueno / Ona
29/10/2025;06:00;0;16;16;Muy bueno / Oso ona;31,17;Bueno / Ona;14,29;Bueno / Ona;5;Muy bueno / Oso ona;121;55;995,4;0,3;17,3;1,99;Bueno / Ona
29/10/2025;05:00;0;13;13;Muy bueno / Oso ona;31,54;Bueno / Ona;14,71;Bueno / Ona;5;Muy bueno / Oso ona;98;51;995,5;0,3;17,5;1,5;Bueno / Ona
29/10/2025;04:00;0;11;11;Muy bueno / Oso ona;31,88;Bueno / Ona;15,13;Bueno / Ona;7;Muy bueno / Oso ona;112;48;995,6;0,3;17,6;1,97;Bueno / Ona
29/10/2025;03:00;0;14;14;Muy bueno / Oso ona;32,17;Bueno / Ona;15,42;Bueno / Ona;10;Muy bueno / Oso ona;134;50;996,5;0,3;17;1,39;Bueno / Ona
29/10/2025;02:00;0;17;17;Muy bueno / Oso ona;32,25;Bueno / Ona;15,46;Bueno / Ona;14;Muy bueno / Oso ona;109;50;997,3;0,3;17;1,85;Bueno / Ona
29/10/2025;01:00;1;37;36;Muy bueno / Oso ona;31,5;Bueno / Ona;14,88;Bueno / Ona;23;Muy bueno / Oso ona;152;63;998,2;0,3;14,9;2,17;Bueno / Ona
28/10/2025;24:00;1;36;35;Muy bueno / Oso ona;29,38;Bueno / Ona;13,75;Bueno / Ona;18;Muy bueno / Oso ona;160;64;998,9;0,3;15;2,29;Bueno / Ona
28/10/2025;23:00;3;47;43;Bueno / Ona;27,17;Bueno / Ona;13,04;Bueno / Ona;12;Muy bueno / Oso ona;152;64;999,8;0,3;14,8;1,78;Bueno / Ona
28/10/2025;22:00;5;50;43;Bueno / Ona;24,04;Bueno / Ona;12,13;Bueno / Ona;14;Muy bueno / Oso ona;160;65;1000,6;0,3;15,1;1,66;Bueno / Ona
28/10/2025;21:00;7;50;41;Bueno / Ona;22,5;Bueno / Ona;11,38;Bueno / Ona;22;Muy bueno / Oso ona;158;61;1001,1;0,3;15,6;2,27;Bueno / Ona
28/10/2025;20:00;12;67;50;Bueno / Ona;21,46;Bueno / Ona;;Sin datos / Daturik gabe;11;Muy bueno / Oso ona;161;64;1001,6;0,3;16,1;2,42;Bueno / Ona
28/10/2025;19:00;19;80;53;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;163;65;1001,7;0,3;16,9;2,43;Bueno / Ona
28/10/2025;18:00;9;70;58;Bueno / Ona;19,04;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4;Muy bueno / Oso ona;160;56;1001,7;1,3;19,3;2,05;Bueno / Ona
28/10/2025;17:00;1;28;27;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;104;42;1001,7;66,8;22,7;1,38;Muy bueno / Oso ona
28/10/2025;16:00;1;14;13;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;98;39;1002,3;267,6;24,1;1,85;Muy bueno / Oso ona
28/10/2025;15:00;1;14;13;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;101;39;1003;450,3;24,2;1,68;Muy bueno / Oso ona
28/10/2025;14:00;1;11;10;Muy bueno / Oso ona;18,96;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;94;41;1003,9;595,8;23,6;1,81;Muy bueno / Oso ona
28/10/2025;13:00;1;11;10;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;101;45;1005,2;645,1;22,2;1,69;Muy bueno / Oso ona
28/10/2025;12:00;14;46;25;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;9;Muy bueno / Oso ona;152;55;1006,7;729,8;20,3;1,42;Muy bueno / Oso ona
28/10/2025;11:00;28;73;31;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;12;Muy bueno / Oso ona;160;67;1007,8;650,1;16;2,16;Muy bueno / Oso ona
28/10/2025;10:00;20;54;24;Muy bueno / Oso ona;18,71;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;160;74;1008,6;520,1;12,8;2,46;Muy bueno / Oso ona
28/10/2025;09:00;33;78;28;Muy bueno / Oso ona;19,25;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;142;86;1009,1;332,8;9,7;2,12;Muy bueno / Oso ona
28/10/2025;08:00;48;100;27;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;126;95;1009,2;89,6;7,6;1,36;Muy bueno / Oso ona
28/10/2025;07:00;30;69;23;Muy bueno / Oso ona;18,25;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;135;99;1009,3;3,9;6,7;1,5;Muy bueno / Oso ona
28/10/2025;06:00;14;41;21;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;140;99;1009,9;0,3;6,7;1,78;Muy bueno / Oso ona
28/10/2025;05:00;6;25;17;Muy bueno / Oso ona;17,21;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;145;100;1010,5;0,3;6,7;1,61;Muy bueno / Oso ona
28/10/2025;04:00;5;24;17;Muy bueno / Oso ona;16,83;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;134;99;1011;0,3;7,1;1,54;Muy bueno / Oso ona
28/10/2025;03:00;3;21;17;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;137;99;1011,7;0,3;7,7;1,32;Muy bueno / Oso ona
28/10/2025;02:00;2;19;17;Muy bueno / Oso ona;15,67;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;149;95;1012,2;0,3;8,5;1,95;Muy bueno / Oso ona
28/10/2025;01:00;4;25;20;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;133;94;1012,9;0,3;9,1;1,24;Muy bueno / Oso ona
27/10/2025;24:00;7;35;25;Muy bueno / Oso ona;15;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;128;94;1013,4;0,3;9,6;0,96;Muy bueno / Oso ona
27/10/2025;23:00;4;34;29;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;137;92;1013,8;0,3;10,3;1,3;Muy bueno / Oso ona
27/10/2025;22:00;11;55;38;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;110;91;1014,1;0,3;10,8;1,09;Muy bueno / Oso ona
27/10/2025;21:00;6;48;39;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;128;89;1014,1;0,3;11,4;1,26;Muy bueno / Oso ona
27/10/2025;20:00;5;51;44;Bueno / Ona;14,63;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;134;86;1014,1;0,3;12,3;1,07;Bueno / Ona
27/10/2025;19:00;3;43;38;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;127;78;1014;0,3;13,7;0,46;Muy bueno / Oso ona
27/10/2025;18:00;0;22;21;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;14;73;1013,5;1,9;14,6;0,59;Muy bueno / Oso ona
27/10/2025;17:00;1;13;12;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;11;66;1013,2;56;16;1,22;Muy bueno / Oso ona
27/10/2025;16:00;4;23;17;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;336;60;1013;294,6;17,3;1,65;Muy bueno / Oso ona
27/10/2025;15:00;2;15;12;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;327;57;1013,2;465,4;17,9;1,47;Muy bueno / Oso ona
27/10/2025;14:00;1;12;10;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;319;55;1013,7;608,7;18,7;0,81;Muy bueno / Oso ona
27/10/2025;13:00;1;9;7;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;243;56;1014,4;652,7;17,9;0,88;Muy bueno / Oso ona
27/10/2025;12:00;3;15;11;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;8;Muy bueno / Oso ona;329;57;1015,2;732,5;17,6;0,6;Muy bueno / Oso ona
27/10/2025;11:00;10;39;24;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;8;Muy bueno / Oso ona;92;64;1015,6;653;15,5;0,81;Muy bueno / Oso ona
27/10/2025;10:00;28;77;34;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;86;77;1015,6;372,3;12;1,01;Muy bueno / Oso ona
27/10/2025;09:00;40;92;32;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;88;86;1015,2;130,4;9,6;1,17;Muy bueno / Oso ona
27/10/2025;08:00;50;109;33;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;95;92;1014,6;50;8,3;1,49;Muy bueno / Oso ona
27/10/2025;07:00;39;85;27;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;91;95;1014,4;3,7;7,5;1,52;Muy bueno / Oso ona
27/10/2025;06:00;15;41;19;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;95;96;1014,4;0,3;7,6;1,51;Muy bueno / Oso ona
27/10/2025;05:00;7;25;15;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;91;96;1014,3;0,3;7,9;1,46;Muy bueno / Oso ona
27/10/2025;04:00;4;19;14;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;87;96;1014,3;0,3;8,2;1,4;Muy bueno / Oso ona
27/10/2025;03:00;1;14;12;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;97;95;1014,4;0,3;8,7;1,11;Muy bueno / Oso ona
27/10/2025;02:00;1;13;12;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;99;94;1014,5;0,3;9,4;1,03;Muy bueno / Oso ona
27/10/2025;01:00;1;21;19;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;103;91;1014,8;0,3;10;1,16;Muy bueno / Oso ona
26/10/2025;24:00;1;26;25;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;94;90;1014,9;0,3;10,3;1,23;Muy bueno / Oso ona
26/10/2025;23:00;1;26;25;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;95;87;1015;0,3;10,7;1,25;Muy bueno / Oso ona
26/10/2025;22:00;1;30;29;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;96;85;1015;0,3;11,3;1,18;Muy bueno / Oso ona
26/10/2025;21:00;3;39;35;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;88;85;1014,8;0,3;11,8;1,23;Muy bueno / Oso ona
26/10/2025;20:00;2;38;36;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;92;79;1014,7;0,3;12,8;0,8;Muy bueno / Oso ona
26/10/2025;19:00;1;28;27;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;81;72;1014,4;0,3;13,8;0,38;Muy bueno / Oso ona
26/10/2025;18:00;0;14;14;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;302;65;1014;0,8;14,5;0,68;Muy bueno / Oso ona
26/10/2025;17:00;0;8;8;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;302;59;1013,8;32,6;14,9;1,86;Muy bueno / Oso ona
26/10/2025;16:00;0;4;4;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;315;55;1013,6;146;15,4;2,31;Muy bueno / Oso ona
26/10/2025;15:00;0;5;5;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;62;1013,6;163,2;14,9;1,4;Muy bueno / Oso ona
26/10/2025;14:00;0;3;2;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;321;58;1013,8;192,2;15;2,41;Muy bueno / Oso ona
26/10/2025;13:00;1;6;6;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;306;65;1013,9;276,4;15,1;2,11;Muy bueno / Oso ona
26/10/2025;12:00;1;7;7;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;334;79;1013,9;312,6;14;0,85;Muy bueno / Oso ona
26/10/2025;11:00;1;5;4;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;305;91;1014;406,4;12,2;0,81;Muy bueno / Oso ona
26/10/2025;10:00;1;10;9;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;324;94;1013,3;158,5;11,9;0,81;Muy bueno / Oso ona
26/10/2025;09:00;1;15;14;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;46;97;1012,5;84;11,7;0,29;Muy bueno / Oso ona
26/10/2025;08:00;1;14;13;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;164;98;1011,7;22,1;11,3;0,56;Muy bueno / Oso ona
26/10/2025;07:00;1;16;14;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;82;97;1010,8;1,6;11,7;0,28;Muy bueno / Oso ona
26/10/2025;06:00;0;12;12;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;77;94;1010,4;0,3;12;0,42;Muy bueno / Oso ona
26/10/2025;05:00;0;10;10;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;93;95;1010;0,3;11,9;0,62;Muy bueno / Oso ona
26/10/2025;04:00;0;10;10;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;57;96;1009,6;0,3;11,6;0,5;Muy bueno / Oso ona
26/10/2025;03:00;0;11;11;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;97;96;1009,5;0,3;11,7;0,69;Muy bueno / Oso ona
26/10/2025;02:00;0;11;11;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;64;96;1009,6;0,3;12;0,26;Muy bueno / Oso ona
26/10/2025;01:00;0;14;14;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;113;95;1009,6;0,3;12;1,19;Muy bueno / Oso ona
25/10/2025;24:00;1;17;16;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;110;94;1009,5;0,3;12,3;0,85;Muy bueno / Oso ona
25/10/2025;23:00;0;16;16;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;355;93;1009,5;0,3;12,8;0,18;Muy bueno / Oso ona
25/10/2025;22:00;1;21;21;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;91;96;1009,2;0,3;12,5;0,58;Muy bueno / Oso ona
25/10/2025;21:00;1;25;24;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;75;96;1009;0,3;13;0,52;Muy bueno / Oso ona
25/10/2025;20:00;1;25;24;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;81;93;1008,8;0,3;13,4;0,65;Muy bueno / Oso ona
25/10/2025;19:00;1;24;24;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;58;93;1008,2;0,3;13,8;0,38;Muy bueno / Oso ona
25/10/2025;18:00;1;13;13;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;352;91;1007,5;0,7;13,6;0,44;Muy bueno / Oso ona
25/10/2025;17:00;0;9;9;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;306;79;1006,5;16,8;14,4;2,4;Muy bueno / Oso ona
25/10/2025;16:00;1;11;10;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;62;1005,7;47,8;16,5;1,76;Muy bueno / Oso ona
25/10/2025;15:00;1;9;8;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;61;1005,5;70,4;16,6;2,63;Muy bueno / Oso ona
25/10/2025;14:00;1;21;20;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;275;59;1005,4;59,1;17;0,99;Muy bueno / Oso ona
25/10/2025;13:00;1;20;18;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;340;60;1005,2;99,5;17,9;0,22;Muy bueno / Oso ona
25/10/2025;12:00;4;30;25;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;246;64;1005,1;124,2;17,1;0,12;Muy bueno / Oso ona
25/10/2025;11:00;6;33;25;Muy bueno / Oso ona;15,83;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;77;73;1005,4;143,1;15,7;0,81;Muy bueno / Oso ona
25/10/2025;10:00;7;30;21;Muy bueno / Oso ona;15,83;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;130;76;1005,2;178,4;14,4;1,5;Muy bueno / Oso ona
25/10/2025;09:00;9;36;23;Muy bueno / Oso ona;16,42;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;6;Muy bueno / Oso ona;126;82;1005,1;147,5;13,2;1,12;Muy bueno / Oso ona
25/10/2025;08:00;9;36;23;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;109;87;1004,3;77,3;12;1,32;Muy bueno / Oso ona
25/10/2025;07:00;5;34;26;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;94;89;1003,7;6,7;11,7;1,36;Muy bueno / Oso ona
25/10/2025;06:00;2;24;21;Muy bueno / Oso ona;17,13;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;96;87;1003,6;0,3;12,1;1,06;Muy bueno / Oso ona
25/10/2025;05:00;1;18;17;Muy bueno / Oso ona;17,54;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;95;86;1003,5;0,3;12,3;1,16;Muy bueno / Oso ona
25/10/2025;04:00;1;15;14;Muy bueno / Oso ona;17,88;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;97;83;1003,5;0,3;12,7;1,14;Muy bueno / Oso ona
25/10/2025;03:00;1;16;15;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;103;83;1003,8;0,3;12,8;1,27;Muy bueno / Oso ona
25/10/2025;02:00;1;18;17;Muy bueno / Oso ona;18,58;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;103;81;1004,1;0,3;13,1;0,96;Muy bueno / Oso ona
25/10/2025;01:00;1;21;20;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;110;80;1004,3;0,3;13,4;0,96;Muy bueno / Oso ona
24/10/2025;24:00;1;25;24;Muy bueno / Oso ona;19,04;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;79;1004,9;0,3;13,6;0,73;Muy bueno / Oso ona
24/10/2025;23:00;1;22;22;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;133;77;1004,8;0,3;13,7;0,88;Muy bueno / Oso ona
