Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
15/04/2024;12:00;0,18;0,18;7;34;24;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;50;15,75;Muy bueno / Oso ona;12,38;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;11:00;0,19;0,17;13;47;28;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;50;16,21;Muy bueno / Oso ona;12,79;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;10:00;0,19;0,17;8;39;26;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;51;16,58;Muy bueno / Oso ona;13,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;09:00;0,2;0,16;11;49;32;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;54;17,04;Muy bueno / Oso ona;13,63;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;08:00;0,2;0,15;8;47;35;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;56;17,08;Muy bueno / Oso ona;13,92;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;07:00;0,18;0,15;5;43;35;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;59;17,21;Muy bueno / Oso ona;14,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;06:00;0,16;0,14;4;34;28;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;62;17,38;Muy bueno / Oso ona;14,38;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;05:00;0,14;0,14;2;20;18;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;64;17,67;Muy bueno / Oso ona;14,58;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;04:00;0,13;0,15;1;13;12;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;65;18,13;Muy bueno / Oso ona;14,92;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;03:00;0,14;0,16;0;10;9;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;64;18,5;Muy bueno / Oso ona;15,21;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;02:00;0,15;0,17;0;10;10;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;64;18,92;Muy bueno / Oso ona;15,42;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
15/04/2024;01:00;0,14;0,18;1;12;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;65;19,25;Muy bueno / Oso ona;15,63;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;24:00;0,15;0,19;2;13;9;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;68;19,54;Muy bueno / Oso ona;15,83;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;23:00;0,15;0,19;1;11;9;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;72;20;Muy bueno / Oso ona;16,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;22:00;0,16;0,2;1;13;11;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;75;;Sin datos / Daturik gabe;16,5;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;21:00;0,19;0,21;2;20;17;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;76;;Sin datos / Daturik gabe;16,75;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;20:00;0,21;0,21;5;28;21;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;76;;Sin datos / Daturik gabe;16,83;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;19:00;0,22;0,22;5;27;20;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;75;21,13;Bueno / Ona;16,88;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;18:00;0,19;0,22;3;26;22;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;73;21,46;Bueno / Ona;17,08;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;17:00;0,22;0,22;5;33;26;Muy bueno / Oso ona;86;86;Bueno / Ona;68;21,58;Bueno / Ona;17,04;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;16:00;0,22;0,22;5;32;25;Muy bueno / Oso ona;85;85;Bueno / Ona;61;21,46;Bueno / Ona;16,83;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;15:00;0,22;0,23;3;21;17;Muy bueno / Oso ona;91;91;Bueno / Ona;53;21,13;Bueno / Ona;16,42;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;14:00;;0,23;4;27;21;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;43;;Sin datos / Daturik gabe;16,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;13:00;0,23;0,24;5;29;22;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;35;;Sin datos / Daturik gabe;15,71;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;12:00;0,23;0,24;8;40;28;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;27;;Sin datos / Daturik gabe;15,46;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;11:00;0,23;0,25;9;44;31;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;22;19,96;Muy bueno / Oso ona;15,21;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;10:00;0,24;0,25;12;52;34;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;18;19,92;Muy bueno / Oso ona;15,13;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;09:00;0,23;0,26;17;58;32;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;16;19,71;Muy bueno / Oso ona;14,96;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;08:00;0,23;0,26;25;72;34;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;15;19,71;Muy bueno / Oso ona;14,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;07:00;0,24;0,27;20;64;34;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;15;19,92;Muy bueno / Oso ona;15;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;06:00;0,27;0,28;22;71;38;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;15;;Sin datos / Daturik gabe;14,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;05:00;0,27;0,29;20;71;41;Bueno / Ona;12;12;Muy bueno / Oso ona;16;;Sin datos / Daturik gabe;14,92;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;04:00;0,27;0,29;18;69;42;Bueno / Ona;12;12;Muy bueno / Oso ona;21;;Sin datos / Daturik gabe;14,79;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;03:00;0,27;0,29;12;64;45;Bueno / Ona;13;13;Muy bueno / Oso ona;29;;Sin datos / Daturik gabe;14,67;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;02:00;0,27;0,29;5;52;44;Bueno / Ona;16;16;Muy bueno / Oso ona;41;;Sin datos / Daturik gabe;14,58;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
14/04/2024;01:00;0,29;0,29;6;55;47;Bueno / Ona;19;19;Muy bueno / Oso ona;53;19,96;Muy bueno / Oso ona;14,46;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;24:00;0,3;0,28;5;55;47;Bueno / Ona;24;24;Muy bueno / Oso ona;65;19,75;Muy bueno / Oso ona;14,25;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;23:00;0,31;0,27;5;58;50;Bueno / Ona;;;Sin datos / Daturik gabe;78;19,58;Muy bueno / Oso ona;14,04;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;22:00;0,31;0,26;8;64;52;Bueno / Ona;41;41;Muy bueno / Oso ona;81;19,42;Muy bueno / Oso ona;13,79;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;21:00;0,3;0,24;7;67;57;Bueno / Ona;43;43;Muy bueno / Oso ona;81;19,25;Muy bueno / Oso ona;13,54;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;20:00;0,29;0,23;8;68;56;Bueno / Ona;56;56;Muy bueno / Oso ona;85;19,13;Muy bueno / Oso ona;13,29;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;19:00;0,27;0,23;3;41;37;Muy bueno / Oso ona;86;86;Bueno / Ona;84;19,5;Muy bueno / Oso ona;13,25;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;18:00;0,27;0,23;3;50;46;Bueno / Ona;88;88;Bueno / Ona;77;;Sin datos / Daturik gabe;13,29;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;17:00;0,22;0,22;2;35;32;Muy bueno / Oso ona;92;92;Bueno / Ona;70;21,33;Bueno / Ona;13,25;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;16:00;0,2;0,23;2;19;17;Muy bueno / Oso ona;104;104;Bueno / Ona;61;21,71;Bueno / Ona;13,17;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;15:00;0,2;0,24;2;18;15;Muy bueno / Oso ona;95;95;Bueno / Ona;50;22,13;Bueno / Ona;13,17;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;14:00;;0,25;2;16;13;Muy bueno / Oso ona;84;84;Bueno / Ona;40;22,63;Bueno / Ona;13,25;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;13:00;0,24;0,27;5;34;26;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;31;23,25;Bueno / Ona;13,46;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;12:00;0,25;0,26;12;51;33;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;23;24,04;Bueno / Ona;13,58;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;11:00;0,27;0,26;15;61;39;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;19;24,67;Bueno / Ona;13,67;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;10:00;0,24;0,26;17;61;36;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;16;25,13;Bueno / Ona;13,71;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;09:00;0,28;0,26;27;80;39;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;14;25,58;Bueno / Ona;13,83;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;08:00;0,29;0,26;30;82;36;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;14;26;Bueno / Ona;13,92;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;07:00;0,27;0,26;32;85;36;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;14;26,21;Bueno / Ona;13,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;06:00;0,27;0,27;25;76;37;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;14;26,25;Bueno / Ona;13,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;05:00;0,24;0,27;20;70;39;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;15;26,13;Bueno / Ona;13,92;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;04:00;0,23;0,29;10;56;40;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;17;26,08;Bueno / Ona;13,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;03:00;0,25;0,31;8;53;41;Bueno / Ona;12;12;Muy bueno / Oso ona;17;26,13;Bueno / Ona;14;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;02:00;0,25;0,32;7;54;44;Bueno / Ona;14;14;Muy bueno / Oso ona;18;25,75;Bueno / Ona;13,79;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
13/04/2024;01:00;0,26;0,34;4;44;39;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;21;25,71;Bueno / Ona;13,71;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;24:00;0,28;0,34;7;58;47;Bueno / Ona;;;Sin datos / Daturik gabe;26;25,83;Bueno / Ona;13,75;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;23:00;0,37;0,34;15;78;56;Bueno / Ona;15;15;Muy bueno / Oso ona;32;25,92;Bueno / Ona;13,79;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;22:00;0,32;0,33;10;72;57;Bueno / Ona;20;20;Muy bueno / Oso ona;36;25,75;Bueno / Ona;13,67;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;21:00;0,34;0,33;9;73;60;Bueno / Ona;23;23;Muy bueno / Oso ona;41;25,58;Bueno / Ona;13,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;20:00;0,39;0,33;27;121;80;Bueno / Ona;15;15;Muy bueno / Oso ona;44;25,42;Bueno / Ona;13,54;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;19:00;0,39;0,31;30;143;98;Bueno / Ona;16;16;Muy bueno / Oso ona;47;24,79;Bueno / Ona;13,38;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;18:00;0,35;0,29;16;116;91;Bueno / Ona;33;33;Muy bueno / Oso ona;49;23,17;Bueno / Ona;13;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;17:00;0,3;0,29;12;82;64;Bueno / Ona;49;49;Muy bueno / Oso ona;48;22,25;Bueno / Ona;12,71;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;16:00;0,28;0,29;10;57;43;Bueno / Ona;67;67;Muy bueno / Oso ona;44;21,71;Bueno / Ona;12,58;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;15:00;0,28;0,3;12;68;50;Bueno / Ona;61;61;Muy bueno / Oso ona;38;21,29;Bueno / Ona;12,5;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;14:00;;0,31;12;65;46;Bueno / Ona;64;64;Muy bueno / Oso ona;32;;Sin datos / Daturik gabe;12,33;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;13:00;0,35;0,31;16;78;53;Bueno / Ona;49;49;Muy bueno / Oso ona;25;20;Muy bueno / Oso ona;11,96;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;12:00;0,27;0,31;21;80;48;Bueno / Ona;40;40;Muy bueno / Oso ona;20;18,92;Muy bueno / Oso ona;11,58;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;11:00;0,28;0,31;26;86;46;Bueno / Ona;29;29;Muy bueno / Oso ona;17;18,29;Muy bueno / Oso ona;11,38;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;10:00;0,3;0,3;34;97;45;Bueno / Ona;24;24;Muy bueno / Oso ona;15;17,79;Muy bueno / Oso ona;11,21;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;09:00;0,32;0,3;42;107;44;Bueno / Ona;19;19;Muy bueno / Oso ona;14;17,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;08:00;0,36;0,28;62;138;43;Bueno / Ona;15;15;Muy bueno / Oso ona;13;16,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;07:00;0,34;0,27;62;135;41;Bueno / Ona;12;12;Muy bueno / Oso ona;12;16,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;06:00;0,32;0,25;52;120;41;Bueno / Ona;12;12;Muy bueno / Oso ona;18;16,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
12/04/2024;05:00;0,29;0,24;34;90;38;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;25;16,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
12/04/2024;04:00;0,25;0,23;10;50;35;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;32;16,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/04/2024;03:00;0,25;0,22;10;54;39;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;39;16,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/04/2024;02:00;0,25;0,22;7;52;40;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;46;16,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
12/04/2024;01:00;0,22;0,21;2;36;32;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;57;16,33;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;24:00;0,21;0,21;3;37;32;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;59;16,25;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;23:00;0,21;0,21;3;30;26;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;61;16,17;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;22:00;0,22;0,21;3;26;22;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;64;16,08;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;21:00;0,22;0,2;2;29;26;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;66;16,04;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;20:00;0,22;0,2;2;32;29;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;68;16;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;19:00;0,22;0,2;7;42;32;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;69;15,96;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;18:00;0,19;0,21;1;14;11;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;70;15,96;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;17:00;0,22;0,22;2;14;10;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;66;16,04;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;16:00;0,19;0,24;3;22;17;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;60;16,13;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;15:00;0,19;0,26;4;23;17;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;53;16,13;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;14:00;;0,28;4;21;15;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;45;16,17;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;13:00;0,23;0,29;4;19;14;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;38;16,29;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;12:00;0,23;0,29;6;25;16;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;31;16,42;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;11:00;0,26;0,3;7;29;18;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;24;16,54;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;10:00;0,3;0,3;14;49;28;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;18;16,67;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;09:00;0,32;0,29;39;105;45;Bueno / Ona;23;23;Muy bueno / Oso ona;14;17,08;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;08:00;0,34;0,28;62;141;46;Bueno / Ona;15;15;Muy bueno / Oso ona;13;17,21;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;07:00;0,33;0,27;67;147;45;Bueno / Ona;13;13;Muy bueno / Oso ona;15;17,33;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;06:00;0,29;0,25;35;97;43;Bueno / Ona;12;12;Muy bueno / Oso ona;19;17,38;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;05:00;0,28;0,25;31;89;41;Bueno / Ona;12;12;Muy bueno / Oso ona;24;17,5;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;04:00;0,26;0,24;18;69;41;Bueno / Ona;12;12;Muy bueno / Oso ona;29;17,54;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
11/04/2024;03:00;0,24;0,23;6;49;40;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;35;17,54;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;02:00;0,24;0,23;3;42;38;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;41;17,5;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
11/04/2024;01:00;0,25;0,22;4;48;42;Bueno / Ona;20;20;Muy bueno / Oso ona;43;17,5;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Bueno / Ona
10/04/2024;24:00;0,23;0,22;2;41;38;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;46;17,58;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;23:00;0,23;0,21;3;35;30;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;52;17,58;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;22:00;0,23;0,21;6;40;31;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;56;17,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;21:00;0,22;0,2;4;42;36;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;61;17,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;20:00;0,21;0,2;5;56;48;Bueno / Ona;45;45;Muy bueno / Oso ona;64;17,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
10/04/2024;19:00;0,21;0,2;6;54;44;Bueno / Ona;52;52;Muy bueno / Oso ona;66;17,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
10/04/2024;18:00;0,22;0,21;8;48;36;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;67;18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;17:00;0,2;0,22;7;38;27;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;66;18,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;16:00;0,19;0,24;6;32;23;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;60;18,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;15:00;0,19;0,26;5;27;19;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;53;18,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;14:00;;0,28;5;21;14;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;45;18,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;13:00;0,24;0,29;6;23;15;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;37;19,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;12:00;0,25;0,29;9;37;23;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;30;19,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;11:00;0,27;0,29;11;41;25;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;24;19,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;10:00;0,29;0,28;15;52;29;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;19;18,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;09:00;0,32;0,28;32;87;38;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;17;18,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/04/2024;08:00;0,32;0,26;46;112;41;Bueno / Ona;17;17;Muy bueno / Oso ona;18;17,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
