Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
05/04/2024;24:00;1;9;7;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;102;36;995,8;0,3;22,7;3,92;Muy bueno / Oso ona
05/04/2024;23:00;1;9;8;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;106;36;996,2;0,3;23,4;3,44;Muy bueno / Oso ona
05/04/2024;22:00;1;9;8;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;110;36;996,2;0,3;24,3;3;Muy bueno / Oso ona
05/04/2024;21:00;1;11;10;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;140;32;996,1;0,3;25,4;2,93;Muy bueno / Oso ona
05/04/2024;20:00;1;35;33;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;154;34;995,7;0,3;24,8;0,95;Muy bueno / Oso ona
05/04/2024;19:00;4;75;69;Bueno / Ona;11,79;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;117;48;995,8;4,3;22,3;0,85;Bueno / Ona
05/04/2024;18:00;1;32;31;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;131;44;995,7;28,4;23,8;1,03;Muy bueno / Oso ona
05/04/2024;17:00;1;18;17;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;108;42;995,9;59,7;23,8;1,65;Muy bueno / Oso ona
05/04/2024;16:00;1;10;9;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;82;40;996,5;138,6;23,9;2,98;Muy bueno / Oso ona
05/04/2024;15:00;1;9;8;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;85;37;997,1;191,1;23,6;3,78;Muy bueno / Oso ona
05/04/2024;14:00;1;13;12;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;93;36;997,9;204,7;23;2,78;Muy bueno / Oso ona
05/04/2024;13:00;1;13;11;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;83;37;998,4;212,2;22,1;3,02;Muy bueno / Oso ona
05/04/2024;12:00;2;17;14;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;109;37;999,1;235,1;22,4;1,67;Muy bueno / Oso ona
05/04/2024;11:00;2;18;15;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;112;32;999,6;286,9;23;1,68;Muy bueno / Oso ona
05/04/2024;10:00;1;15;13;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;149;29;1000,1;219,7;22,9;2,18;Muy bueno / Oso ona
05/04/2024;09:00;2;15;12;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;164;32;1000,2;241;22,3;2,56;Muy bueno / Oso ona
05/04/2024;08:00;1;16;15;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;152;34;1000,5;113,1;21,7;1,82;Muy bueno / Oso ona
05/04/2024;07:00;1;14;13;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;167;31;1000,5;20,4;21,8;1,52;Muy bueno / Oso ona
05/04/2024;06:00;1;21;20;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;158;27;1000,1;0,9;22,3;0,7;Muy bueno / Oso ona
05/04/2024;05:00;1;24;23;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;159;25;999,7;0,3;22,5;0,53;Muy bueno / Oso ona
05/04/2024;04:00;1;16;15;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;91;27;999,3;0,3;22,2;0,68;Muy bueno / Oso ona
05/04/2024;03:00;1;16;15;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;75;30;999,4;0,3;22,1;0,43;Muy bueno / Oso ona
05/04/2024;02:00;1;13;12;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;144;31;999,1;0,3;22,4;0,47;Muy bueno / Oso ona
05/04/2024;01:00;1;12;10;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;169;31;999,5;0,3;22,8;1,05;Muy bueno / Oso ona
04/04/2024;24:00;1;9;8;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;156;29;999,3;0,3;23,6;1,32;Muy bueno / Oso ona
04/04/2024;23:00;1;7;5;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;161;30;998,5;0,3;23,9;3,05;Muy bueno / Oso ona
04/04/2024;22:00;1;17;16;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;133;39;999,1;0,3;22,7;1,61;Muy bueno / Oso ona
04/04/2024;21:00;1;16;15;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;73;44;999,2;0,3;22,1;0,61;Muy bueno / Oso ona
04/04/2024;20:00;1;22;21;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;88;44;998,8;0,3;22,3;1,31;Muy bueno / Oso ona
04/04/2024;19:00;1;16;15;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;109;41;999,1;11,9;23,4;1,43;Muy bueno / Oso ona
04/04/2024;18:00;1;23;21;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;137;35;999,8;82,8;24,9;0,9;Muy bueno / Oso ona
04/04/2024;17:00;1;11;10;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;187;33;999,9;220,8;25,4;2,01;Muy bueno / Oso ona
04/04/2024;16:00;2;16;14;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;161;33;999,9;520,1;25,5;1,48;Muy bueno / Oso ona
04/04/2024;15:00;1;10;8;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;190;34;1000,9;511,4;24,6;2,36;Muy bueno / Oso ona
04/04/2024;14:00;1;10;8;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;181;36;1001,1;690,2;24,1;2,41;Muy bueno / Oso ona
04/04/2024;13:00;1;9;7;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;165;38;1001,7;710,9;23,5;3,18;Muy bueno / Oso ona
04/04/2024;12:00;1;8;6;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;171;39;1001,8;918,1;22,8;3,31;Muy bueno / Oso ona
04/04/2024;11:00;2;10;8;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;181;40;1002,6;797,4;21,9;2,99;Muy bueno / Oso ona
04/04/2024;10:00;2;10;8;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;180;44;1003,1;682,2;21;2,44;Muy bueno / Oso ona
04/04/2024;09:00;1;10;8;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;174;44;1002,9;478,6;19,9;3;Muy bueno / Oso ona
04/04/2024;08:00;2;14;12;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;163;46;1003,1;256,4;19,2;2,23;Muy bueno / Oso ona
04/04/2024;07:00;1;9;8;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;46;1003,6;72,3;18,5;3,73;Muy bueno / Oso ona
04/04/2024;06:00;1;9;7;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;167;45;1003,7;1,5;18,5;4,64;Muy bueno / Oso ona
04/04/2024;05:00;1;9;7;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;165;46;1003,6;0,3;18,5;3,7;Muy bueno / Oso ona
04/04/2024;04:00;1;7;5;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;187;45;1003,4;0,3;18,8;1,84;Muy bueno / Oso ona
04/04/2024;03:00;1;6;4;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;173;45;1003,3;0,3;19;2,83;Muy bueno / Oso ona
04/04/2024;02:00;1;8;6;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;120;44;1003,6;0,3;18,9;1,81;Muy bueno / Oso ona
04/04/2024;01:00;1;9;8;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;130;44;1004,1;0,3;19;1,48;Muy bueno / Oso ona
03/04/2024;24:00;1;9;7;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;155;44;1004,4;0,3;19,1;0,73;Muy bueno / Oso ona
03/04/2024;23:00;1;10;9;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;162;44;1004,6;0,3;19,1;1,41;Muy bueno / Oso ona
03/04/2024;22:00;1;11;10;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;174;44;1004,8;0,3;19,3;1,69;Muy bueno / Oso ona
03/04/2024;21:00;1;15;14;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;187;43;1005,1;0,3;19,8;1,19;Muy bueno / Oso ona
03/04/2024;20:00;1;11;10;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;194;41;1004,6;0,3;20,3;1,54;Muy bueno / Oso ona
03/04/2024;19:00;1;9;7;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;193;39;1004,1;11,9;21,1;1,94;Muy bueno / Oso ona
03/04/2024;18:00;1;11;10;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;200;37;1003,8;78,1;22;1,3;Muy bueno / Oso ona
03/04/2024;17:00;1;11;10;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;179;36;1003,4;214,9;22,3;1,84;Muy bueno / Oso ona
03/04/2024;16:00;1;9;8;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;34;1002,8;540,3;22,8;2,27;Muy bueno / Oso ona
03/04/2024;15:00;1;7;5;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;179;33;1002,7;751,6;22,7;2,74;Muy bueno / Oso ona
03/04/2024;14:00;1;6;4;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;211;33;1003;654,1;22,9;1,98;Muy bueno / Oso ona
03/04/2024;13:00;1;7;5;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;173;37;1002,8;857;21,9;2,08;Muy bueno / Oso ona
03/04/2024;12:00;1;5;3;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;224;41;1003,5;503,3;21;2,08;Muy bueno / Oso ona
03/04/2024;11:00;1;5;3;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;192;42;1002,5;858,3;20,5;2,78;Muy bueno / Oso ona
03/04/2024;10:00;1;9;7;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;181;45;1002,6;714,7;19,5;2,21;Muy bueno / Oso ona
03/04/2024;09:00;3;22;17;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;159;49;1002,5;432,2;18,2;1,44;Muy bueno / Oso ona
03/04/2024;08:00;8;41;30;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;145;53;1002,2;282,5;17,2;1,27;Muy bueno / Oso ona
03/04/2024;07:00;15;81;60;Bueno / Ona;6,67;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;111;62;1001,9;82,9;14,8;0,96;Bueno / Ona
03/04/2024;06:00;3;48;44;Bueno / Ona;6,63;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;103;59;1001,5;2,3;15,3;1,26;Bueno / Ona
03/04/2024;05:00;1;31;30;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;83;58;1001;0,3;15,5;1,11;Muy bueno / Oso ona
03/04/2024;04:00;1;12;10;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;179;55;1000,6;0,3;16,4;1,01;Muy bueno / Oso ona
03/04/2024;03:00;1;7;6;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;201;54;1000,2;0,3;16,7;2,4;Muy bueno / Oso ona
03/04/2024;02:00;1;8;7;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;54;1000,3;0,3;16,9;2,1;Muy bueno / Oso ona
03/04/2024;01:00;0;7;7;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;194;53;1000,4;0,3;17,2;2,32;Muy bueno / Oso ona
02/04/2024;24:00;1;3;2;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;216;52;1000,3;0,3;17,3;2,8;Muy bueno / Oso ona
02/04/2024;23:00;0;4;3;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;215;50;999,8;0,3;17,4;4,73;Muy bueno / Oso ona
02/04/2024;22:00;1;5;4;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;202;48;999,1;0,3;17,6;3,98;Muy bueno / Oso ona
02/04/2024;21:00;0;7;7;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;190;47;998,5;0,3;17,4;3,53;Muy bueno / Oso ona
02/04/2024;20:00;1;9;7;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;166;47;998;0,3;16,8;3,15;Muy bueno / Oso ona
02/04/2024;19:00;1;10;10;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;144;51;998;13,2;16,5;1,75;Muy bueno / Oso ona
02/04/2024;18:00;1;15;14;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;156;53;998,1;21,6;16,4;2,02;Muy bueno / Oso ona
02/04/2024;17:00;1;17;16;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;180;49;998,8;32,7;16,8;1,32;Muy bueno / Oso ona
02/04/2024;16:00;1;27;26;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;175;41;999,1;51,5;17,9;0,5;Muy bueno / Oso ona
02/04/2024;15:00;1;10;9;Muy bueno / Oso ona;8;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;205;44;999,9;97,7;17,2;2,49;Muy bueno / Oso ona
02/04/2024;14:00;1;14;13;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;177;43;1000;110,2;17,3;1,54;Muy bueno / Oso ona
02/04/2024;13:00;1;14;13;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;147;46;1000,2;109;16,7;1,89;Muy bueno / Oso ona
02/04/2024;12:00;1;9;8;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;173;45;999,9;237,2;17;4,24;Muy bueno / Oso ona
02/04/2024;11:00;1;8;6;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;186;47;999,9;322,4;16,6;5,17;Muy bueno / Oso ona
02/04/2024;10:00;2;11;9;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;179;48;1000,3;248,6;15,7;4,4;Muy bueno / Oso ona
02/04/2024;09:00;2;14;11;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;156;50;1000,2;429,5;14,9;3,52;Muy bueno / Oso ona
02/04/2024;08:00;3;24;20;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;123;51;1001,3;236,8;14,1;2;Muy bueno / Oso ona
02/04/2024;07:00;2;31;29;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;88;53;1001,6;74,8;12,6;1,3;Muy bueno / Oso ona
02/04/2024;06:00;1;29;28;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;92;54;1002;2,1;11,5;1,29;Muy bueno / Oso ona
02/04/2024;05:00;1;23;22;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;86;55;1002,3;0,3;11,1;1,35;Muy bueno / Oso ona
02/04/2024;04:00;1;21;20;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;105;60;1002,9;0,3;10,5;0,92;Muy bueno / Oso ona
02/04/2024;03:00;1;20;19;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;99;64;1003,2;0,3;10,1;1,32;Muy bueno / Oso ona
02/04/2024;02:00;1;17;16;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;98;80;1002,9;0,3;7,7;2,37;Muy bueno / Oso ona
02/04/2024;01:00;1;13;12;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;112;88;1003;0,3;6,9;1,75;Muy bueno / Oso ona
01/04/2024;24:00;1;13;12;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;134;89;1003;0,3;7,3;1,51;Muy bueno / Oso ona
01/04/2024;23:00;1;12;11;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;113;87;1003;0,3;7,9;1,7;Muy bueno / Oso ona
01/04/2024;22:00;1;17;16;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;123;87;1002,9;0,3;8,4;1,21;Muy bueno / Oso ona
01/04/2024;21:00;1;15;14;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;106;85;1002,3;0,3;9;1,19;Muy bueno / Oso ona
01/04/2024;20:00;1;17;16;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;90;83;1001,2;0,3;9,5;0,61;Muy bueno / Oso ona
01/04/2024;19:00;1;10;9;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;300;77;1000,5;6,7;10,3;1,06;Muy bueno / Oso ona
01/04/2024;18:00;1;11;10;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;44;70;998,9;70,2;13;0,26;Muy bueno / Oso ona
01/04/2024;17:00;1;9;8;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;284;67;998,1;113,1;12,8;1,83;Muy bueno / Oso ona
01/04/2024;16:00;1;6;4;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;310;54;996,4;450,7;16;0,82;Muy bueno / Oso ona
01/04/2024;15:00;1;6;4;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;304;55;996,2;364,9;14,8;2,82;Muy bueno / Oso ona
01/04/2024;14:00;1;6;4;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;246;44;994,7;682,8;17,1;1,7;Muy bueno / Oso ona
01/04/2024;13:00;1;4;2;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;209;34;993,8;892,8;17,9;2,48;Muy bueno / Oso ona
01/04/2024;12:00;1;4;3;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;198;37;993,2;949,6;17;2,88;Muy bueno / Oso ona
01/04/2024;11:00;1;4;3;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;201;40;992,9;830,3;15,6;4,15;Muy bueno / Oso ona
01/04/2024;10:00;1;3;2;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;208;43;992,3;682,3;14,6;4,32;Muy bueno / Oso ona
01/04/2024;09:00;1;5;3;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;207;47;991,6;371,9;13,6;3,47;Muy bueno / Oso ona
01/04/2024;08:00;1;7;5;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;51;991,4;108,2;12,5;3,84;Muy bueno / Oso ona
01/04/2024;07:00;0;5;4;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;194;51;990,8;33,2;12,1;3,74;Muy bueno / Oso ona
01/04/2024;06:00;1;7;6;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;50;990,3;1,5;12,3;3,73;Muy bueno / Oso ona
01/04/2024;05:00;1;5;3;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;195;49;989,9;0,3;12,6;4,19;Muy bueno / Oso ona
01/04/2024;04:00;1;6;4;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;187;49;989,5;0,3;12,6;3,41;Muy bueno / Oso ona
01/04/2024;03:00;0;5;5;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;51;988,9;0,3;12,3;3,08;Muy bueno / Oso ona
01/04/2024;02:00;1;5;4;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;199;51;988,6;0,3;12,2;3,17;Muy bueno / Oso ona
01/04/2024;01:00;1;6;5;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;187;51;988,1;0,3;12,5;2,58;Muy bueno / Oso ona
31/03/2024;24:00;1;14;13;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;169;58;987,2;0,3;11,6;1,6;Muy bueno / Oso ona
31/03/2024;23:00;1;31;30;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;101;73;986,5;0,3;9,4;1,12;Muy bueno / Oso ona
31/03/2024;22:00;1;27;26;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;146;81;986,1;0,3;8,9;1,46;Muy bueno / Oso ona
31/03/2024;21:00;1;27;25;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;126;84;985,9;0,3;9,3;1;Muy bueno / Oso ona
