Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
26/12/2024;24:00;0,28;0,36;20;20;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;23:00;0,55;0,45;36;27;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;22:00;0,76;0,51;59;29;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;21:00;0,7;0,55;80;29;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;20:00;0,63;0,72;51;30;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;19:00;0,56;0,52;48;35;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;18:00;0,5;0,55;45;32;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;17:00;0,32;0,43;35;27;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;16:00;0,26;0,39;32;23;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;15:00;0,46;0,46;29;20;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;14:00;0,16;0,36;26;17;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;13:00;0,14;0,34;32;18;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;12:00;0,15;0,32;26;18;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;11:00;0,16;0,31;25;19;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;10:00;0,16;0,31;29;21;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;09:00;0,18;0,29;21;20;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;08:00;0,15;0,31;25;21;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;07:00;0,16;0,28;12;11;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;06:00;0,14;0,26;7;6;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;05:00;0,1;0,25;3;3;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;04:00;0,12;0,25;3;3;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;03:00;0,78;0,25;4;4;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;02:00;0,12;0,24;5;5;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;01:00;0,1;0,25;4;4;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;7,83;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;24:00;0,11;0,25;5;5;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;23:00;0,16;0,27;9;8;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;22:00;0,16;0,29;15;13;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;21:00;0,14;0,28;9;9;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;20:00;0,13;0,26;9;9;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;19:00;0,16;0,27;11;11;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;18:00;0,18;0,27;11;10;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;17:00;0,15;0,22;6;5;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;16:00;0,13;0,19;3;2;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;15:00;0,13;0,18;2;2;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;14:00;0,15;0,19;5;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;13:00;0,12;0,2;4;4;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;12:00;0,11;0,22;5;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;11:00;0,57;0,27;8;7;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;10:00;0,2;0,29;14;12;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;09:00;0,54;0,28;25;18;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;08:00;0,58;0,26;16;14;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;07:00;0,07;0,28;19;17;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;06:00;0,06;0,26;23;18;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;05:00;0,08;0,26;8;8;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;04:00;0,12;0,27;10;10;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;03:00;0,15;0,29;14;14;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;02:00;0,16;0,3;21;19;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;01:00;0,12;0,3;21;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;7,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;24:00;0,2;0,34;21;18;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;23:00;0,27;0,29;26;24;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;22:00;0,18;0,28;21;21;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;21:00;0,21;0,29;30;29;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;20:00;0,15;0,29;28;26;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;19:00;0,06;0,27;20;19;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;18:00;0,18;0,27;26;24;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;17:00;0,11;0,26;18;17;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;16:00;0,17;0,23;14;14;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;15:00;0,15;0,24;14;13;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;14:00;0,17;0,22;24;22;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;13:00;0,23;0,21;17;16;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;12:00;0,31;0,31;68;49;Bueno / Ona;31;31;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;11:00;0,32;0,29;67;49;Bueno / Ona;28;28;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;10:00;0,35;0,29;69;51;Bueno / Ona;24;24;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;09:00;0,28;0,26;58;50;Bueno / Ona;24;24;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;08:00;0,27;0,25;52;46;Bueno / Ona;26;26;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;07:00;0,14;0,22;38;35;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;06:00;0,19;0,18;34;29;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;05:00;0,12;0,15;10;10;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;04:00;0,03;0,15;8;8;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;03:00;0,05;0,13;5;5;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;16,29;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;02:00;0,11;0,12;7;7;Muy bueno / Oso ona;81;81;Bueno / Ona;16,63;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;01:00;0,06;0,13;4;4;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;17;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;24:00;0,32;0,08;7;7;Muy bueno / Oso ona;88;88;Bueno / Ona;17,25;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;23:00;0,23;0,08;8;8;Muy bueno / Oso ona;91;91;Bueno / Ona;17,21;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;22:00;0,15;0,07;10;10;Muy bueno / Oso ona;92;92;Bueno / Ona;17,17;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;21:00;0,12;0,07;11;11;Muy bueno / Oso ona;91;91;Bueno / Ona;17,21;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;20:00;0,23;0,04;11;10;Muy bueno / Oso ona;93;93;Bueno / Ona;16,83;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;19:00;0,47;0,06;17;16;Muy bueno / Oso ona;85;85;Bueno / Ona;16,96;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;18:00;0,29;0,05;14;14;Muy bueno / Oso ona;86;86;Bueno / Ona;17,08;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;17:00;0,12;0,05;9;9;Muy bueno / Oso ona;93;93;Bueno / Ona;17,42;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;16:00;0,1;0,09;8;8;Muy bueno / Oso ona;91;91;Bueno / Ona;17,58;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;15:00;0,11;0,07;7;7;Muy bueno / Oso ona;93;93;Bueno / Ona;17,67;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;14:00;0,12;0,1;6;5;Muy bueno / Oso ona;92;92;Bueno / Ona;17,29;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;13:00;0,12;0,1;6;5;Muy bueno / Oso ona;94;94;Bueno / Ona;16,92;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;12:00;0,1;0,12;7;6;Muy bueno / Oso ona;92;92;Bueno / Ona;16,46;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;11:00;0,12;0,14;7;7;Muy bueno / Oso ona;92;92;Bueno / Ona;16;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;10:00;0,12;0,14;7;6;Muy bueno / Oso ona;93;93;Bueno / Ona;15,46;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;09:00;0,13;0,12;7;7;Muy bueno / Oso ona;92;92;Bueno / Ona;14,92;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;08:00;0,1;0,12;7;7;Muy bueno / Oso ona;97;97;Bueno / Ona;14,21;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;07:00;0,19;0,1;4;4;Muy bueno / Oso ona;101;101;Bueno / Ona;13,5;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;06:00;0,24;0,12;8;8;Muy bueno / Oso ona;98;98;Bueno / Ona;12,92;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;05:00;0,15;0,12;2;2;Muy bueno / Oso ona;103;103;Bueno / Ona;12,38;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;04:00;0,26;0,12;1;1;Muy bueno / Oso ona;103;103;Bueno / Ona;11,79;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;03:00;0,15;0,13;0;0;Muy bueno / Oso ona;100;100;Bueno / Ona;11,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;02:00;0,24;0,12;1;1;Muy bueno / Oso ona;99;99;Bueno / Ona;11,13;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;01:00;0,11;0,13;0;0;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;10,83;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;24:00;0,36;0,11;1;1;Muy bueno / Oso ona;100;100;Bueno / Ona;10,63;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;23:00;0,39;0,13;2;2;Muy bueno / Oso ona;101;101;Bueno / Ona;10,33;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;22:00;0,26;0,16;7;5;Muy bueno / Oso ona;96;96;Bueno / Ona;10,13;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;21:00;0,5;0,13;5;5;Muy bueno / Oso ona;97;97;Bueno / Ona;10;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;20:00;0,34;0,15;7;7;Muy bueno / Oso ona;95;95;Bueno / Ona;9,71;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;19:00;0,35;0,13;5;5;Muy bueno / Oso ona;101;101;Bueno / Ona;9;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;18:00;0,5;0,11;4;4;Muy bueno / Oso ona;99;99;Bueno / Ona;8,46;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;17:00;0,45;0,11;4;4;Muy bueno / Oso ona;96;96;Bueno / Ona;7,67;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;16:00;0,47;0,12;5;5;Muy bueno / Oso ona;86;86;Bueno / Ona;6,88;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;15:00;0,37;0,1;4;4;Muy bueno / Oso ona;87;87;Bueno / Ona;6,25;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;14:00;0,03;0,26;6;6;Muy bueno / Oso ona;88;88;Bueno / Ona;6,21;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;13:00;0,06;0,23;6;6;Muy bueno / Oso ona;89;89;Bueno / Ona;6,13;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;12:00;0,48;0,26;7;7;Muy bueno / Oso ona;82;82;Bueno / Ona;6,08;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;11:00;0,34;0,24;7;6;Muy bueno / Oso ona;83;83;Bueno / Ona;6,08;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;10:00;0,37;0,3;6;6;Muy bueno / Oso ona;83;83;Bueno / Ona;6,13;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;09:00;0,27;0,32;11;10;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;08:00;0,15;0,35;26;26;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;07:00;0,15;0,32;18;18;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;06:00;0,18;0,34;27;25;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;05:00;0,15;0,33;16;16;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;04:00;0,18;0,32;11;10;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;03:00;0,24;0,34;8;8;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;02:00;0,38;0,38;30;29;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;01:00;0,44;0,47;49;37;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;5,71;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;24:00;0,53;0,4;25;25;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;23:00;0,61;0,45;56;29;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;22:00;0,06;0,55;94;47;Bueno / Ona;17;17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
21/12/2024;21:00;0,11;0,42;41;35;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
