Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
26/12/2024;19:00;28;73;30;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;15;8,13;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;18:00;5;36;28;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;19;7,75;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;17:00;5;33;26;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;21;7,5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;16:00;9;37;23;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;22;7,17;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;15:00;11;37;20;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;23;6,83;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;14:00;7;23;13;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;25;6,46;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;13:00;5;21;13;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;26;6,33;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;12:00;3;15;11;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;28;6,25;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;11:00;2;15;12;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;29;6,29;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;10:00;2;18;15;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;31;6,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;09:00;1;20;17;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;32;6,46;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;08:00;1;20;17;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;36;6,83;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;07:00;0;12;11;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;39;7,21;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;06:00;0;8;8;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;41;7,42;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;05:00;0;6;6;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;41;7,5;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;04:00;0;6;6;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;42;7,5;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;03:00;0;3;3;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;44;7,58;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;02:00;0;3;3;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;44;7,83;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;01:00;0;4;4;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;41;8,13;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;24:00;0;8;8;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;41;8,42;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;23:00;0;8;8;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;42;8,58;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;22:00;0;13;13;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;44;8,83;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;21:00;0;7;7;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;47;9,17;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;20:00;0;8;8;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;49;9,38;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;19:00;0;10;10;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;51;9,46;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;18:00;4;33;26;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;53;9,46;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;17:00;0;7;7;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;57;9,33;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;16:00;0;4;4;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;55;9,25;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;15:00;0;3;3;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;52;9,21;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;14:00;0;5;5;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;50;9,08;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;13:00;0;5;5;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;49;9;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;12:00;0;4;4;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;48;9,04;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;11:00;1;6;5;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;48;9,04;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;10:00;0;6;6;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;48;8,96;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;09:00;1;19;17;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;48;8,88;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;08:00;0;18;18;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;51;8,58;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;07:00;0;11;11;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;52;8,13;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;06:00;0;10;10;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;53;7,71;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;05:00;0;8;8;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;53;7,42;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;04:00;0;9;9;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;50;7,29;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;03:00;0;9;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;49;7,17;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;02:00;0;12;12;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;47;6,88;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;01:00;0;16;16;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;46;6,58;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;24:00;0;23;23;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;46;6,42;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;23:00;0;20;20;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;48;6,33;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;22:00;0;22;22;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;49;6,33;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;21:00;1;32;31;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;49;6,33;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;20:00;0;26;26;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;49;6,5;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;19:00;0;24;24;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;45;6,79;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;18:00;0;28;28;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;41;7,21;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;17:00;0;19;19;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;39;7,75;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;16:00;1;18;17;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;34;8,29;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;15:00;1;19;17;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;29;8,5;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;14:00;1;21;19;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;27;8,83;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;13:00;3;34;29;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;26;9,17;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;12:00;7;56;46;Bueno / Ona;14;14;Muy bueno / Oso ona;27;9,46;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;11:00;6;49;40;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;31;9,63;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;10:00;3;40;35;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;36;9,92;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;09:00;4;43;37;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;38;10,25;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;08:00;1;36;35;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;46;10,63;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;07:00;0;22;21;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;51;11,13;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;06:00;0;17;17;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;52;11,63;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;05:00;0;13;13;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;56;12,21;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;04:00;0;10;10;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;60;12,67;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;03:00;0;9;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;64;13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;02:00;0;6;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;66;13,25;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;01:00;0;7;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;67;13,54;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;24:00;0;13;13;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;66;13,67;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;23:00;0;22;22;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;69;13,88;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;22:00;0;9;9;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;73;14,08;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;21:00;0;11;11;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;14,17;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;20:00;0;6;6;Muy bueno / Oso ona;82;82;Bueno / Ona;75;14,17;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;19:00;0;17;17;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;74;14,42;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;18:00;0;17;17;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;75;14,46;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;17:00;0;14;14;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;77;14,67;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;16:00;0;9;9;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;78;14,88;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;15:00;0;6;6;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;79;15;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;14:00;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;80;14,67;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;13:00;0;6;6;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;81;14,33;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;12:00;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;83;13,96;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;11:00;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;84;13,67;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;10:00;0;6;6;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;85;13,38;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;09:00;0;7;7;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;86;13,04;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;08:00;0;7;7;Muy bueno / Oso ona;82;82;Bueno / Ona;87;12,58;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;07:00;0;7;7;Muy bueno / Oso ona;85;85;Bueno / Ona;88;12,08;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;06:00;;3;;Sin datos / Daturik gabe;89;89;Bueno / Ona;88;11,63;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;05:00;;2;;Sin datos / Daturik gabe;91;91;Bueno / Ona;87;11,17;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;04:00;;2;;Sin datos / Daturik gabe;88;88;Bueno / Ona;86;10,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;03:00;;1;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;85;10,5;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;02:00;;;;Sin datos / Daturik gabe;86;86;Bueno / Ona;84;10,38;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;01:00;;1;;Sin datos / Daturik gabe;86;86;Bueno / Ona;84;10,21;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;24:00;;2;;Sin datos / Daturik gabe;88;88;Bueno / Ona;84;10,08;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;23:00;;3;;Sin datos / Daturik gabe;88;88;Bueno / Ona;81;9,83;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;22:00;;6;;Sin datos / Daturik gabe;82;82;Bueno / Ona;79;9,46;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;21:00;0;7;7;Muy bueno / Oso ona;84;84;Bueno / Ona;78;9,25;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;20:00;0;12;12;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;76;9,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;19:00;0;7;7;Muy bueno / Oso ona;85;85;Bueno / Ona;75;8,5;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;18:00;0;8;8;Muy bueno / Oso ona;82;82;Bueno / Ona;69;8,08;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;17:00;0;6;6;Muy bueno / Oso ona;81;81;Bueno / Ona;60;7,46;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;16:00;0;6;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;51;6,79;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;15:00;0;6;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;44;6,46;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;14:00;0;9;9;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;36;6,5;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;13:00;0;7;7;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;28;6,54;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;12:00;0;7;7;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;19;6,63;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;11:00;7;30;19;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;11;6,75;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;10:00;8;42;30;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;8;6,79;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;09:00;4;33;27;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;8;6,75;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;08:00;1;26;24;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;7;6,75;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;07:00;3;31;27;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;7;6,79;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;06:00;1;27;25;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;7;6,83;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;05:00;2;30;28;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;6;6,88;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;04:00;3;32;28;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;6;6,83;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;03:00;1;19;18;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;7;6,79;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;02:00;2;33;30;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;7;6,75;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;01:00;2;32;29;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;8;6,71;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;24:00;1;30;28;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;12;6,67;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;23:00;2;34;31;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;16;6,54;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;22:00;5;41;33;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;20;6,5;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;21:00;3;39;35;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;24;6,42;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;20:00;3;35;31;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;26;6,38;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;19:00;2;34;32;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;28;6,42;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;18:00;2;39;35;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;28;6,38;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;17:00;1;28;27;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;28;6,38;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;16:00;3;30;25;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;26;6,29;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;15:00;2;29;26;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;23;6,33;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;14:00;3;30;25;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;21;6,46;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
